"aa_id"|"school_id"|"course"|"entryyear"|"referral"|"registerdate"|"lastupdate"|"staffid"|"aa_remark"|"result_remark"|"remark_to_school"|"eventdate"|"eventtime"|"enroll_status"|"enroll_sub_status"|"coursedetail"|"s_detail"|"scholarship"|"event"
"S043830"|6|"Year 9"|"202509"|"N"|"20230905"|"20240601202819"|"AA00084"|"2023-09-29 : exam on 9 Oct"|""|"the student will not be in Hong Kong on 1st October, we might need to arrange him to take his entrance exams when he returns to Hong Kong, if he passes his interview."|"20230924"|"10:15"|"Waiting List after Exam"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2023"
"S043354"|6|"Year 9"|"202509"|"N"|"20230905"|"20240601202839"|"AA00084"|""|"Particularly liked him"|""|"20230924"|"17:15"|"Waiting List after Exam"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2023"
"S044585"|30043|"1-Year AL"|"202409"|"N"|"20240509"|"20240603110405"|"AA00080"|"2024-06-03 : visa: Sable"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044735"|373|"Year 10"|"202409"|"N"|"20240525"|"20240603120519"|"AA00082"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044681"|130|"Year 9"|"202409"|"N"|"20240422"|"20240603142446"|"AA00080"|"2024-06-03 : DP sent to p
2024-04-30 : exam on 14 May at 10am UK time"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044698"|611|"Year 9"|"202409"|"N"|"20240503"|"20240603180315"|"AA00080"|"2024-05-25 : interview on 22 May at 11.40am UK time
2024-05-17 : Eng + Maths papers on 16 May at 9.50am UK time
2024-05-07 : CAT4 test on 8 May at 11am UK time"|""|""|""|""|"Offered"|" "|""|""|0|""
"S041104"|611|"Year 12"|"202409"|"N"|"20240328"|"20240604104156"|"AA00080"|"2024-05-25 : *typed wrong for below msg, should be at 10am
2024-05-22 : exam on 28 May at 9.45am UK time with St. Edward's staff invigilating
2024-05-22 : interview on 23 May at 12.30pm UK time
2024-04-12 : CAT4 on 8 April with St. Edward's staff invigilating"|""|""|""|""|"Offered"|" "|""|""|0|""
"S044708"|58|"Year 10"|"202409"|"N"|"20240502"|"20240604123018"|"AA00080"|""|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S044708"|22|"Year 10"|"202409"|"N"|"20240502"|"20240604123028"|"AA00080"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S041940"|30194|"Summer"|"202407"|"N"|"20240427"|"20240604140957"|"AA00080"|"2024-06-04 : BA letter sent to p"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S042578"|9|"Year 9"|"202409"|"N"|"20240308"|"20240605111145"|"AA00080"|"2024-06-05 : DP sent to p
2024-04-10 : interview on 10 April at 9.30am UK time
2024-04-08 : originally scheduled an interview on 9 April at 10am UK time, but will have to re-arrange"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S042438"|50|"Year 8"|"202409"|"N"|"20240207"|"20240605150506"|"AA00088"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S042438"|534|"Year 8"|"202409"|"N"|"20240207"|"20240605150519"|"AA00088"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S043438"|351|"Foundation"|"202409"|"N"|"20240426"|"20240605182234"|"AA00080"|"2024-06-04 : interview on 4 June at 9am UK time
2024-06-03 : rescheduled exam to 31 May
2024-05-18 : exam on 27 May with AA online invigilation"|""|""|""|""|"Offered"|" "|""|""|0|""
"S043395"|598|"Year 7"|"202509"|"N"|"20240605"|"20240605222252"|"AA00007"|"2024-06-05 : dad applied"|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S041342"|638|"Year 9"|"202509"|"N"|"20240606"|"20240606102809"|"AA00098"|""|""|""|""|""|"Confirmed"|" "|""|""|0|""
"S042751"|638|"Year 10"|"202309"|"N"|"20240606"|"20240606105013"|"AA00098"|""|""|""|""|""|"Confirmed"|" "|""|""|0|""
"S042853"|431|"Year 9"|"202409"|"N"|"20220802"|"20240606111247"|"AA00082"|"2024-06-06 : Scholarship- Honorary
2023-09-29 : DP sent to p
2023-09-26 : academic scholarship on 30 Apr & 1 May
2023-05-27 : std is invited to take part in Academic Scholarship which will take place in early May 2024.  App DL is 1 Feb 2024"|""|""|""|""|"DEPOSITED"|"Scholarship-Academic Scholarship"|""|""|0|""
"S044298"|30125|"Year 9"|"202509"|"N"|"20231206"|"20240606120626"|"AA00098"|"2024-06-06 : filled out the enquiry form
2023-12-18 : Registration for the 2025 entry will open on our website in May 2024. All candidates must be able to sit the exam in London as we do not offer a remote exam option."|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S044785"|149|"Year 9"|"202609"|"N"|"20240604"|"20240606122037"|"AA00098"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044785"|57|"Year 9"|"202609"|"N"|"20240604"|"20240606122045"|"AA00098"|"2024-06-06 : long wait list"|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S044004"|103|"Year 12"|"202409"|"N"|"20230905"|"20240606123827"|"AA00082"|"2024-05-24 : DL: 6 June
2024-05-24 : change from WL to offer"|""|""|"20230923"|"11:45"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2023"
"S043993"|4|"Year 9"|"202509"|"N"|"20230920"|"20240606131542"|"AA00007"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S043994"|4|"Year 9"|"202509"|"N"|"20230925"|"20240606131551"|"AA00007"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S042640"|598|"Year 10"|"202409"|"N"|"20240606"|"20240606132223"|"AA00007"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S042640"|2|"Year 10"|"202409"|"N"|"20240606"|"20240606132320"|"AA00007"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S041852"|598|"Year 9"|"202309"|"N"|"20211116"|"20240606180247"|"AA00007"|"2022-09-28 : cat4 with aa, 3-10 oct
2022-05-31 : p reged"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S044575"|598|"Year 7"|"202509"|"N"|"20240606"|"20240607101654"|"AA00098"|"2024-06-07 : p reged"|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S041058"|543|"Year 12"|"202409"|"N"|"20231120"|"20240607104003"|"AA00098"|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S042960"|6|"Year 9"|"202509"|"N"|"20230905"|"20240607105256"|"AA00080"|"2024-06-07 : DP sent to p"|""|""|"20230923"|"16:45"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2023"
"S043965"|9|"Year 12"|"202409"|"N"|"20230911"|"20240607105614"|"AA00080"|"2024-06-07 : DP sent to p"|"Need to see June 2023 report. Peony gave me grades orally but would like to this her most recent report. This is important as I would not recommend progressing with the reprots I ahve seen.  Wants to study medicine  Has been shadowing vet over summer. Vetinary science or medicine. Grades?  Tennis (joined ladies team for HK Tennis Association) and horse-riding. Rides each summer because far away Reads and sings both for school and outside of school (HK children's choir). has a friend currently at Lancing and he enthused about it. ."|""|"20230924"|"11:00"|"DEPOSITED"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2023"
"S044651"|16|"Year 9"|"202509"|"N"|"20240607"|"20240607110027"|"AA00080"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S044750"|431|"Year 10"|"202509"|"N"|"20240605"|"20240607111831"|"AA00100"|"2024-06-07 : fm s. Thank you for getting in touch. I’m afraid that Year 10 is not a standard entry point at Sevenoaks, so we only very occasionally have a place open up. We will place Terrence on the waiting list in case a vacancy arises and there is an opportunity to invite him to take the entrance tests."|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S044680"|330|"Year 9"|"202409"|"N"|"20240419"|"20240607141456"|"AA00080"|"2024-05-03 : interview on 8 May at 11am UK time
2024-04-26 : exam on 27 April"|""|""|""|""|"Declined"|" "|""|""|0|""
"S043921"|383|"Year 7"|"202409"|"N"|"20240607"|"20240607172040"|"AA00082"|""|""|""|""|""|"Confirmed"|" "|""|""|0|""
"S042838"|431|"Year 9"|"202409"|"N"|"20220613"|"20240608121931"|"AA00007"|"2024-06-08 : no music scholarship
2023-05-27 : DL: 16/6/2023
2022-06-13 : ed s/ sent app pro to p"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044798"|101|"Year 12"|"202409"|"N"|"20240608"|"20240608175456"|"AA00088"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044798"|30043|"Year 12"|"202409"|"N"|"20240608"|"20240608180521"|"AA00088"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044004"|30042|"Year 12"|"202409"|"N"|"20240611"|"20240611002220"|"AA00082"|""|""|""|""|""|"Confirmed"|" "|""|""|0|""
"S044369"|573|"Year 9"|"202709"|"N"|"20240320"|"20240611134045"|"AA00007"|"2024-03-20 : mum registered"|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S043783"|16|"Year 9"|"202509"|"N"|"20240611"|"20240611184217"|"AA00082"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S041471"|345|"Year 12"|"202509"|"N"|"20240531"|"20240611185209"|"AA00082"|"2024-06-11 : age issue"|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S044798"|16|"Year 12"|"202409"|"N"|"20240611"|"20240611190939"|"AA00082"|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S044696"|30017|"Year 12"|"202409"|"N"|"20240510"|"20240612103012"|"AA00080"|"2024-06-12 : full report sent to Berkhamsted
2024-06-07 : 878 B2 B1 B2
2024-05-13 : exam on 31 May"|""|""|""|""|"Result Received"|" "|""|""|0|""
"S044696"|61|"Year 12"|"202409"|"N"|"20240503"|"20240612103848"|"AA00080"|"2024-06-07 : interview on 5 June at 2pm UK time
2024-05-17 : exam on 18 May"|""|""|""|""|"Rejected"|" "|""|""|0|""
"S044748"|462|"Year 9"|"202509"|"N"|"20240611"|"20240612151703"|"AA00007"|"2024-06-12 : passed application DL"|""|""|""|""|"FULL"|" "|""|""|0|""
"S044575"|462|"Year 7"|"202509"|"N"|"20240612"|"20240612152551"|"AA00007"|"2024-06-12 : need to see reports and Ukiset first"|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S044575"|57|"Year 9"|"202709"|"N"|"20240611"|"20240612152731"|"AA00007"|"2024-06-12 : informed p, pending p reply if apply"|""|""|""|""|"Proceed"|" "|""|""|0|""
"S042640"|10|"Year 10"|"202409"|"N"|"20240606"|"20240612153143"|"AA00007"|"2024-06-12 : see email fr s"|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044798"|687|"Year 12"|"202409"|"N"|"20240611"|"20240613102418"|"AA00082"|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S042694"|383|"Year 12"|"202309"|"N"|"20240611"|"20240613102935"|"AA00082"|""|""|""|""|""|"TNFA"|" "|""|""|0|""
"S044643"|251|"Year 11"|"202409"|"N"|"20240527"|"20240614101901"|"AA00082"|""|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S044650"|480|"Year 11"|"202409"|"N"|"20240415"|"20240614102802"|"AA00088"|""|""|""|""|""|"Declined"|" "|""|""|0|""
"S044407"|593|"Year 12"|"202409"|"N"|"20240426"|"20240614115624"|"AA00080"|"2024-06-14 : now full boarding, and will change back to day or flexi-boarding until they get a BNO visa
2024-06-03 : DP sent to p"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044218"|30017|"Year 9"|"202509"|"N"|"20240603"|"20240614122727"|"AA00080"|""|""|""|""|""|"Result Received"|" "|""|""|0|""
"S044218"|30017|"Year 9"|"202509"|"N"|"20231208"|"20240614122758"|"AA00080"|"2024-06-14 : retake in June 2024, 496 B2 A2 B1
2024-06-03 : wrong message below, should be 677, B2 B1 B1
2024-01-19 : 998 C1
2024-01-10 : exam on 3 Feb"|""|""|""|""|"Result Received"|" "|""|""|0|""
"S043638"|383|"Year 9"|"202409"|"N"|"20240614"|"20240614154408"|"AA00080"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044143"|383|"Year 12"|"202409"|"N"|"20240614"|"20240614162633"|"AA00098"|""|""|""|""|""|"Confirmed"|" "|""|""|0|""
"S044797"|251|"Year 7"|"202409"|"N"|"20240614"|"20240614174912"|"AA00115"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044798"|154|"Year 12"|"202409"|"N"|"20240611"|"20240615100836"|"AA00082"|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S044698"|110|"Year 9"|"202409"|"N"|"20240523"|"20240615101530"|"AA00080"|"2024-06-15 : DP sent to p
2024-06-05 : interview on 7 June between 11am - 12.45pm UK time
2024-06-05 : exam on 1 June"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S043813"|57|"Year 9"|"202609"|"N"|"20230530"|"20240617101344"|"AA00082"|"2024-05-25 : DL: 14 June
2024-05-24 : DL: 14 June GBP15800"|""|""|""|""|"Declined"|" "|""|""|0|""
"S044543"|528|"Year 7"|"202509"|"N"|"20240514"|"20240617175236"|"AA00080"|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S043977"|101|"Year 10"|"202409"|"N"|"20240218"|"20240617192716"|"AA00082"|"2024-04-23 : DL 1May (GBP 9500)"|""|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (Feb 2024)"
"S042147"|599|"Year 12"|"202409"|"N"|"20221021"|"20240617212745"|"AA00084"|""|""|""|""|""|"Rejected"|" "|""|""|0|""
"S044797"|413|"Year 7"|"202409"|"N"|"20240614"|"20240618102857"|"AA00115"|""|""|""|""|""|"FULL"|" "|""|""|0|""
"S044797"|330|"Year 7"|"202409"|"N"|"20240614"|"20240618102921"|"AA00115"|""|""|""|""|""|"Waiting List"|" "|""|""|0|""
"S044152"|6|"Year 9"|"202609"|"N"|"20240618"|"20240618163309"|"AA00098"|""|""|""|"20240704"|"14:30"|"Awaiting Interview"|" "|""|""|0|"Harrow School - Meeting with Mr David Woodcock (Director of Music)"
"S044818"|384|"Year 9"|"202709"|"N"|"20240618"|"20240618172449"|"AA00082"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S039171"|30194|"Summer"|"202409"|"N"|"20240522"|"20240619104308"|"AA00080"|"2024-06-19 : need Departure Transfer
2024-06-04 : BA letter sent to p"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044651"|154|"Year 9"|"202509"|"N"|"20240607"|"20240619113815"|"AA00080"|""|""|""|""|""|"Cannot Proceed"|" "|""|""|0|""
"S044450"|380|"Year 10"|"202409"|"N"|"20240217"|"20240619123541"|"AA00100"|""|""|""|""|""|"Declined"|" "|""|""|0|"UK EDUCATION EXPO (Feb 2024)"
"S041104"|9|"Year 12"|"202409"|"N"|"20240328"|"20240619135941"|"AA00080"|"2024-06-19 : DP sent to p
2024-05-01 : interview on 7 May at 2pm UK time
2024-04-12 : exam on 12 April"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044628"|6|"Year 9"|"202609"|"N"|"20240619"|"20240619161202"|"AA00007"|""|""|""|"20240704"|"16:00"|"Awaiting Interview"|" "|""|""|0|"Harrow School - Meeting with Mr David Woodcock (Director of Music)"
"S043370"|6|"Year 9"|"202609"|"N"|"20231220"|"20240619164039"|"AA00080"|"2024-06-19 : DP sent to p
2024-01-15 : completed CV form"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044650"|508|"Year 11"|"202409"|"N"|"20240415"|"20240619184626"|"AA00100"|"2024-06-19 : DP sent to p on 19 June
2024-06-08 : DL: 21 June"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044435"|30017|"Year 9"|"202609"|"N"|"20240507"|"20240620105003"|"AA00098"|"2024-06-20 : 554 131 A2"|""|""|""|""|"Result Received"|" "|""|""|0|""
"S043899"|6|"Year 9"|"202609"|"N"|"20231205"|"20240620125943"|"AA00098"|"2024-06-20 : interested in apply academic scholarship
2024-05-23 : DL: 15/10/2024
2023-12-05 : RLZXTXGLU"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S043464"|6|"Year 9"|"202609"|"N"|"20231201"|"20240620181154"|"AA00082"|"2024-06-20 : DP ed to p
2024-05-23 : DL: 15 July"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S040857"|551|"Year 10"|"202409"|"N"|"20240502"|"20240621104536"|"AA00080"|""|""|""|""|""|"Declined"|" "|""|""|0|""
"S044006"|101|"Year 12"|"202509"|"N"|"20240619"|"20240621123550"|"AA00080"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S043655"|654|"1 Year AL"|"202409"|"N"|"20240509"|"20240621180400"|"AA00082"|"2024-06-11 : DL: 20 June
2024-06-11 : conditional offer"|""|""|""|""|"Declined"|" "|""|""|0|""
"S044650"|441|"Year 11"|"202409"|"N"|"20240415"|"20240622183327"|"AA00100"|"2024-06-07 : extend offer to 21 June
2024-05-25 : DL : 7 June
2024-05-21 : interview on 22 May"|""|""|""|""|"Declined"|" "|""|""|0|""
"S044650"|412|"Year 11"|"202409"|"N"|"20240415"|"20240622184730"|"AA00100"|"2024-06-14 : extend offer to 21 June"|""|""|""|""|"Declined"|" "|""|""|0|""
"S044809"|384|"Year 9"|"202709"|"N"|"20240624"|"20240624123211"|"AA00082"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044836"|2|"Year 7"|"202409"|"N"|"20240624"|"20240624162346"|"AA00082"|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S042640"|7|"Year 10"|"202409"|"N"|"20240621"|"20240625101800"|"AA00007"|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S044223"|337|"Year 9"|"202509"|"N"|"20240625"|"20240625101919"|"AA00082"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S044777"|6|"Year 9"|"202709"|"N"|"20240625"|"20240625102127"|"AA00007"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S043472"|30017|"Year 9"|"202609"|"Y"|"20240419"|"20240625170645"|"AA00097"|""|""|""|""|""|"Completed"|" "|""|""|0|""
"S041187"|57|"Year 12"|"202409"|"N"|"20240226"|"20240626101440"|"AA00100"|"2024-06-14 : DL: extend until Monday  17 June
2024-04-30 : settled HKD2800
2024-04-29 : Non-com invoice: DP2021159"|""|""|""|""|"Declined"|" "|""|""|0|""
"S043221"|6|"Year 9"|"202509"|"N"|"20240626"|"20240626102800"|"AA00084"|""|""|""|"20240704"|"17:30"|"Awaiting Interview"|" "|""|""|0|"Harrow School - Meeting with Mr David Woodcock (Director of Music)"
"S044696"|58|"Year 12"|"202409"|"N"|"20240503"|"20240626144029"|"AA00080"|"2024-06-26 : DP sent to p
2024-06-14 : English Language and Literature, Chemistry, Biology and Politics
2024-06-08 : interview on 10 June at 4.30pm HK time
2024-05-13 : UKiset on 31 May"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S042805"|30118|"Year 6"|"202409"|"Y"|"20240614"|"20240626151414"|"AA00078"|"2024-06-14 : Invoice (Exam)"|""|""|""|""|"Completed"|" "|""|""|0|""
"S044832"|30203|"Year 9"|"202409"|"N"|"20240625"|"20240626151451"|"AA00080"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044797"|545|"Year 7"|"202409"|"N"|"20240614"|"20240626174524"|"AA00080"|""|""|""|""|""|"Proceed"|" "|"Weekly Boarding"|""|0|""
"S044732"|30019|"Year 6"|"202509"|"N"|"20240626"|"20240626194904"|"AA00084"|""|""|""|""|""|"Awaiting Response (S)"|" "|"Day"|""|0|""
"S040478"|6|"Year 9"|"202609"|"N"|"20231201"|"20240627124418"|"AA00098"|"2024-05-23 : DL: 15/10/2024
2023-12-01 : TELDUEQCJ"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044330"|431|"Year 12"|"202609"|"N"|"20240624"|"20240628103555"|"AA00082"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S043259"|585|"Year 9"|"202609"|"N"|"20230627"|"20240628121419"|"AA00007"|"2024-06-28 : feedback from school: ""The interview revealed a bright boy, but he was rather impatient in his answers and did not listen as well as we had hoped. I accept this may have been down to the fever you mention but it was a factor when weighed against the other interviews.  Going forward, please do send me updates on Leroy’s progress at CIS. He is a good boy in many ways and has much to offer.""
2024-02-14 : exam in HK
2023-12-18 : invite to stage 2"|""|""|""|""|"Waiting List after Exam"|" "|""|""|0|""
"S043258"|585|"Year 9"|"202609"|"N"|"20230627"|"20240628121935"|"AA00007"|"2024-06-28 : DEPOSITED: cfmed by dad
2024-02-14 : exam in HK
2023-12-18 : invite to stage 2"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S041810"|18|"Year 10"|"202409"|"N"|"20220917"|"20240628163447"|"AA00080"|"2024-06-28 : DP sent to p"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S044840"|30089|"Year 8"|"202409"|"Y"|"20240625"|"20240628190824"|"AA00097"|"2024-06-25 : Invoice (Exam)"|""|""|""|""|"Completed"|" "|""|""|0|""
"S044805"|130|"Year 12"|"202409"|"N"|"20240612"|"20240629114232"|"AA00080"|""|""|""|""|""|"Proceed"|" "|""|""|0|""
"S044696"|3|"Year 12"|"202409"|"N"|"20240503"|"20240629171842"|"AA00080"|"2024-06-03 : rescheduled exam to 1 June 2024
2024-05-13 : exam on 8 June"|""|""|""|""|"Withdrawn"|" "|""|""|0|""
"S044713"|12|"Year 9"|"202709"|"N"|"20240701"|"20240701195505"|"AA00080"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S043905"|4|"Year 9"|"202609"|"N"|"20240702"|"20240702102815"|"AA00098"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S044855"|30017|"Year 9"|"202609"|"Y"|"20240702"|"20240702113151"|"AA00097"|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S041259"|6|"Year 9"|"202609"|"N"|"20240702"|"20240702180115"|"AA00098"|""|""|""|"20240704"|"15:30"|"Awaiting Interview"|" "|""|""|0|"Harrow School - Meeting with Mr David Woodcock (Director of Music)"
"S043616"|30196|"Summer"|"202407"|"N"|"20240629"|"20240703104111"|"AA00084"|""|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S040932"|154|"Year 9"|"202409"|"N"|"20230627"|"20240704023145"|"AA00007"|""|""|""|""|""|"Declined"|" "|""|"25% of tuition fee and free 2 instrutments"|0|""
"S042250"|4|"Year 9"|"202609"|"N"|"20240704"|"20240704145946"|"AA00098"|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S041278"|585|"Year 9"|"202409"|"N"|"20210610"|"20240704155714"|"AA00098"|"2022-05-07 : offered a general place subject to entrance exam in 2024
2021-12-08 : invited to stage 2
2021-06-15 : sucessful student will be invited to a tour after the completion of ISEB CPT"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S041975"|12|"Year 9"|"202409"|"N"|"20220420"|"20240704160629"|"AA00098"|"2023-03-24 : no need to pay deposit
2022-06-07 : DL: 1/7/2022
2022-06-07 : Provisional offer
2022-04-25 : applied as late applicant"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S041975"|431|"Year 9"|"202409"|"N"|"20220418"|"20240704162151"|"AA00098"|"2023-10-27 : p paid deposit
2022-06-16 : p applied"|""|""|""|""|"Drop"|" "|""|""|0|""
"S040939"|6|"Year 9"|"202409"|"N"|"20220917"|"20240704163037"|"AA00098"|"2024-03-26 : Basketball scholarship
2024-02-14 : applying for sports scholarship"|""|""|"20220921"|"19:40"|"Declined"|" "|""|""|0|"TOP SCHOOLS 2022_VIRTUAL"
"S041724"|12|"Year 9"|"202409"|"Y"|"20210827"|"20240704164638"|"AA00098"|"2022-03-14 : offered unconditional
2022-03-14 : wrong message: unsuccessful application
2022-02-11 : unsuccessful application
2021-12-09 : invited to stage 2
2021-08-27 : applied TB directly"|""|""|""|""|"Declined"|" "|""|""|0|"TOP SCHOOLS 2021_TONBRIDGE_SCHOOL"
"S044143"|130|"Year 12"|"202409"|"N"|"20240123"|"20240704174356"|"AA00098"|""|""|""|""|""|"Declined"|" "|""|""|0|""
"S043704"|533|"Year 12"|"202409"|"N"|"20230913"|"20240705100444"|"AA00098"|""|""|""|"20230924"|"12:00"|"Declined"|" "|""|""|0|"TOP SCHOOLS WEEKEND 2023"
"S044277"|57|"Year 9"|"202409"|"Y"|"20240115"|"20240705100818"|"AA00098"|"2024-04-05 : will accept offer
2024-02-06 : E24105"|""|""|""|""|"DEPOSITED"|" "|""|""|0|""
"S042792"|58|"Year 9"|"202409"|"N"|"20220810"|"20240705100843"|"AA00098"|"2024-01-20 : DL:26/1/2024
2022-08-23 : sent app pro"|""|""|""|""|"Declined"|" "|"Day"|""|0|""
"S044681"|22|"Year 9"|"202409"|"N"|"20240422"|"20240705103206"|"AA00080"|""|""|""|""|""|"Declined"|" "|""|""|0|""
"S043426"|383|"Year 12"|"202309"|"N"|"20240614"|"20240705112018"|"AA00098"|""|""|""|""|""|"Confirmed"|" "|""|""|0|""
"S043755"|528|"Year 9"|"202609"|"N"|"20240406"|"20240705115710"|"AA00080"|"2024-07-05 : HK assessment day:  29 Oct 2024
2024-06-29 : will take assessments in HK
2024-06-21 : visited CLC on 19 June"|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S044047"|6|"Year 9"|"202709"|"N"|"20240629"|"20240705163551"|"AA00082"|""|""|""|""|""|"Awaiting Testing"|" "|""|""|0|""
"S044732"|499|"Year 10"|"202509"|"N"|"20240626"|"20240705164026"|"AA00080"|""|""|""|""|""|"Cannot Proceed"|" "|"Day"|""|0|""
"S041105"|611|"Year 10"|"202409"|"N"|"20240605"|"20240705180643"|"AA00080"|"2024-06-14 : CAT4 test on 15 June at 9am UK time with AA online invigilation"|""|""|""|""|"Offered"|" "|""|""|0|""
"S044732"|103|"Year 6"|"202509"|"N"|"20240626"|"20240706152522"|"AA00080"|""|""|""|""|""|"Proceed"|" "|"Day - occasional place atm"|""|0|""
"S042147"|351|"1-Year GCSE"|"202409"|"N"|"20240607"|"20240706185353"|"AA00097"|""|""|""|""|""|"Awaiting Offer"|" "|""|""|0|""
"S044754"|452|"Summer"|"202407"|"N"|"20240619"|"20240708110202"|"AA00007"|"2024-07-05 : changed date
2024-06-29 : p paid"|""|""|""|""|"DEPOSITED"|" "|"Royal Russell 21/7-10/8"|""|0|""
"S040932"|431|"Summer"|"202409"|"N"|"20221121"|"20240708110920"|"AA00007"|"2022-11-21 : informed school Rex will reg
2022-11-21 : fr p. recieved reg link as well. will reg"|""|""|""|""|"DEPOSITED"|" "|"Summer Course"|""|0|""
"S044163"|30091|"Year 4"|"202409"|"Y"|"20240702"|"20240708121020"|"AA00097"|"2024-07-02 : Invoice (Exam)"|""|""|""|""|"Completed"|" "|""|""|0|""
"S043485"|454|"Year 7"|"202409"|"N"|"20230816"|"20240708151451"|"AA00080"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S044397"|441|"Year 10"|"202409"|"N"|"20240708"|"20240708230402"|"AA00084"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
"S043895"|30017|"Year 9"|"202509"|"N"|"20240108"|"20240709152246"|"AA00080"|"2024-03-25 : 699 B2
2024-01-12 : exam on 28 Feb"|""|""|""|""|"Result Received"|" "|"1st time"|""|0|""
"S044691"|384|"Year 9"|"202709"|"N"|"20240430"|"20240709165055"|"AA00098"|"2024-04-30 : filled enquiry form for p"|""|""|""|""|"TNFA"|" "|""|""|0|""
"S042711"|654|"1-Year AL"|"202409"|"N"|"20240710"|"20240710113040"|"AA00084"|""|""|""|""|""|"Awaiting Response (S)"|" "|""|""|0|""
