"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
322|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
323|"1-Year GCSE"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
323|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
323|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
323|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
323|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
323|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
323|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
323|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
323|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
324|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
324|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
324|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
324|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
324|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
324|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
324|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
324|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
325|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
326|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
326|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
326|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
326|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
326|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
327|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
327|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
327|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
327|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
327|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
327|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
327|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
328|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
328|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
328|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
328|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
328|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
328|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
328|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
330|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
331|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
332|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
332|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
332|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
332|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
332|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
332|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
332|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
333|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
333|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
333|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
334|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
334|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
334|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
334|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
334|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
336|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
336|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
337|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
339|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
339|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
339|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
339|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
339|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
339|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
339|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
340|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
340|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
340|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
340|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
340|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
340|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
340|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
341|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
342|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
342|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
342|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
342|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
342|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
342|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
342|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"1 Year GCSE"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"3 Years AL"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Pre-AL"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
344|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
345|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
345|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
345|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
345|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
345|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
345|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
345|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
346|"Summer"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
348|"Summer"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
351|"1 Year Pre- A Level Course"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
351|"2 Years Pre- A Level Course"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
351|"Foundation"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
351|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
351|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
351|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
351|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
351|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
352|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
352|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
352|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
352|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
352|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
352|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
352|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
358|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
358|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
358|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
358|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
358|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
360|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
362|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
362|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
362|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
362|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
362|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
362|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
362|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
363|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
364|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
365|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
365|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
365|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
365|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
365|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
366|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
366|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
366|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
366|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
366|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
367|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
367|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
367|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
367|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
367|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
367|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
368|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
368|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
368|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
368|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
368|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
370|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
370|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
370|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
370|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
370|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
370|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
370|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
373|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
373|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
373|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
373|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
373|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
373|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
373|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
375|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
375|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
375|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
375|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
375|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
375|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
375|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
376|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
376|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
376|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
376|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
376|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
376|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
376|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
377|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
377|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
377|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
377|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
377|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
377|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
377|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
378|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
379|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
379|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
379|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
379|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
379|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
379|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
379|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
380|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
380|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
380|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
380|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
380|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
380|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
380|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
381|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
381|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
381|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
381|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
381|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
381|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
381|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
383|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
383|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
383|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
383|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
383|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
383|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
383|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
383|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
384|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
384|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
384|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
384|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
384|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
386|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
386|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
386|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
386|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
386|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
389|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
389|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
389|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
389|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
389|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
389|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
389|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
391|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
392|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
394|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
394|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
394|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
394|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
394|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
394|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
394|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
398|"Pre-AL"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
398|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
398|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
398|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
398|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
398|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
398|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
398|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
399|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
399|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
399|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
399|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
399|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
400|"Year 10"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
400|"Year 11"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
400|"Year 12"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
400|"Year 13"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
400|"Year 8"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
400|"Year 9"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
402|"Year 4"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
402|"Year 5"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
402|"Year 6"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
402|"Year 7"|""|"20220331070307"|"AA00078"|""|"2032-33"|""|""|""
