"aa_id"|"exam"|"results"|"maxscore"|"lastupdate"|"staffid"|"remarks"|"course"
"S030498"|"AA Test Eng"|"74"|"100"|"20131020143017"|"30012"|""|"Year 10"
"S039840"|"AA Test Maths"|"72"|"100"|"20200626154107"|"AA00078"|"A"|"Year 9"
"S030614"|"AA Test Eng"|"90"|"100"|"20131020143548"|"30012"|""|"Year 12"
"S030605"|"AA Test Eng"|"74"|"100"|"20131020143952"|"30012"|""|"Year 12"
"S039841"|"AA Test Maths"|"44"|"100"|"20200626160203"|"AA00011"|"A"|"Year 12"
"S030607"|"AA Test Eng"|"78"|"100"|"20131020144233"|"30012"|""|"Year 8"
"S039533"|"AA Test Maths"|"56"|"100"|"20200629182916"|"AA00098"|"B"|"Year 7"
"S039842"|"AA Test Maths"|"60"|"100"|"20200626171110"|"AA00082"|"A"|"Year 11"
"S038286"|"AA Test Maths"|"40"|"100"|"20200626173200"|"AA00088"|"B"|"Year 12"
"S030602"|"AA Test Eng"|"60"|"100"|"20131020144931"|"30012"|""|"Year 12"
"S041182"|"AA Test Maths"|"40"|"100"|"20210419181035"|"AA00053"|"A"|"Year 9"
"S030606"|"AA Test Eng"|"88"|"100"|"20131020145035"|"30012"|""|"Year 10"
"S030610"|"AA Test Eng"|"82"|"100"|"20131020145233"|"30012"|""|"Year 9"
"S039845"|"AA Test Maths"|"26"|"100"|"20200627113447"|"AA00088"|"A"|"Year 12"
"S038582"|"AA Test Maths"|"96"|"100"|"20200627113539"|"AA00069"|"A"|"Year 9"
"S030604"|"AA Test Eng"|"66"|"100"|"20131020145328"|"30012"|""|"Year 12"
"S044190"|"AA Test Maths"|"64"|"100"|"20231007171334"|"AA00011"|"A"|"Year 5"
"S030620"|"AA Test Eng"|"94"|"100"|"20131020145537"|"30012"|""|"Year 9"
"S039776"|"AA Test Maths"|"48"|"100"|"20200627114906"|"AA00069"|"B"|"Year 10"
"S039681"|"AA Test Maths"|"86"|"100"|"20210715132826"|"AA00098"|"B"|"Year 8"
"S030615"|"AA Test Eng"|"88"|"100"|"20131020145721"|"30012"|""|"Year 12"
"S039847"|"AA Test Maths"|"34"|"100"|"20200627121529"|"AA00088"|"A"|"Year 9"
"S039741"|"AA Test Maths"|"52"|"100"|"20200627143907"|"AA00078"|"B"|"Year 12"
"S041647"|"AA Test Maths"|"80"|"100"|"20210729125551"|"AA00088"|"A"|"Year 12"
"S030577"|"AA Test Eng"|"72"|"100"|"20131020153706"|"30012"|""|"Year 9"
"S030622"|"AA Test Eng"|"74"|"100"|"20131020155447"|"30012"|""|"Year 10"
"S030484"|"AA Test Eng"|"82"|"100"|"20131020160138"|"30012"|""|"Year 10"
"S030623"|"AA Test Eng"|"92"|"100"|"20131020160630"|"30012"|""|"Year 12"
"S036718"|"AA Test Maths"|"16"|"100"|"20200627153701"|"AA00088"|"A"|"Year 12"
"S045134"|"AA Test Maths"|"83"|"100"|"20241014161726"|"AA00011"|"B"|"Year 12"
"S040135"|"AA Test Maths"|"76"|"100"|"20200817114745"|"AA00068"|"A"|"Year 8"
"S040395"|"AA Test Maths"|"76"|"100"|"20200914183855"|"AA00088"|"B"|"Year 12"
"S030625"|"AA Test Eng"|"86"|"100"|"20131020160939"|"30012"|""|"Year 10"
"S039558"|"AA Test Maths"|"64"|"100"|"20200627165600"|"AA00088"|"A"|"Year 9"
"S030624"|"AA Test Eng"|"76"|"100"|"20131020161035"|"30012"|""|"Year 10"
"S037815"|"AA Test Maths"|"80"|"100"|"20200627165700"|"AA00011"|"A"|"Year 9"
"S039851"|"AA Test Maths"|"48"|"100"|"20200627165916"|"AA00069"|"A"|"Year 7"
"S009687"|"AA Test Eng"|"86"|"100"|"20131020164121"|"30012"|""|"Year 12"
"S030628"|"AA Test Eng"|"82"|"100"|"20131020170451"|"30012"|""|"Year 10"
"S030636"|"AA Test Eng"|"92"|"100"|"20131020170559"|"30012"|""|"Year 9"
"S030643"|"AA Test Eng"|"70"|"100"|"20131020171230"|"30012"|""|"Year 12"
"S030641"|"AA Test Eng"|"78"|"100"|"20131020171449"|"30012"|""|"Year 12"
"S038672"|"AA Test Maths"|"72"|"100"|"20200802145411"|"AA00068"|"A"|"Year 8"
"S037221"|"AA Test Maths"|"68"|"100"|"20200630114546"|"AA00069"|"A"|"Year 8"
"S039853"|"AA Test Maths"|"8"|"100"|"20200630150207"|"AA00069"|"A"|"Year 10"
"S030631"|"AA Test Eng"|"88"|"100"|"20131020171644"|"30012"|""|"Year 10"
"S041381"|"AA Test Maths"|"24"|"100"|"20210605125610"|"AA00088"|"A"|"Year 8"
"S039855"|"AA Test Maths"|"80"|"100"|"20200630160507"|"AA00069"|"A"|"Year 8"
"S030638"|"AA Test Eng"|"86"|"100"|"20131020171955"|"30012"|""|"Year 10"
"S031559"|"AA Test Eng"|"82"|"100"|"20140604153520"|"AA00011"|""|"Year 9"
"S040104"|"AA Test Maths"|"68"|"100"|"20200905113944"|"AA00088"|"B"|"Year 12"
"S037114"|"AA Test Maths"|"52"|"100"|"20200702113609"|"AA00078"|"A"|"Year 8"
"S030626"|"AA Test Eng"|"76"|"100"|"20131020172340"|"30012"|""|"Year 9"
"S042924"|"AA Test Maths"|"56"|"100"|"20220630180039"|"AA00078"|"A"|"Year 8"
"S030627"|"AA Test Eng"|"74"|"100"|"20131020172349"|"30012"|""|"Year 12"
"S039819"|"AA Test Maths"|"84"|"100"|"20200706162504"|"AA00088"|"A"|"Year 12"
"S039600"|"AA Test Maths"|"28"|"100"|"20200706163551"|"AA00068"|"A"|"Year 8"
"S009686"|"AA Test Eng"|"90"|"100"|"20131020172441"|"30012"|""|"Year 12"
"S031322"|"AA Test Eng"|"80"|"100"|"20140322153646"|"AA00038"|""|"Year 10"
"S032329"|"AA Test Eng"|"80"|"100"|"20150616161342"|"AA00038"|""|"Year 8"
"S040152"|"AA Test Maths"|"60"|"100"|"20200918140517"|"AA00011"|"B"|"Year 7"
"S030630"|"AA Test Eng"|"80"|"100"|"20131020173016"|"30012"|""|"Year 9"
"S030633"|"AA Test Eng"|"74"|"100"|"20131020173039"|"30012"|""|"Year 12"
"S039858"|""|""|""|"20200702160317"|"AA00068"|""|""
"S030647"|"AA Test Eng"|"64"|"100"|"20131020173341"|"30012"|""|"Year 9"
"S030629"|"AA Test Eng"|"68"|"100"|"20131020173429"|"30012"|""|"Year 12"
"S030646"|"AA Test Eng"|"82"|"100"|"20131020173539"|"30012"|""|"Year 10"
"S039887"|"AA Test Maths"|"66"|"100"|"20200707112829"|"AA00088"|""|"Year 7"
"S034006"|"AA Test Maths"|"68"|"100"|"20200707150846"|"AA00078"|"A"|"Year 12"
"S030637"|"AA Test Eng"|"74"|"100"|"20131020173608"|"30012"|""|"Year 12"
"S030644"|"AA Test Eng"|"76"|"100"|"20131020173735"|"30012"|""|"Year 12"
"S039839"|"AA Test Maths"|"61"|"100"|"20200702165102"|"AA00011"|""|"Year 10"
"S039859"|"AA Test Maths"|"88"|"100"|"20200702173829"|"AA00078"|"A"|"Year 10"
"S032824"|"AA Test Eng"|"70"|"100"|"20150314123853"|"AA00057"|""|"Year 12"
"S045146"|"AA Test Eng"|"82"|"100"|"20241018183925"|"AA00107"|"A"|"Year 12"
"S045146"|"AA Test Maths"|"44"|"100"|"20241018183935"|"AA00107"|"A"|"Year 12"
"S039861"|"AA Test Maths"|"60"|"100"|"20200703115114"|"AA00088"|"A"|"Year 8"
"S008048"|"AA Test Eng"|"66"|"100"|"20131020175315"|"30012"|""|"Year 12"
"S036585"|"AA Test Maths"|"20"|"100"|"20200703123903"|"AA00088"|"A"|"Year 12"
"S039832"|"AA Test Maths"|"68"|"100"|"20200703142305"|"AA00078"|""|"Year 10"
"S030640"|"AA Test Eng"|"90"|"100"|"20131020175430"|"30012"|""|"Year 12"
"S030584"|"AA Test Eng"|"66"|"100"|"20131019190739"|"30012"|""|"Year 11"
"S007962"|"AA Test Eng"|"66"|"100"|"20131019191337"|"30012"|""|"Year 9"
"S030576"|"AA Test Eng"|"86"|"100"|"20131019191206"|"30012"|""|"Year 12"
"S008501"|"AA Test Eng"|"94"|"100"|"20140430113818"|"AA00038"|""|"Year 10"
"S038171"|"AA Test Maths"|"32"|"100"|"20210306150317"|"AA00027"|"B"|"Year 12"
"S032181"|"AA Test Eng"|"84"|"100"|"20141018172811"|"AA00011"|""|"Year 12"
"S031678"|"AA Test Eng"|"60"|"100"|"20140707174259"|"AA00011"|""|"Year 9"
"S039866"|"AA Test Maths"|"88"|"100"|"20200704113303"|"AA00069"|"A"|"Year 10"
"S009901"|"AA Test Eng"|"60"|"100"|"20131020125030"|"30012"|""|"Year 9"
"S030596"|"AA Test Eng"|"26"|"100"|"20131020131554"|"30012"|""|"Year 12"
"S030599"|"AA Test Eng"|"84"|"100"|"20131020131741"|"30012"|""|"Year 11"
"S009505"|"AA Test Eng"|"90"|"100"|"20131020133550"|"30012"|""|"Year 12"
"S039846"|"AA Test Maths"|"61"|"100"|"20200704120140"|"AA00088"|""|"Year 10"
"S039435"|"AA Test Maths"|"64"|"100"|"20200704142101"|"AA00078"|"A"|"Year 9"
"S030598"|"AA Test Eng"|"60"|"100"|"20131020133650"|"30012"|""|"Year 12"
"S030485"|"AA Test Eng"|"92"|"100"|"20131020134906"|"30012"|""|"Year 12"
"S039882"|"AA Test Maths"|"93"|"100"|"20200706161333"|"AA00011"|"A"|"Year 5"
"S039788"|"AA Test Maths"|"28"|"100"|"20200704143535"|"AA00078"|"A"|"Year 6"
"S031320"|"AA Test Eng"|"88"|"100"|"20140322145933"|"AA00027"|""|"Year 12"
"S039787"|"AA Test Maths"|"44"|"100"|"20200704145522"|"AA00088"|"A"|"Year 8"
"S030970"|"AA Test Eng"|"98"|"100"|"20140707174838"|"AA00011"|""|"Year 12"
"S031830"|"AA Test Eng"|"92"|"100"|"20140731150404"|"AA00038"|""|"Year 9"
"S031991"|"AA Test Eng"|"88"|"100"|"20140827165147"|"AA00011"|""|"Year 12"
"S039870"|"AA Test Maths"|"84"|"100"|"20200704151527"|"AA00088"|"A"|"Year 12"
"S039871"|"AA Test Maths"|"72"|"100"|"20200704151618"|"AA00078"|"A"|"Year 11"
"S032182"|"AA Test Eng"|"40"|"100"|"20141018174351"|"AA00011"|""|"Year 8"
"S038899"|"AA Test Maths"|"96"|"100"|"20200907182628"|"AA00069"|"B"|"Year 9"
"S032470"|"AA Test Eng"|"74"|"100"|"20141205153410"|"AA00038"|""|"Year 12"
"S040434"|"AA Test Maths"|"60"|"100"|"20201003165521"|"AA00088"|"A"|"Year 10"
"S032344"|"AA Test Eng"|"76"|"100"|"20141026181227"|"30012"|""|"Year 11"
"S038583"|"AA Test Maths"|"80"|"100"|"20200704163248"|"AA00088"|"A"|"Year 8"
"S039626"|"AA Test Maths"|"36"|"100"|"20200704163334"|"AA00069"|"B"|"Year 9"
"S038582"|"AA Test Maths"|"84"|"100"|"20200704164333"|"AA00088"|"A"|"Year 10"
"S045187"|"AA Test Eng"|"45"|"100"|"20241023161325"|"AA00011"|"A"|"Year 10"
"S039548"|"AA Test Maths"|"100"|"100"|"20200706114051"|"AA00068"|"A"|"Year 8"
"S039755"|"AA Test Maths"|"36"|"100"|"20200704164722"|"AA00011"|"A"|"Year 10"
"S039873"|"AA Test Maths"|"60"|"100"|"20200704172804"|"AA00078"|"A"|"Year 9"
"S036474"|"AA Test Maths"|"88"|"100"|"20200704232808"|"AA00007"|"B"|"Year 12"
"S039687"|"AA Test Maths"|"68"|"100"|"20200706110228"|"AA00069"|"B"|"Year 10"
"S039875"|"AA Test Maths"|"56"|"100"|"20200706113701"|"AA00088"|"A"|"Year 8"
"S039847"|"AA Test Maths"|"52"|"100"|"20200905114838"|"AA00053"|"B"|"Year 9"
"S040197"|"AA Test Maths"|"80"|"100"|"20200906130723"|"AA00088"|"B"|"Year 10"
"S039635"|"AA Test Maths"|"80"|"100"|"20200706172757"|"AA00068"|"A"|"Year 10"
"S040234"|"AA Test Maths"|"52"|"100"|"20200906131958"|"AA00088"|"B"|"Year 10"
"S039889"|"AA Test Maths"|"80"|"100"|"20200707143235"|"AA00088"|"A"|"Year 9"
"S036530"|"AA Test Maths"|"24"|"100"|"20200707154254"|"AA00069"|"A"|"Year 10"
"S044072"|"AA Test Maths"|"12"|"100"|"20230903171548"|"AA00011"|"A"|"Year 12"
"S039892"|"AA Test Maths"|"88"|"100"|"20200707171740"|"AA00078"|""|"Year 12"
"S035866"|"AA Test Maths"|"60"|"100"|"20200707172641"|"AA00078"|"A"|"Year 9"
"S042080"|"AA Test Maths"|"48"|"100"|"20211023131618"|"AA00088"|"A"|"Year 10"
"S037245"|"AA Test Maths"|"92"|"100"|"20200718115743"|"AA00078"|"A"|"Year 8"
"S040194"|"AA Test Maths"|"48"|"100"|"20200818115223"|"AA00069"|"A"|"Year 10"
"S039866"|"AA Test Maths"|"100"|"100"|"20200708130747"|"AA00007"|"A"|"Year 9"
"S039893"|"AA Test Maths"|"44"|"100"|"20200708160826"|"AA00078"|"A"|"Year 9"
"S039785"|"AA Test Maths"|"80"|"100"|"20200718150814"|"AA00078"|"B"|"Year 10"
"S039505"|"AA Test Maths"|"56"|"100"|"20200708162731"|"AA00068"|"A"|"Year 8"
"S042812"|"AA Test Maths"|"60"|"100"|"20220618110302"|"AA00011"|"A"|"Year 6"
"S041760"|"AA Test Maths"|"68"|"100"|"20210927180133"|"AA00011"|"B"|"Year 10"
"S039900"|"AA Test Maths"|"88"|"100"|"20200718153736"|"AA00088"|"A"|"Year 8"
"S035315"|"AA Test Maths"|"84"|"100"|"20200718163246"|"AA00078"|"A"|"Year 12"
"S039894"|"AA Test Maths"|"54"|"100"|"20200708172735"|"AA00068"|"A"|"Year 12"
"S039741"|"AA Test Maths"|"86"|"100"|"20200709113541"|"AA00088"|""|"Year 10"
"S045187"|"AA Test Maths"|"64"|"100"|"20241023161343"|"AA00011"|"A"|"Year 10"
"S039896"|"AA Test Maths"|"97"|"100"|"20200709115529"|"AA00088"|""|"Year 8"
"S037300"|"AA Test Maths"|"80"|"100"|"20200709140115"|"AA00011"|"A"|"Year 12"
"S039897"|"AA Test Maths"|"76"|"100"|"20200709164729"|"AA00088"|"A"|"Year 9"
"S039898"|"AA Test Maths"|"64"|"100"|"20200710111241"|"AA00069"|"A"|"Year 9"
"S042490"|"AA Test Maths"|"92"|"100"|"20230922171818"|"AA00107"|"B"|"Year 9"
"S039700"|"AA Test Maths"|"88"|"100"|"20200710122745"|"AA00088"|"B"|"Year 9"
"S011683"|"AA Test Eng"|"62"|"100"|"20131019145233"|"30012"|""|"Year 12"
"S012145"|"AA Test Eng"|"80"|"100"|"20131019145234"|"30012"|""|"Year 11"
"S039905"|"AA Test Maths"|"76"|"100"|"20200710174229"|"AA00084"|"A"|"Year 7"
"S030528"|"AA Test Eng"|"88"|"100"|"20131019145445"|"30012"|""|"Year 9"
"S030519"|"AA Test Eng"|"96"|"100"|"20131019150015"|"30012"|""|"Year 10"
"S039728"|"AA Test Maths"|"72"|"100"|"20200711105508"|"AA00068"|"B"|"Year 7"
"S030525"|"AA Test Eng"|"62"|"100"|"20131019150355"|"30012"|""|"Year 9"
"S030524"|"AA Test Eng"|"92"|"100"|"20131019150706"|"30012"|""|"Year 9"
"S039780"|"AA Test Maths"|"32"|"100"|"20200711110844"|"AA00068"|"A"|"Year 7"
"S030527"|"AA Test Eng"|"86"|"100"|"20131019150825"|"30012"|""|"Year 12"
"S030531"|"AA Test Eng"|"74"|"100"|"20131019151002"|"30012"|""|"Year 10"
"S030540"|"AA Test Eng"|"70"|"100"|"20131019151213"|"30012"|""|"Year 12"
"S039910"|"AA Test Maths"|"88"|"100"|"20200711114318"|"AA00088"|"A"|"Year 8"
"S039103"|"AA Test Maths"|"52"|"100"|"20200711115816"|"AA00068"|"A"|"Year 10"
"S039914"|"AA Test Maths"|"92"|"100"|"20200711123740"|"AA00088"|"A"|"Year 8"
"S039911"|"AA Test Maths"|"68"|"100"|"20200711124315"|"AA00069"|"A"|"Year 9"
"S037648"|"AA Test Maths"|"40"|"100"|"20200711150530"|"AA00069"|"B"|"Year 12"
"S030544"|"AA Test Eng"|"42"|"100"|"20131019151601"|"30012"|""|"Year 9"
"S039092"|"AA Test Maths"|"52"|"100"|"20200711150725"|"AA00078"|"A"|"Year 9"
"S030541"|"AA Test Eng"|"78"|"100"|"20131019153442"|"30012"|""|"Year 12"
"S039916"|"AA Test Maths"|"96"|"100"|"20200711152007"|"AA00069"|"A"|"Year 9"
"S012113"|"AA Test Eng"|"84"|"100"|"20131019154440"|"30012"|""|"Year 12"
"S037393"|"AA Test Maths"|"44"|"100"|"20200711155503"|"AA00069"|"B"|"Year 12"
"S012144"|"AA Test Eng"|"74"|"100"|"20131019161313"|"30012"|""|"Year 9"
"S039894"|"AA Test Maths"|"65"|"100"|"20200711161113"|"AA00078"|""|"Year 12"
"S039919"|"AA Test Maths"|"61"|"100"|"20200711161827"|"AA00078"|""|"Year 9"
"S034928"|"AA Test Eng"|"100"|"100"|"20180908152625"|"AA00011"|""|"Year 10"
"S030548"|"AA Test Eng"|"90"|"100"|"20131019163322"|"30012"|""|"Year 10"
"S039918"|"AA Test Maths"|"86"|"100"|"20200711162618"|"AA00069"|""|"Year 10"
"S040237"|"AA Test Maths"|"64"|"100"|"20200827154412"|"AA00068"|"A"|"Year 5"
"S031555"|"AA Test Eng"|"86"|"100"|"20140531163516"|"AA00011"|""|"Year 11"
"S030564"|"AA Test Eng"|"86"|"100"|"20131019163655"|"30012"|""|"Year 10"
"S030547"|"AA Test Eng"|"70"|"100"|"20131019163720"|"30012"|""|"Year 9"
"S030549"|"AA Test Eng"|"82"|"100"|"20131019164401"|"30012"|""|"Year 9"
"S030539"|"AA Test Eng"|"76"|"100"|"20131019164625"|"30012"|""|"Year 12"
"S039351"|"AA Test Maths"|"54"|"100"|"20200711182635"|"AA00088"|"A"|"Year 12"
"S039755"|"AA Test Maths"|"77"|"100"|"20200711184729"|"AA00011"|""|"Year 9"
"S039737"|"AA Test Maths"|"92"|"100"|"20200712203603"|"AA00007"|"B"|"Year 9"
"S031319"|"AA Test Eng"|"94"|"100"|"20140322142738"|"AA00011"|""|"Year 9"
"S038770"|"AA Test Maths"|"96"|"100"|"20200817122153"|"AA00068"|"A"|"Year 9"
"S039616"|"AA Test Maths"|"80"|"100"|"20200905111703"|"AA00032"|"B"|"Year 12"
"S009688"|"AA Test Eng"|"58"|"100"|"20131019165125"|"30012"|""|"Year 9"
"S039390"|"AA Test Maths"|"88"|"100"|"20200919151849"|"AA00011"|"A"|"Year 12"
"S030550"|"AA Test Eng"|"78"|"100"|"20131019165006"|"30012"|""|"Year 12"
"S039927"|"AA Test Maths"|"80"|"100"|"20200713121457"|"AA00068"|"A"|"Year 7"
"S039920"|"AA Test Maths"|"44"|"100"|"20200713121501"|"AA00069"|"A"|"Year 9"
"S030551"|"AA Test Eng"|"82"|"100"|"20131019165300"|"30012"|""|"Year 12"
"S030558"|"AA Test Eng"|"86"|"100"|"20131019165415"|"30012"|""|"Year 10"
"S040450"|"AA Test Maths"|"96"|"100"|"20200930184128"|"AA00011"|"A"|"Year 9"
"S030565"|"AA Test Eng"|"74"|"100"|"20131019165630"|"30012"|""|"Year 10"
"S040411"|"AA Test Maths"|"40"|"100"|"20201020174035"|"AA00088"|"B"|"Year 10"
"S039718"|"AA Test Maths"|"84"|"100"|"20200713154526"|"AA00068"|"B"|"Year 12"
"S039760"|"AA Test Maths"|"64"|"100"|"20200713160244"|"AA00068"|"B"|"Year 7"
"S030543"|"AA Test Eng"|"84"|"100"|"20131019165722"|"30012"|""|"Year 9"
"S030562"|"AA Test Eng"|"88"|"100"|"20131019165828"|"30012"|""|"Year 9"
"S030559"|"AA Test Eng"|"74"|"100"|"20131019165923"|"30012"|""|"Year 12"
"S041074"|"AA Test Maths"|"48"|"100"|"20210401124414"|"AA00088"|"A"|"Year 9"
"S039881"|"AA Test Maths"|"97"|"100"|"20200713164505"|"AA00068"|"B"|"Year 9"
"S039933"|"AA Test Maths"|"50"|"100"|"20200713165530"|"AA00069"|""|"Year 7"
"S030556"|"AA Test Eng"|"86"|"100"|"20131019170201"|"30012"|""|"Year 10"
"S039936"|"AA Test Maths"|"60"|"100"|"20200714113807"|"AA00088"|"A"|"Year 12"
"S030534"|"AA Test Eng"|"86"|"100"|"20131019170442"|"30012"|""|"Year 12"
"S040572"|"AA Test Maths"|"84"|"100"|"20201022173324"|"AA00011"|"B"|"Year 7"
"S030563"|"AA Test Eng"|"72"|"100"|"20131019170514"|"30012"|""|"Year 12"
"S039533"|"AA Test Maths"|"52"|"100"|"20200714144102"|"AA00088"|"A"|"Year 8"
"S030537"|"AA Test Eng"|"52"|"100"|"20131019170906"|"30012"|""|"Year 9"
"S038941"|"AA Test Maths"|"100"|"100"|"20200714145526"|"AA00088"|"A"|"Year 12"
"S038809"|"AA Test Maths"|"80"|"100"|"20200714150649"|"AA00088"|"B"|"Year 9"
"S009804"|"AA Test Eng"|"86"|"100"|"20131019172757"|"30012"|""|"Year 9"
"S030552"|"AA Test Eng"|"80"|"100"|"20131019173117"|"30012"|""|"Year 12"
"S030557"|"AA Test Eng"|"80"|"100"|"20131019173340"|"30012"|""|"Year 12"
"S030570"|"AA Test Eng"|"86"|"100"|"20131019174246"|"30012"|""|"Year 9"
"S037418"|"AA Test Maths"|"74"|"100"|"20200714170113"|"AA00098"|"B"|"Year 9"
"S030574"|"AA Test Eng"|"58"|"100"|"20131019175506"|"30012"|""|"Year 12"
"S030566"|"AA Test Eng"|"60"|"100"|"20131019175800"|"30012"|""|"Year 12"
"S031829"|"AA Test Eng"|"88"|"100"|"20140731145725"|"AA00052"|""|"Year 12"
"S030568"|"AA Test Eng"|"86"|"100"|"20131019180001"|"30012"|""|"Year 10"
"S030567"|"AA Test Eng"|"74"|"100"|"20131019180136"|"30012"|""|"Year 12"
"S006192"|"AA Test Eng"|"82"|"100"|"20131019180510"|"30012"|""|"Year 9"
"S039339"|"AA Test Maths"|"80"|"100"|"20200715112559"|"AA00069"|"B"|"Year 12"
"S030569"|"AA Test Eng"|"52"|"100"|"20131019180707"|"30012"|""|"Year 12"
"S039634"|"AA Test Maths"|"88"|"100"|"20200715113726"|"AA00069"|"A"|"Year 9"
"S030571"|"AA Test Eng"|"56"|"100"|"20131019181434"|"30012"|""|"Year 12"
"S038666"|"AA Test Maths"|"84"|"100"|"20200715120314"|"AA00078"|"B"|"Year 8"
"S039946"|"AA Test Maths"|"84"|"100"|"20200715121151"|"AA00078"|"A"|"Year 10"
"S039947"|"AA Test Maths"|"75"|"100"|"20200715144338"|"AA00078"|""|"Year 10"
"S032802"|"AA Test Eng"|"84"|"100"|"20150314122457"|"AA00057"|""|"Year 9"
"S030573"|"AA Test Eng"|"74"|"100"|"20131019181713"|"30012"|""|"Year 12"
"S030580"|"AA Test Eng"|"78"|"100"|"20131019182159"|"30012"|""|"Year 10"
"S043655"|"AA Test Maths"|"50"|"100"|"20230301181426"|"AA00011"|"A"|"Year 12"
"S039947"|"AA Test Maths"|"31"|"100"|"20200715163004"|"AA00078"|""|"Year 11"
"S030575"|"AA Test Eng"|"76"|"100"|"20131019182204"|"30012"|""|"Year 9"
"S039958"|"AA Test Maths"|"86"|"100"|"20200717142924"|"AA00078"|""|"Year 10"
"S039954"|"AA Test Maths"|"100"|"100"|"20200717180847"|"AA00078"|""|"Year 9"
"S030585"|"AA Test Eng"|"46"|"100"|"20131019184229"|"30012"|""|"Year 9"
"S039985"|"AA Test Maths"|"76"|"100"|"20200905121108"|"AA00053"|"B"|"Year 7"
"S038689"|"AA Test Maths"|"84"|"100"|"20200718115609"|"AA00011"|"B"|"Year 9"
"S039939"|"AA Test Maths"|"92"|"100"|"20200718132714"|"AA00011"|"B"|"Year 12"
"S031509"|"AA Test Eng"|"44"|"100"|"20140531161328"|"AA00044"|""|"Year 12"
"S035540"|"AA Test Eng"|"84"|"100"|"20170225110638"|"AA00069"|""|"Year 10"
"S039864"|"AA Test Maths"|"40"|"100"|"20200718151256"|"AA00011"|"A"|"Year 9"
"S036089"|"AA Test Maths"|"92"|"100"|"20200826115227"|"AA00069"|"B"|"Year 8"
"S039355"|"AA Test Maths"|"92"|"100"|"20200718162517"|"AA00068"|"A"|"Year 9"
"S031679"|"AA Test Eng"|"64"|"100"|"20140707173814"|"AA00011"|""|"Year 9"
"S031738"|"AA Test Eng"|"52"|"100"|"20140717181806"|"AA00011"|""|"Year 12"
"S039980"|"AA Test Maths"|"68"|"100"|"20200718184209"|"AA00088"|""|"Year 10"
"S039983"|"AA Test Maths"|"52"|"100"|"20200720114226"|"AA00068"|"A"|"Year 12"
"S044189"|"AA Test Maths"|"68"|"100"|"20231007171731"|"AA00107"|"A"|"Year 7"
"S039980"|"AA Test Maths"|"68"|"100"|"20200720121248"|"AA00068"|"B"|"Year 10"
"S039984"|"AA Test Maths"|"77"|"100"|"20200720141008"|"AA00068"|"A"|"Year 9"
"S038420"|"AA Test Maths"|"76"|"100"|"20200720145716"|"AA00069"|"A"|"Year 9"
"S040370"|"AA Test Maths"|"52"|"100"|"20201003112846"|"AA00088"|"A"|"Year 9"
"S045190"|"AA Test Eng"|"84"|"100"|"20241026170918"|"AA00107"|"A"|"Year 10"
"S040489"|"AA Test Maths"|"88"|"100"|"20201010115322"|"AA00027"|"A"|"Year 10"
"S039926"|"AA Test Maths"|"92"|"100"|"20200720165056"|"AA00068"|"B"|"Year 12"
"S039531"|"AA Test Maths"|"90"|"100"|"20200720172522"|"AA00011"|"B"|"Year 12"
"S039965"|"AA Test Maths"|"87"|"100"|"20200721112504"|"AA00078"|""|"Year 9"
"S038958"|"AA Test Maths"|"72"|"100"|"20200721115537"|"AA00078"|"A"|"Year 9"
"S040045"|"AA Test Maths"|"88"|"100"|"20200817180844"|"AA00069"|"A"|"Year 9"
"S038912"|"AA Test Maths"|"88"|"100"|"20200721134110"|"AA00078"|"B"|"Year 10"
"S036466"|"AA Test Maths"|"32"|"100"|"20200721162535"|"AA00078"|"A"|"Year 12"
"S038639"|"AA Test Maths"|"84"|"100"|"20200721173241"|"AA00078"|"B"|"Year 12"
"S038454"|"AA Test Maths"|"62"|"100"|"20200721181702"|"AA00088"|"A"|"Year 12"
"S037914"|"AA Test Maths"|"88"|"100"|"20200802113459"|"AA00069"|"B"|"Year 9"
"S039591"|"AA Test Maths"|"56"|"100"|"20200724142656"|"AA00088"|"B"|"Year 9"
"S038651"|"AA Test Maths"|"96"|"100"|"20200809095434"|"AA00069"|"A"|"Year 9"
"S035466"|"AA Test Maths"|"36"|"100"|"20200802150633"|"AA00068"|"A"|"Year 12"
"S039318"|"AA Test Maths"|"36"|"100"|"20200809103535"|"AA00068"|"A"|"Year 9"
"S039858"|"AA Test Maths"|"56"|"100"|"20200802171851"|"AA00068"|"B"|"Year 12"
"S037462"|"AA Test Maths"|"88"|"100"|"20200919155822"|"AA00011"|"A"|"Year 10"
"S039884"|"AA Test Maths"|"80"|"100"|"20200809122017"|"AA00068"|"A"|"Year 8"
"S039883"|"AA Test Maths"|"76"|"100"|"20200809124407"|"AA00069"|"A"|"Year 10"
"S038595"|"AA Test Maths"|"76"|"100"|"20200802173535"|"AA00069"|"B"|"Year 12"
"S039504"|"AA Test Maths"|"72"|"100"|"20200802174054"|"AA00011"|"B"|"Year 9"
"S039241"|"AA Test Maths"|"60"|"100"|"20200905121531"|"AA00068"|"A"|"Year 10"
"S039951"|"AA Test Maths"|"50"|"100"|"20200802174647"|"AA00069"|""|"Year 12"
"S045190"|"AA Test Maths"|"90"|"100"|"20241026170930"|"AA00107"|"A"|"Year 10"
"S039536"|"AA Test Maths"|"88"|"100"|"20200805115906"|"AA00027"|"B"|"Year 8"
