"school_id"|"banktype"|"currency"|"bankname"|"bankacc"|"bankaddress"|"ibankacc"|"swift"|"sortcode"|"ibanno"|"remarks"|"lastupdate"|"staffid"|"billingname"
500|"Course"|"GBP"|"National Westminster Bank Plc"|"73326119"|"Winchester, Old Branch, 105 High Street, Winchester, Hampshire, SO23 9AW, England"|"St Swithuns School Winchester"|"NWBKGB2L"|"55-81-26"|"GB72NWBK55812673326119"|"Please note: For all overseas applicants – all bank charges/fees levied on the transfer must be paid at source."|"20231201154221"|"AA00078"|"St. Swithun's School"
49|"Course"|"GBP"|"HSBC"|"92732971"|"12 All Hallows, Bedford, MK40 1LJ"|"The Harpur Trust"|"MIDLGB2102H"|"40-10-02"|"GB60MIDL40100292732971"|"[12Sep17] Please quote in your transfer instructions:
1.	The name and initials of your son
2.	Your own name and initials
3.	That the transfer is in connection with Bedford School

Please send a copy of your bank instructions with the relevant paperwork without this we will not confirm receipt of the payment."|"20170912183216"|"AA00075"|""
438|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"01884627"|"75 Cheao Street, Sherborne, Dorset, DT9 3BD"|"Sherborne School Domus"|"LOYDGB21208"|"30-99-98"|"GB12LOYD30999801884627"|"Please include the bank reference 'SSReg' followed by your son's Surname (e.g. SSRegSmith)"|"20170925155841"|"AA00079"|"Sherborne School"
30024|"Course"|"GBP"|"Barclays Bank"|"33029468"|"Putney Branch, 60 Putney High Street, London SW15 1SF, UK"|"CCCG Invoicing Account"|"BARCGB22"|"20-91-68"|"GB90 BARC 2090 6933 0294 68"|""|"20180727155422"|"AA00078"|""
192|"Course"|"GBP"|"Barclays Bank Plc"|"30890340"|"Settle Branch, P.O. Box No. 1, 49 High Street, Skipton, BD23 1DH"|"Giggleswick School"|"BARCGB22"|"20-78-91"|"GB93BARC20789130890340"|"Please always quote either the pupil name or an invoice number"|"20171222095932"|"AA00078"|"Giggleswick School"
528|"Registration Fee"|"GBP"|"Lloyds Bank plc"|"00911302"|"130 High Street, Cheltenham, Gloucestershire, GL50 1EW, United Kingdom"|"Cheltenham Ladies’ College Registry Account"|"LOYDGB21054"|"30-91-87"|"GB74LOYD30918700911302"|"20170926:
Please reference registration fee payment in the following format:
‘your daughter’s family name and first name / CLC registration fee’"|"20180710153513"|"AA00078"|""
182|"Course"|"GBP"|"Bank of Scotland"|"00542378"|"43 Comely Bank, Edinburgh, EH4 1AF"|"Fettes College"|"BOFSGB2S"|"80-11-05"|"GB79BOFS80110500542378"|"The preferred method of payment is by direct funds transfer into the College bank account (UK
BACS payment via internet banking or international funds transfer). If making a direct funds
transfer please make sure that the pupil reference number is quoted (2 alpha 4 numeric).
• A cheque can be made payable to Fettes College quoting the pupil reference number on the back
of the cheque and sent to: Accounts Department, Fettes College, Carrington Road, Edinburgh,
EH4 1QX, UK.
• By monthly direct debit through School Fee Plan. Further information regarding the scheme
which involves a consumer credit agreement and an online application form are available at
https://www.myschoolfeeplan.com/fettescollege-eh4."|"20170913194724"|"AA00075"|""
368|"Course"|"GBP"|"Barclays Bank plc"|"40013463"|"10–14 High Street, Old Town, Swindon, SN1 3EP"|"Prior Park Prep"|"BARCGB22"|"20–05–06"|"GB07BARC20050640013463"|"Bank Details for Prior Park College are on the reverse of the Registration Form if paying by bank transfer"|"20170914174125"|"AA00075"|""
159|"Course"|"GBP"|"Lloyds Bank"|"00058400"|"."|"Eastbourne College (Incorporated)"|"LOYDGB21092"|"30 92 86"|"GB37LOYD30928600058400"|"20170926:
Fees can be paid by cheque payable to
Eastbourne College Ltd or by electronic bank
transfer using the details below. For bank
transfers, please clearly state the invoice
number and child’s name as the transaction
reference to assist the Accounts Department
with identification.

Bank name: Lloyds Bank
Account Name: Eastbourne College (Incorporated)
Account Number: 00058400
Sort Code: 30 92 86
Swift Code: LOYDGB21092
IBAN Number: GB37LOYD30928600058400"|"20171206120619"|"AA00078"|""
200|"Course"|"GBP"|"."|"."|"."|"."|"."|"."|"."|""|"20171222123647"|""|"Gordonstoun Trading Limited"
597|"Course"|"GBP"|"-"|"-"|"-"|"-"|"-"|"-"|"-"|"20180214: For deposit payment please note that it must be paid via bank transfer. The School are no longer able to accept cheques or bankers drafts as methods of payment."|"20180214113300"|"AA00078"|""
13|"Course"|"GBP"|"Lloyds Bank"|"00734106"|"12 Swan Street, Warwick, Warwickshire, CV34 4BJ"|"Warwick School Fees Account"|"LOYDGB21285"|"30-99-15"|"GB57 LOYD 3099 1500 7341 06"|"Please ensure the parents put the boys name on the transfer. Please allow GBP 20 as the bank charges in the UK."|"20231031104825"|"AA00078"|"Warwick School"
585|"Registration Fee"|"GBP"|"National Westminster Bank plc"|"00302023"|"Winchester, Old Bank Branch, 105 High Street, Winchester Hampshire, SO23 9AW, U.K."|"Winchester College"|"NWBKGB2L"|"55-81-26"|"GB49NWBK55812600302023"|"The importance of ensuring that any payment includes such information as “Registration Fee (reg fee)” or “Entrance Fee (ent fee)” cannot be stressed strongly enough. Your son’s name and year of entry, and, if possible, the boarding house for which he is entered (if any) should also be included.
The College gets dozens of receipts paid into its bank account each month and if these details are not included, it is not always possible to identify what the payment is for."|"20180116142705"|"AA00078"|""
29|"Course"|"GBP"|"-"|"13652660"|"-"|"HAFT t/a AGS Boarding"|"LOYDGB21541"|"30 96 02"|"GB43 LOYD 3096 0213 6526 60"|""|"20210119212459"|""|"Haberdashers' Adams"
115|"Course"|"GBP"|"Lloyds TSB"|"00026567"|"Brecon"|"Christ College No 1 Account"|"LOYDGB21559"|"30-91-16"|"GB97 LOYD 3091 1600 0265 67"|"1)	Payment by direct transfer into Christ College’s bank account
This is the method that the School would like to encourage all parents to use.  Bank details are as follows:
Bank 			Lloyds  
Branch 			Brecon
Sort Code		30 91 16
Account Name		Christ College No 1 Account
Account Number	                00026567
IBAN Number		GB97 LOYD 3091 1600 0265 67
SWIFT/BIC Number	LOYD GB21559

It is essential to quote pupil number as the reference

2)	Payment in Travellers Cheques 
The cheques should be made payable to ‘Christ College, Brecon’.

3)	Payment by Bankers Draft/Cheque
The draft/cheque should be payable to ‘Christ College, Brecon’."|"20180221161824"|"AA00078"|"Christ's College Brecon"
251|"Course"|"GBP"|"HSBC"|"90010103"|"HSBC Bank, Central Hall, Westminster, London SW1P 3AS"|"Kent College Pembury"|"MIDLGB2110E"|"40-02-06"|"GB25MIDL40020690010103"|"[3Apr14] Clearly quoting your NAME and REFERENCE. Payment by PC Banking over the Internet should be made similarly"|"20180402154029"|""|"Kent College, Pembury"
149|"Course"|"GBP"|"Lloyds Bank plc"|"00136439"|"5 Bridge Street, Newbury, Berkshire RG14 5BQ"|"Downe House School Income Account"|"LOYDGB21041"|"30-95-89"|"GB61LOYD30958900136439"|"20180518: Please reference payment in the following format: ‘[your daughter’s name] registration fee’

For sterling cheque, payment made payable to Downe House School"|"20180518122341"|"AA00078"|""
136|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"03331173"|"38 Market Place, Devizes Wiltshire, SN10 1JD"|"Dauntsey's"|"LOYDGB21202"|"30-92-63"|"GB87LOYD30926303331173"|"Please quote your child's name (surname followed by first name)

Please inform your bank that you will pay all bank transfer charges (if relevant)"|"20240214160712"|"AA00078"|"Dauntsey's School"
676|"Course"|"GBP"|"HSBC UK"|"60020931"|"38-40 South Road, Haywards Heath, RH16 4LU"|"Newells School Trust Ltd"|"HBUK GB 4194 V"|"40-11-65"|"GB 13 HBUK 40 11 65 60020931"|""|"20240710104555"|"AA00078"|"Handcross Park School"
522|"Course"|"GBP"|"HSBC"|"81781235"|"17 North Street, Taunton, Somerset TA1 1NA"|"Taunton School Collection Account"|"HBUKGB4112B"|"40-44-04"|"GB52HBUK40440481781235"|"Account for bank transfer: Taunton School Collection Account
Cheques should be made payable to Taunton School

Please quote invoice number and student reference with all payments. Please note the School do not accept cash"|"20180425160727"|"AA00078"|"Taunton International Study Centre"
30052|"Course"|"GBP"|"Lloyds Bank"|"00734106"|"-"|"Warwick School Fees Account"|"LOYDGB21285"|"30-99-15"|"GB57LOYD30991500734106"|""|"20181212095204"|"AA00078"|""
412|"Course"|"GBP"|"Barclays Bank plc"|"33923894"|"1 Churchill Place, Canary Wharf, London, E14 5HP"|"."|"BARCGB22"|"20-65-68"|"GB50 BARC 2065 6833 9238 94"|"International payments for fees, deposits and incidental expenses can be made via www.royalhospitalschool.peertransfer.com which enables parents and guardians to:

-choose from many convenient payment options
-save on bank fees and exchange rates
-receive peace of mind with 24/7 multilingual customer support
-track payments from start to finish."|"20180720150040"|"AA00078"|""
634|"Course"|"GBP"|"The Co-operative Bank"|"68461429"|"Po Box 82, 118-120 Colmore Row, Brimingham, B3 3BA"|"Lucton School"|"CPBKGB22"|"08-90-01"|"GB65CPBK08900168461429"|""|"20180801101049"|"AA00078"|"Lucton School"
688|"Course"|"GBP"|"Barclays"|"30683892"|"."|"Packwood Haugh School Limited"|"BUKBGB22"|"20 77 85"|"GB85 BUKB 2077 8530 6838 92"|""|"20180815175055"|"AA00078"|""
17|"Course"|"GBP"|"Natwest"|"11645881"|"-"|"The Thinking Schools Academy Trust"|"-"|"60-17-36"|"-"|"Confirmed with CRGS, the bank account is now changed for boarding fees invoice"|"20230816170838"|"AA00078"|""
150|"Course"|"GBP"|"Barclays Bank Plc"|"90330965"|"37 Milsom Street, Bath, BA1 1DA"|"Downside Abbey Trustees Registered"|"BARCGB22"|"20-05-06"|"GB44BARC20050690330965"|""|"20180925093630"|"AA00078"|"Downside School"
150|"Registration Fee"|"GBP"|"Barclays Bank"|"90330965."|"-"|"Downside School"|"BARCGB22"|"20-47-06"|"GB59 BARC 2047 0690 3309 65"|""|"20180925093659"|"AA00078"|""
2|"Course"|"GBP"|"Barclays Bank"|"33129640"|"Barclays Bank, 1 Churchill Place, Canary Wharf, London E14 5HP"|"Badminton School Limited"|"BARCGB22"|"20-00-00"|"GB22 BARC 2000 0033 1296 40"|"This account is for Reg fees, Deposits, and School Fees."|"20181221152258"|"AA00007"|""
50|"Course"|"GBP"|"HSBC"|"92732971"|"12 All Hallows, Bedford, MK40 1LJ"|"The Harpur Trust"|"HBUKGB4102H"|"40-10-02"|"GB97HBUK40100292732971"|""|"20230418112900"|"AA00078"|"Bedford School"
549|"Course"|"GBP"|"Lloyds Bank plc"|"34647068"|"University of Cambridge, 3 Sydney Street, CB2 3HG"|"The Stephen Perse Foundation"|"LOYD GB 21035"|"30-13-55"|"GB24LOYD30135534647068"|"Please use your CHILD’S NAME as the reference."|"20240402144222"|"AA00078"|""
274|"Course"|"GBP"|"Barclays Bank"|"00997269"|"Southgate, Bath BA1 1AQ"|"Kingswood School Trustee Limited"|"BARCGB22"|"20-05-38"|"GB29 BARC 2005 3800 997 269"|"Reference: Student name must be stated here (to identify the fee with the correct application)"|"20211029105144"|"AA00078"|"Kingswood School"
20|"Course"|"GBP"|"Lloyds TSB Bank Plc"|"00070500"|"City Office, London, United Kingdom"|"City of London Freemen's School Fees Account"|"LOYDGB2LCTY"|"30-00-02"|"GB04LOYD30000200070500"|"[09May2019] Please ensure your child's full name is included in the transaction reference."|"20190509112248"|"AA00032"|"City of London Freemen's School"
468|"Course"|"GBP"|"Yorkshire Bank"|"25301968"|"Coney Street, York, YO1 9NQ"|"St Peter's School"|"YORKGB21994"|"05 09 94"|"GB21YORK05099425301968"|"Please quote your child's full name in the reference"|"20190523110638"|"AA00078"|""
139|"Course"|"GBP"|"HSBC Bank plc"|"10292443"|"109 Bath Road, Cheltenham, GL53 7RA"|"The Dean Close Foundation"|"HBUKGB4B"|"40 17 09"|"GB16HBUK40170910292443"|""|"20190523170236"|"AA00078"|"Billing Address: Dean Close School, Shelburne Road, Cheltenham, Glos, GL51 6HE"
140|"Course"|"GBP"|"HSBC"|"10292443"|"HSBC Bank plc, Montpellier, 109 Bath Road, Cheltenham, Gloucestershire GL53 7RA"|"The Dean Close Foundation"|"HBUKGB4B"|"40 17 09"|"GB16HBUK40170910292443"|""|"20190523175009"|"AA00078"|"Dean Close School"
67|"Course"|"GBP"|"Co-operative Bank"|"70138504"|"41 Vicar Lane, Leeds, LS1 6DS"|"Bootham School"|"CPBKGB22"|"08-90-72"|"GB18CPBK08907270138504"|""|"20221025110101"|"AA00078"|"Bootham School"
183|"Course"|"GBP"|"HSBC"|"62324369"|"-"|"-"|"MIDLGB2114U"|"40-25-31"|"GB22MIDL40253162324369"|""|"20190525161954"|"AA00078"|""
30027|"Course"|"GBP"|"HSBC"|"41310550"|"2 Queen’s Road, Aberdeen, AB15 4ZT"|"Albyn School Limited"|"MIDLGB22"|"40-01-25"|"GB19MIDL40012541310550"|""|"20190528103001"|"AA00078"|""
330|"Course"|"GBP"|"National Westminster Bank Plc"|"17604052"|"Chelmsford Branch, 4-5 High Street, Chelmsford, Essex, CM1 1FZ"|"New Hall School Trust"|"NWBKGB2L"|"60-05-13"|"GB88NWBK60051317604052"|"Please quote pupil name and Account Reference (found on the invoice Remittance Advice) on all transactions"|"20240713123853"|"AA00078"|"New Hall School Enterprises Ltd"
380|"Course"|"GBP"|"HSBC"|"40010146"|"22 Victoria Street, Westminster, London, SW1H 0NJ"|"Queen's College, Taunton"|"MIDLGB22"|"40-02-06"|"GB06MIDL40020640010146"|""|"20190530142752"|""|"Queen's College, email: billing@queenscollege.org.uk"
7|"Course"|"GBP"|"Barclays Bank Plc"|"70480924"|"1 Churchill Place, London Lon, E14 5HP GB"|"Headington School Oxford Ltd"|"BARCGB22"|"20-65-26"|"GB31BARC20652670480924"|"Please use the following format for the reference accompanying the online payment:
Daughter’s surname Daughter’s Christian name

LONDON ADDRESS:
Barclays Bank Plc
1 Churchill Place
London Lon E14 5HP GB

LEICESTER ADDRESS:
Leicester, United Kingdom, LE87 2BB"|"20220930110641"|"AA00078"|"Headington School Oxford Ltd"
551|"Others"|"GBP"|"Lloyds Bank Plc"|"59367260"|"1 Pride Hill, Shrewsbury, Shropshire, SY1 1DG, United Kingdom"|"Thomas Adams School - Boarding House"|"LOYDGB21B83"|"30-97-62"|"GB53LOYD30976259367260"|"20200306: This account is for all monies to be paid into the expenses account. Please quote the student’s name as the reference on the payment."|"20200306123751"|"AA00078"|""
551|"Course"|"GBP"|"Lloyds Bank Plc"|"58364760"|"1 Pride Hill, Shrewsbury, Shropshire, SY1 1DG, United Kingdom"|"Thomas Adams School"|"LOYDGB21B83"|"30-97-62"|"GB91LOYD30976258364760"|"20200306: This account is for termly fees. Please quote the student’s name as the reference on the payment"|"20200306123803"|"AA00078"|""
148|"Course"|"GBP"|"NatWest"|"24886734"|"43 Cornmarket Street, Oxford OX1 3HA"|"d’Overbroeck’s Ltd"|"NWBKGB2L"|"54-21-23"|"GB42NWBK54212324886734"|""|"20200626165658"|"AA00078"|""
268|"Course"|"GBP"|"National Westminster Bank Plc"|"55110592"|"Chatham Branch"|"."|"NWBKGB2L"|"60-17-36"|"GB90NWBK60173655110592"|"Reference: PUPIL NAME"|"20200704170017"|"AA00078"|"Roffa Limited"
373|"Course"|"GBP"|"Natwest Bank"|"8081 0012"|"169 Victoria Street SW1E 5BT"|"UWGCF QAS Fees"|"NWBKGB2L"|"51-50-14"|"GB30NWBK51501480810012"|"Please give the name of the girl on all correspondence."|"20200707175626"|"AA00078"|""
11|"Registration Fee"|"GBP"|"Barclays Bank Plc"|"10979880"|"Barclays Bank PLC, 44-46 Castle Street, Shrewsbury, SY1 2BU"|"Shrewsbury School"|"BARC GB22"|"20-78-01"|"GB91 BARC 2078 0110 9798 80"|"20231202: This is also the account for deposit as well

20210915: Please note we have recently changed our Bank Details to Barclays Bank.

Any registration fees recently transferred to us using our old Bank Details (Handlesbanken) will still come through, but we prefer for the new Registration Forms to be used from today."|"20231202162335"|"AA00078"|""
4|"Registration Fee"|"GBP"|"Lloyds Bank Plc"|"00144365"|"49 High Street, Godalming, Surrey, GU7 1AT, UK"|"GBC Fees"|"LOYDGB21195"|"30-93-49"|"GB54 LOYD 3093 4900 1443 65"|"For bank transfer of reg fee and deposit. Please state clearly the child's surname for reference purposes"|"20231005145052"|"AA00078"|""
89|"Course"|"GBP"|"Barclays Bank Plc"|"90225762"|"90-92 High Street, Crawley, West Sussex, RH10 1BP"|"Burgess Hill School for Girls No 4 Account"|"BARCGB22"|"20-49-84"|"GB02 BARC 2049 8490 2257 62"|"When making a direct payment, please quote the student’s name in the reference field. Please allow for bank charges when making your payment."|"20221108114559"|"AA00078"|"Burgess Hill School For Girls"
134|"Course"|"GBP"|"HSBC"|"80010030"|"HSBC, The Peak, 333 Vauxhall Bridge Road, Victoria, London, SW1V 1EJ, UK"|"Culford School"|"HBUKGB4110E"|"40-02-06"|"GB11 HBUK 4002 068 0010 030"|""|"20220413134615"|"AA00078"|"Culford School"
78|"Course"|"GBP"|"Barclays Bank Plc"|"60208426"|"Solent and Dorset Business Centre, PO BOX 612, Ocean Way, Ocean Village, Southampton, SO14 6ZP"|"Brockenhurst College"|"BARCGB22"|"20-53-79"|"GB34BARC20535360208426"|"Please include reference such as students name for processing purposes. Please ensure that the amount you pay includes all charges for transmission, both in your own country and in the UK. (GBP 20 bank charges) (26.02.09)

invoice can be emailed to  finance@wess.ac.uk"|"20220812001151"|""|"Billing Address: Brockenhurst College, Lyndhurst Road, Brockenhurst, Hampshire, SO42 7ZE"
687|"Course"|"GBP"|"National Westminster Bank"|"31105149"|"1 High Street, Croydon, CR9 1PD"|"Whitgift School"|"NWBKGB2L"|"56-00-46"|"GB42NWBK56004631105149"|"20180508: Ref. P5003W (plus candidate’s name)"|"20220719145231"|""|"Address to: Whitgift School, c/o John Whitgift Foundation, North End, Croydon, CR9 1SS"
177|"Course"|"GBP"|"Barclays Bank Plc"|"80320307"|"One Churchill Place, Canary Wharf, London E14 5HP"|"Farlington School Limited"|"BARCGB22"|"20-58-69"|"GB94BARC20586980320307"|""|"20221014152346"|"AA00078"|""
655|"Course"|"GBP"|"Barclays Bank Plc"|"50449849"|"2 Carfax, Horsham, RH12 1DN"|"Christs Hospital School"|"BARCGB22"|"20-42-66"|"GB57BARC20425850449849"|""|"20220929164640"|"AA00095"|"Christ's Hospital"
313|"Registration Fee"|"GBP"|"The Bank of Scotland"|"00469605"|"St Andrew's Square, Edinburgh"|"Accounts Office, Merchiston Castle School"|"BOFSGB21012"|"80-11-00"|"GB92BOFS80110000469605"|"When making payments, please ask your bank to include your (or your son’s) name in the documentation, so that we will know which account to credit."|"20240214160926"|"AA00078"|""
456|"Course"|"GBP"|"The Royal Bank of Scotland"|"00255105"|"142/144 Princes Street, Edinburgh, EH2 4EQ"|"St George's School for Girls"|"RBOSGB2L"|"83-51-00"|"GB42RBOS83510000255105"|""|"20221025122204"|"AA00078"|"St. George's School For Girls, Edinburgh"
573|"Registration Fee"|"GBP"|"Barclays Bank"|"23163083"|"Leicester, Leicestershire, UNITED KINGDOM, LE87 2BB"|"The Wellington College"|"BARCGB22"|"20-97-74"|"GB 07 BARC 2097 7423 1630 83"|"This is the bank transfer account for the non-refundable Registration Fee.

Parents who live overseas do not have a UK Postal Code and can experience problems in making the payment by credit card.

Please quote student's name as reference."|"20230614155114"|"AA00078"|""
501|"Registration Fee"|"GBP"|"Lloyds Bank Plc"|"81412362"|"N/A"|"Effingham Schools Trust"|"LOYDGB21W09"|"77-30-05"|"GB86LOYD77300581412362"|"20210904: The info is for making payment by bank transfer for reg fee and deposits
Please ensure you quote the student's full name as the reference"|"20210904143737"|"AA00078"|""
492|"Course"|"GBP"|"Barclays Bank Plc"|"30719617"|"Leicester, Leicestershire, LE87 2BB, UK"|"The Corporation of St. Lawrence College"|"BARCGB22"|"20-18-00"|"GB84BARC20180030719617"|"Bank transfer
Cheque payable to St Lawrence College
Debit and Credit card also accepted (1.25% surcharge)"|"20210814103802"|"AA00078"|"St. Lawrence College"
9|"Course"|"GBP"|"Barclays Bank Plc"|"60797049"|"1 Churchill Place, Canary Wharf, London, E14 5HP"|"Lancing College"|"BARCGB22"|"20-65-82"|"GB31BARC20658260797049"|"Please use your child's name as a reference"|"20240822125028"|""|"Lancing College (plinvoices@lancing.org.uk)"
10|"Course"|"GBP"|"National Westminster Bank Plc"|"53541243"|"Castle Square, Brighton, BN1 1ES"|"Roedean School"|"NWBKGB2L"|"60-30-09"|"GB46NWBK60300953541243"|"Please ask for the student's full name to be added to the bank transfer/remittance advice document, this will make it easier for us to identify the payment when it arrives in the Roedean bank account."|"20221126111637"|"AA00078"|"Roedean School"
455|"Course"|"GBP"|"Barclays Bank Plc"|"20395730"|"Barclays Bank Stevenage, North Herts Group, 5-6 High Street, Hitchin, Herts.  SG5 1BJ UK"|"St. Francis’ College Trust"|"BUKBGB22"|"20-41-12"|"GB94BUKB20411220395730"|"Please put the student last name and student first name on the bank form."|"20211217134936"|"AA00078"|"St. Francis' College"
399|"Registration Fee"|"GBP"|"National Westminster Bank"|"05858275"|"National Westminster Bank, Crompton House, Derwent Street, Derby, DE1 2ED"|"Repton Preparatory School"|"NW BK GB 2L"|"60 12 01"|"GB07 NWBK 6012 0105 8582 75"|""|"20220119111311"|"AA00078"|""
65|"Course"|"GBP"|"HSBC UK Bank Plc"|"20031518"|"Southwest Corporate Banking Centre, Stratus House, Emperor Way, Exeter Business Park, Exeter, Devon, EX1 3QS, England"|"Blundell's School"|"HBUKGB4BXXX"|"40-27-56"|"GB53HBUK40275620031518"|"Please put the student's name as a reference when you make a transfer"|"20220521165628"|"AA00078"|""
304|"Course"|"GBP"|"Lloyds Bank Plc"|"00005122"|"48 Belle Vue Terrace, Malvern, Worcestershire, WR14 4QG"|"Malvern College"|"LOYDGB21139"|"30-95-41"|"GB98LOYD30954100005122"|""|"20231219172820"|"AA00078"|"Malvern College"
418|"Registration Fee"|"GBP"|"National Westminster Bank - Rugby Branch"|"49415689"|"-"|"Governing Body of Rugby School"|"NWBKGB2L"|"54-41-00"|"GB92NWBK54410049415689"|"Please quote the pupil's name as a reference"|"20231025101953"|"AA00078"|""
518|"Course"|"GBP"|"National Westminster Bank"|"80810047"|"PO Box 1357, 169 Victoria Street, London, SW1E 5BT, UK"|"United Westminster and Greycoat Foundation"|"NWBKGB2L"|"51 50 14"|"GB55 NWBK 515014 8081 0047"|""|"20241005103505"|"AA00127"|""
113|"Registration Fee"|"GBP"|"HSBC"|"00232157"|"20-21 Electric Parade, George Lane, London E18 2LX"|"Chigwell School"|"MIDLGB22"|"40-47-15"|"GB12MIDL40471500232157"|"For overseas payments only:   Swift: MIDLGB22   IBAN: GB12MIDL40471500232157 

Pay by card online (please enter the student name as the pupil code) 
https://www.chigwell-school.org/pay-fees"|"20241105142014"|"AA00127"|""
22|"Course"|"GBP"|"National Westminster Bank Plc"|"44547307"|"7 High Street, Melton Mowbray, LE13 0TT, 11 Western Boulevard, Bede Island, Leicester, LE2 7EJ"|"Uppingham School General Fund"|"NWBKGB2L"|"01-06-34"|"GB98NWBK01063444547307"|"Please remember to include as much detail as possible in the narrative section to ensure that the correct pupil account is credited (for example: Account Ref: SMITH/7023).

Account Name: Uppingham School General Fund"|"20231202162931"|"AA00078"|"Uppingham School"
1|"Course"|"GBP"|"National Westminster Bank Plc"|"61580430"|"11 Market Place, Abingdon, Oxon, OX14 3HH"|"Abingdon School"|"NWBKGB2L"|"60-01-01"|"GB52NWBK60010161580430"|"Please allow GBP 15 as bank charges for TT
All charges must be paid by the sender"|"20240225235418"|""|"Abingdon School (to: invoices@abingdon.org.uk in a PDF Format Only.)"
337|"Registration Fee"|"GBP"|"Barclays Bank"|"43608042"|"10 High Street, Oakham, LE15 6AN"|"Oakham School General Fund"|"BARCGB22"|"20-63-74"|"GB90BARC20637443608042"|"Please give your child's name as reference"|"20240612110607"|"AA00078"|""
36|"Course"|"GBP"|"Lloyds Bank Plc"|"01697259"|"99-101 South Road, Haywards Heath, West Sussex, R16 4ND"|"Ardingly College Current Account"|"LOYDGB21173"|"30-18-30"|"GB03LOYD30183001697259"|"20231202: Please send a copy of your bank transaction to the Finance Department at fees@ardingly.com

[6 Apr18] Please make cheques payable to Ardingly College Ltd. (NB. It is expected that payment by cheque will begin to be phased out by 2020 and replaced with bank transfer arrangements.)

When paying by bank transfer please quote the student’s name."|"20240719115737"|"AA00078"|"Ardingly Projects Ltd"
