"school_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"|"ssyear"
511|"Accommodation"|"2SC742"|"20180609213755"|"AA00027"|""|"2017-18"
130|"Guardianship"|"School help to arrange guardianship service."|"20121127161258"|"AA00032"|""|""
4|"Application"|"Registration link:

www.charterhouse.org.uk/admissions/registration-details"|"20190926094119"|"AA00078"|""|"2020-21"
4|"Online Registration Link"|"Registration link:

www.charterhouse.org.uk/admissions/registration-details"|"20190926120357"|"AA00078"|""|"2020-21"
21|"Academic"|"21090803: All AL subjects, no Pre-U"|"20190803214542"|"AA00007"|""|"2109-20"
506|"Online Registration Link"|"https://sgs.openapply.com/parents/sign_in 

battie@academic-asia.com"|"20191218225133"|"AA00007"|""|"2020-21"
508|"Summer school"|"20200201: For those interested in our Tennis Academy, please note our highly competitive 10% ‘Early Bird Discount’"|"20200201095207"|"AA00078"|""|"2020-21"
250|"Skype"|"20200218:"|"20200218123103"|"AA00078"|""|"2020-21"
611|"Entrance Exam"|"20200229: Entrance exam is held in January"|"20200229120108"|"AA00078"|""|"2020-21"
497|"Others"|"Applicants must be Catholic"|"20130111120344"|"AA00032"|""|""
235|"visa"|"AA CANNOT ASSIST IN VISA  APPLICATION"|"20200320144412"|"AA00027"|""|"2020-21"
549|"Accommodation Remark"|"Host Family Only"|"20130503131838"|"AA00007"|""|"2013-14"
549|"Accommodation"|"Home Stay"|"20130617002449"|"AA00007"|""|"2013-14"
384|"Visa"|"AA CANNOT ASSIST IN VISA  APPLICATION"|"20200325182327"|"AA00027"|""|"2020-21"
271|"VISA"|"AA CANNOT ASSIST IN VISA  APPLICATION"|"20180713190039"|"AA00027"|""|"2018-19"
595|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
9|"Visa"|"AA CANNOT ASSIST IN VISA  APPLICATION
School is using Mark Taylor

20180305: pls see link in school website about this issue: 

Yes, everyone’s visa is dealt with by the Taylor Partnership.  There is a fee to the parents of £95 per term which is billed by us but TTP don’t charge any extra.  It’s not just to apply for the visa but for the ongoing compliance which is quite stringent these days.  There is information on our website about this which you can pass on to the parents:

https://www.lancingcollege.co.uk/sites/default/files/inline-files/Tier4_Compliance_Information_0.pdf
Charge : GBP285 (95x3) (Mar 2018)"|"20180316160212"|"AA00027"|""|"2017-18"
36|"Visa"|"AA CANNOT ASSIST IN VISA  APPLICATION

The registrar strongly insisted that all visa application has to be done by Mark Taylor and the school will charge GBP650. (Mar/2018)
Please don’t touch any visa application for this school, leave it all to Mark."|"20180711202445"|"AA00027"|""|"2016-17"
611|"Proportion of International students"|"20200222: Approximately 15% of international pupils as per the ISC definition.  There are so many different types of pupils from all different backgrounds this is a hard one to pin down hence the use of the ISC guidelines.  This is the number of ‘true’ international pupils with parents living abroad."|"20200222190254"|"AA00078"|""|"2020-21"
611|"Proportion of HK vs mainland students"|"20200222: Currently we have 13 Chinese pupils and three Hong Kong Chinese"|"20200222190329"|"AA00078"|""|"2020-21"
674|"Airport Pickup"|"[18 Dec 2012]
 The best way to travel to and from London is by train. The train from Lincoln to Newark Northgate, and then a train from Newark Northgate to King’s Cross. To Manchester, the quickest way will be to get the train from Lincoln station to Manchester, changing at Sheffield. The following website is very useful for looking up such information: http://www.nationalrail.co.uk/.
 
As a boarding school, we haven’t been open long, so it is difficult to judge. Currently, it would seem that most students have travelled to and from London."|"20130109171259"|"AA00032"|""|""
265|"ACL"|"2SC482"|"20200515114841"|"AA00027"|""|"2019-20"
687|"Admissions Info"|"20200721: The closing date for SEP-2021 applications is 20 November 2020. This year we have made our application form completely online, this goes live at the end of August 2020."|"20200721095859"|"AA00078"|""|"2021-22"
10|"No. of Chinese Student"|"20200915: There are approx. 10% from China and 10% from HK and we have students from approx. 35 different countries so a great diversity."|"20200915192423"|"AA00078"|""|"2020-21"
687|"Admissions Info"|"20200915: Whitgift takes Day Places for BNO families for all year groups, ie. Y6,7, 9 and 12, except for Year 10 (boarding only).

20200721: The closing date for SEP-2021 applications is 20 November 2020. This year we have made our application form completely online, this goes live at the end of August 2020."|"20200915100723"|"AA00078"|""|"2021-22"
367|"Others"|"20200917: 

Prior Park College new website for agent:

www.priorparkcollege.com/admissions/agents
passkey: agent2020"|"20200917110515"|"AA00078"|""|"2020-21"
611|"Entrance Exam"|"20200922: We will most likely be asking all candidates to sit together (virtually) and we will invigilate them all at the same time."|"20200922095209"|"AA00078"|""|"2021-22"
130|"Entrance Exam"|"20200824: It is unlikely that we will be using UKiset going forward, but obviously there are some students who have already taken it. For those who have already taken it or who want to take it this year, the Principal will decide whether other entrance tests will be required in addition to UKiset."|"20200824203233"|"AA00078"|""|"2021-22"
411|"Application"|"20201106: Application form link:

http://www.raa-school.co.uk/application_form.asp"|"20201106144150"|"AA00078"|""|"2021-22"
306|"Proportion of International students"|"20201208: Our Chinese students is approximately 10% of the total student role. Our International students make up approximately 30% in total."|"20201208095706"|"AA00078"|""|"2020-21"
61|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
61|"Accommodation"|"Boarding factsheet: http://www.academic-asia.com/web/School/FactSheet/BishopsStortford_factsheet.pdf"|"20201215125020"|"AA00007"|""|"2013-14"
30043|"Nationality"|"20200917:

Nationality	Percentage
Belarussian	2%
Chinese	                29%
Cyprus             	2%
Iran	                3%
Kazakhstan	3%
Korean	                8%
Latvian	                2%
Malaysian	2%
Malta/Latvia	2%
Russian	                19%
Thai                         14%
Uganda	                2%
UK	                3%
Ukrainian	                5%
USA	                2%
Vietnam	                3%
Grand Total	100%"|"20200917100000"|"AA00078"|""|"2020-21"
61|"Accommodation"|"Boarding | School Factsheet: http://www.academic-asia.com/web/School/FactSheet/BishopsStortford_factsheet.pdf"|"20201215125436"|"AA00007"|""|"2013-14"
61|"Accommodation"|"Boarding | Click School Factsheet for detailed info: http://www.academic-asia.com/web/School/FactSheet/BishopsStortford_factsheet.pdf"|"20201230121655"|"AA00007"|""|"2013-14"
1|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
549|"Accommodation"|"20180929: Boarding from Sep 2019"|"20180929173455"|"AA00078"|""|"2019-20"
36|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
40|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
41|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
2|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
472|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
450|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
50|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
53|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
58|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
68|"Accommodation"|"Boarding & Host Family"|"20130702121752"|"AA00025"|""|"2013-14"
76|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
21|"Accommodation"|"Boarding."|"20140424101258"|"AA00044"|""|"2013-14"
3|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
85|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
89|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
101|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
103|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
4|"Accommodation"|"Boarding."|"20140424101428"|"AA00044"|""|"2013-14"
110|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
655|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
20|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
128|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
17|"Accommodation"|"Boarding"|"20130624105822"|"AA00007"|""|"2013-14"
140|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
141|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
159|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
16|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
30003|"Accommodation"|"20150324: All of our current international FE students stay in local homestay families that are managed by the College."|"20150324200541"|"AA00007"|""|"2015-16"
185|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
187|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
192|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
197|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
200|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
208|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
323|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
211|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
676|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
214|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
6|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
222|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
30051|"Accommodation"|"20180630: Yes

The College has two large boarding houses, each located on the upper floors of the teaching blocks. Each house provides bedroom accommodation for boys and girls in two separate wings, while the communal areas of the houses are shared.

When they first join the College, younger pupils share rooms in groups of three or four, and move into two-bed study rooms on the top floor of each building when they enter the Sixth Form. The rooms are light and contemporary, with generous storage and living space. Each floor of the houses provides modern showers and bathrooms and wifi access will be fitted throughout (but is turned off overnight).

At the heart of each boarding house, there are large, multi-function communal rooms spread across two floors, providing comfortable sofas, desks for working, library areas and other recreational areas. In addition, each of the separate boys’ and girls’ houses has a TV room with sofas and a fully equipped kitchen, in which boarders can make themselves hot drinks and snacks or share a pizza."|"20180630111649"|"AA00078"|""|"2018-19"
247|"Accommodation"|"Host family"|"20130822121500"|"AA00039"|""|"2013-14"
532|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
250|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
251|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
256|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
257|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
258|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
259|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
264|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
265|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
533|"Accommodation"|"Boarding."|"20140424101547"|"AA00044"|""|"2013-14"
278|"Accommodation"|"Boarding"|"20161217214443"|"AA00007"|""|"2017-18"
9|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
285|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
286|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
534|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
291|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
623|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
299|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
300|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
302|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
322|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
328|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
342|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
344|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
688|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
362|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
373|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
377|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
380|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
381|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
384|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
389|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
544|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
412|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
545|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
413|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
414|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
423|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
18|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
435|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
437|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
438|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
11|"Accommodation"|"Boarding."|"20140424101824"|"AA00044"|""|"2013-14"
471|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
480|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
611|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
455|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
483|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
456|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
488|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
457|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
494|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
464|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
468|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
504|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
549|"Accommodation"|"Boarding from Sep 2019"|"20201230155948"|"AA00007"|""|"2019-20"
549|"Accommodation"|"Boarding from Sep 2019 | Click School Factsheet link for more details: http://www.academic-asia.com/web/School/FactSheet/StephenPerse_factsheet.pdf"|"20201230170932"|"AA00079"|""|"2019-20"
507|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
508|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
511|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
518|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
524|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
522|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
12|"Accommodation"|"Boarding."|"20140424101936"|"AA00044"|""|"2013-14"
554|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
558|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
22|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
570|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
13|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
574|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
596|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
133|"Accommodation"|"Boarding"|"20201230192932"|"AA00007"|""|"2020-21"
30010|"Accommodation"|"Host Family"|"20201230193116"|"AA00007"|""|"2020-21"
30075|"Accommodation"|"Boarding"|"20201230193139"|"AA00007"|""|"2020-21"
403|"Accommodation"|"Boarding"|"20201230193210"|"AA00007"|""|"2020-21"
411|"Accommodation"|"Boarding"|"20201230193235"|"AA00007"|""|"2020-21"
433|"Accommodation"|"Boarding"|"20201230193258"|"AA00007"|""|"2020-21"
599|"Accommodation"|"Boarding"|"20201230193323"|"AA00007"|""|"2020-21"
7|"Long Weekend Arrangement"|"20190225: Exeats will cease from September 2019 and students will be able to stay at school if they wish.

Old info: Cannot Stay"|"20190225093544"|"AA00078"|""|"2019-20"
30051|"BNO applicants"|"20210122: Parents must be already resident in the UK with their proof of address before they submit the application."|"20210122114002"|"AA00078"|""|"2021-22"
62|"Info from Webinar"|"20210223: 

- There are up to 90 international students enrol each term, from around 30 nationalities- mainly from Russia (15%), China, Thailand.

- Weekly testing (Sat morning), focusing on English language

- Programme commences in June

- For the language choice, students can choose either English as first language, second language or own language

- Students must take History and Business in the prog

- Covid update: no cases in school
Teachers/ students are tested weekly
Students can take online lessons, if they think it is not safe to back in March"|"20210223112536"|"AA00078"|""|"2021-22"
36|"Guardianship"|"20210226: For UKVI purposes, a guardian would need to be British/Settled and if the student is a visa holder then the guardian cannot be a BNO passport holder."|"20210226172952"|"AA00078"|""|"2021-22"
265|"Sibling Discount"|"20210316: We do not offer sibling discount until a third child is within school."|"20210316102126"|"AA00078"|""|"2021-22"
351|"BNO Applicant Fees"|"20210317: 

Due to the increase of the enquiries for BNO students from Hong Kong, we are pleased to let you know that Inspiring Futures Education (Bishopstrow College & Padworth College) are welcoming students to join us with Domestic fee and they are also welcomed to study with us as Day Student!

Padworth Day student: £5,250 per term (Day students)

Bishopstrow Day student: 30% off from the published term fee"|"20210317105232"|"AA00078"|""|"2021-22"
62|"BNO Applicants Fees"|"20210317: 

Due to the increase of the enquiries for BNO students from Hong Kong, we are pleased to let you know that Inspiring Futures Education (Bishopstrow College & Padworth College) are welcoming students to join us with Domestic fee and they are also welcomed to study with us as Day Student!

Padworth Day student: £5,250 per term (Day students)

Bishopstrow Day student: 30% off from the published term fee"|"20210317105144"|"AA00078"|""|"2021-22"
525|"Accommodation"|"20210223: Video link on boarding house innovation:

https://youtu.be/LxrJ0zAIL_M"|"20210223105235"|"AA00078"|""|"2021-22"
15|"Scholarship Info"|"[25 Jul 2013] Music Scholarship - Student can record and send a DVD to the school for consideration."|"20130725121250"|"AA00025"|""|"2013-14"
15|"Scholarship Info"|"20210518: The scholarship application process will be adapted with portfolio submissions / Zoom interviews / video submissions (dependant on which scholarship she is applying for). 

[25 Jul 2013] Music Scholarship - Student can record and send a DVD to the school for consideration."|"20210518112144"|"AA00007"|""|"2013-14"
50|"1-Year GCSE Programme"|"20210525: We have very limited spaces for our 1 year GCSE programme, and we do prefer boys to stay with us into sixth form. The 1 year GCSE programme is specifically designed for boys where English is not their first language. Boys need to be very strong academically and have excellent English levels to manage this entry point into the school.

Entrants will take Maths / ESL / Biology / Chemistry / Physics + two other subjects

• The two other subjects must be selected from the following:
• Choice 1: French, Geography or History
• Choice 2: Art, History, RE or Geography
• Candidates will not be able to study GCSE German or Spanish"|"20210525115000"|"AA00078"|""|"2021-22"
103|"Day Place"|"20210513: School only consider correct age group for 11+, 13+, 16+

Message from school: 

Please direct the parents to the appropriate page on our website where parents can make their applications and pay the application day fee.  We will then acknowledge the parents applications to them.

https://www.caterhamschool.co.uk/admissions/11-admissions/

https://www.caterhamschool.co.uk/admissions/13-admissions/

https://www.caterhamschool.co.uk/admissions/16-admissions/"|"20210513133823"|"AA00078"|""|"2021-22"
103|"Day Place"|"20210527: School do not accept applications for Year 8 as this is not a usual intake year.  If a BNO family wish to apply for a day place for Year 7 for 2022 school would be delighted to receive an application.  The family can apply direct from the website for a day place and all of the relevant information regarding Admission Dates, testing and open days can be found on https://www.caterhamschool.co.uk/admissions/open-days-and-visits/

If you would like to enquire or if you need further advice regarding a day place, please do not hesitate to contact Diane Best (Diane.Best@caterhamschool.co.uk)  or Alison Jones (Alison.Jones@caterhamschool.co.uk).


20210513: School only consider correct age group for 11+, 13+, 16+

Message from school: 

Please direct the parents to the appropriate page on our website where parents can make their applications and pay the application day fee.  We will then acknowledge the parents applications to them.

https://www.caterhamschool.co.uk/admissions/11-admissions/

https://www.caterhamschool.co.uk/admissions/13-admissions/

https://www.caterhamschool.co.uk/admissions/16-admissions/"|"20210527115836"|"AA00078"|""|"2021-22"
20|"Pre-screening"|"20191002: UKiset is needed for Freemen’s from now on as a pre-screening"|"20191002101053"|"AA00078"|""|"2020-21"
462|"Entrance Exam"|"20200902: UKiset test is supplied for each candidate as this is one of the ways school will be assessing suitability for a place"|"20200902100403"|"AA00078"|""|"2021-22"
441|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
4|"Online form link"|"20230906: https://www.charterhouse.org.uk/admissions/welcome"|"20230906110744"|"AA00078"|""|"2024-25"
103|"Day Place"|"20210527: School do not accept applications for Year 8 as this is not a usual intake year. BNO family who wish to apply for a day place for Year 7 for 2022 can apply direct from school website and all of the relevant information regarding Admission Dates, testing and open days can be found on: 

https://www.caterhamschool.co.uk/admissions/open-days-and-visits/



20210513: School only consider correct age group for 11+, 13+, 16+

Message from school: 

Please direct the parents to the appropriate page on our website where parents can make their applications and pay the application day fee.  We will then acknowledge the parents applications to them.

https://www.caterhamschool.co.uk/admissions/11-admissions/

https://www.caterhamschool.co.uk/admissions/13-admissions/

https://www.caterhamschool.co.uk/admissions/16-admissions/"|"20210527120145"|"AA00078"|""|"2021-22"
685|"Video"|"20210417:

Topic: Lancaster University and ISC joint training
Date: Wednesday 14 April 2021

Meeting Recording:
https://studygroup.zoom.us/rec/share/liqoGHA6TtcLZFLtyxPkCiPzaysW66kKKRnneG5KNPeespFYZ0uUIvByf6DAWxNW.qahFXO0nOsgYXaG8 
Passcode: a9dLK?1E"|"20210417095151"|"AA00078"|""|"2021-22"
497|"Entrance Exam"|"20200317: The entrance assessment for that entry will take place here at St Mary’s on a Wednesday in November 2020.  All candidates must attend that assessment here (it cannot be taken overseas) as the sixth form examination takes the form of a cognitive test, written essay paper and also six interviews – one with the headmistress, one with the director of sixth form and four with the sixth form teachers of the four subjects the candidate is considering taking in the sixth form."|"20200317145611"|"AA00078"|""|"2021-22"
35|"Updates from School"|"20210723: 

Ampleforth College 
-40 mins coach from York station
-2 and a half acres
-500 students
-30% overseas students, 25% European
-80% boarding students (full boarding), no weekly boarding
-Day students can join weekend activities at school
-Catholic school (60% students are catholic)
-9 boarding houses; 3 girls boarding houses, 5 boys boarding houses, 1 co-Edu (year 7 and 8)
-With Tier 4 licence
-accept applications to all year groups from Year 7 to Year 12 
-international students do join into Year 8, 10 and 11 

Entry requirements - offers for any year group are dependent upon an interview with the Registrar, school reports and a reference from the students' current school.
•Year 9 and 10
-Math and English together with an EAL assessment
-offer in December of the year prior to entry
-if place available, welcome applications throughout the year

•Sixth form
-can register for Year 12 entry at any point or by Christmas of their son or daughter’s Year 10
-visit the school or have a virtual interview with our Registrar
-offers are dependent on an interview and a reference from the student’s current school and are conditional on successful performance in GCSEs or equivalent qualifications. 
-request in general a minimum of 3 Grade 5s and 2 Grade 6s for students following GCSE courses. Students who wish to study for BTECs must have a minimum of 5 Grade 4s.
University destination
-8 students go to Cambridge 
-65% of students go to Russell group University"|"20210723154046"|"AA00078"|""|"2021-22"
687|"Admissions Info"|"20200917: School does not allow boarding boys to change to day students, once they have accepted a boarding place

20200915: Whitgift takes Day Places for BNO families for all year groups, ie. Y6,7, 9 and 12, except for Year 10 (boarding only).

20200721: The closing date for SEP-2021 applications is 20 November 2020. This year we have made our application form completely online, this goes live at the end of August 2020."|"20200917095652"|"AA00078"|""|"2021-22"
30051|"BNO day applicants"|"20210122: Parents must be already resident in the UK with their proof of address before they submit the application."|"20210122114414"|"AA00078"|""|"2021-22"
133|"BNO Policy"|"day place application while families are still in HK

Successfully obtained BNO visa, waiting to fly to the UK, Year 7 = No, Year 9 = Yes

Applied BNO visa but have not yet received the visa, Year 7 = No, Year 9 = Yes

Have not applied BNO visa but planning to do so and expecting to receive BNO visa before September, Year 7 = No, Year 9 = Yes

Year 7 is not possible owing to the fact this Year Group of entry is controlled by our Local Authority, Kent County Council."|"20210813203248"|"AA00006"|""|"2022-23"
30051|"BNO Policy"|"Successfully obtained BNO visa, waiting to fly to the UK



They can apply for a boarding place only. They can’t apply for a day place without evidence of the family being actually resident in the UK (with proof of the UK address). There is no transfer from boarding to day place until Sixth Form.



Applied BNO visa but have not yet received the visa



They can apply for a boarding place but if a place is offered the child cannot be admitted until they have received the visa. We will charge for the bed that is being held while they are unable to start. The deposit to secure the place is one full term’s fees and this is non refundable if the visa is not obtained. They cannot apply for a day place.



Have not applied BNO visa but planning to do so and expecting to receive BNO visa before September



No application can be processed."|"20210808070008"|"AA00006"|""|"2022-23"
543|"BNO Policy"|"Accept BNO visa for both day and boarding place - I’ve spoken to our Senior staff regarding considering BNO applicants, and they have advised that we can start the process and look at references. We will not be able to accept them as a student and fully process the BNO unless they are already living in the UK."|"20210817151020"|"AA00006"|""|"2022-23"
611|"UKiset"|"20210112: 

We would normally expect pupils at non-British curriculum schools to sit the UKiset"|"20210112120008"|"AA00078"|""|"2021-22"
16|"Admissions Info"|"20210526: Yes, same process with UKiset for Year 7 applications please and they should sit it by the end of November in Year 6.

We would not accept Year 8 applications; sorry."|"20210526102030"|"AA00078"|""|"2022-23"
549|"Online Registration Form"|"20191022: 

Please use this link to complete the reg form: 

https://stephenperse.openapply.com/apply"|"20191022114330"|"AA00078"|""|"2020-21"
655|"Online form link"|"christs-hospital.org.uk/admissions/international-entry/international-registration-forms/"|"20211011101329"|"AA00078"|""|"2022-23"
212|"Online Application Form"|"20230908: https://www.haileybury.com/admissions/registration-form/"|"20230908180739"|"AA00011"|""|"2024-25"
418|"Accommodation"|"Boarding | Click School Factsheet link for more details: http://www.academic-asia.com/web/School/FactSheet/Rugby_factsheet.pdf"|"20240406165512"|"AA00078"|""|"2024-25"
573|"Admissions Info"|"20211030: For entry in 2022 at 14+ we do not, at present, have any places for boys or girls. From experience, we do expect one or two places to become available over the course of the next year. If you would like to register your interest, please complete an enquiry form and upload a copy of your child’s school report, together with a 500 word ‘pen portrait’ of your child. We will contact families if places become available and this will most likely be from January onwards."|"20211030092858"|"AA00078"|""|"2022-23"
611|"Admissions Info"|"20210728:

Updated information for 2022 applications:

Year 12:
We will be holding a virtual Sixth Form Open  Morning on Thursday 23rd September for those families unable to travel to the UK for our in-person event here at School on the 25th September.  If you have any families interested in St Edward’s and who would like to join the event online then please do let me know by the end of August.

The closing date for 2022 entry is 11th October 2021.  Candidates must be registered and submit a Sixth Form Application Form along with a personal statement (500 – 1000) words and school reports.  References will be sought from the candidate’s school.

Sixth Form candidates will sit the CAT4 online on Tuesday 26th October, then sit our own entrance exams and interviews on 2nd and 3rd November here at the School if possible. If not, then the candidate can sit the exams at the BC or with you.

Assessment:
• CAT4
• Three exams, each 30 minutes in duration.  The exam questions will be fairly broad in interpretation to allow pupils working under different curricula to show their knowledge and potential.
A Levels:  exam subjects based on the subjects they intend to study. 
N.B. Candidates whose first language is not English and who are not intending to study English at A Level will be required to sit an EAL exam in addition to their three chosen subject papers.
IB: English, Mathematics plus one exam of their choice based on their proposed Higher Level subjects.  
• Academic and Pastoral Interview
N.B. Those with EAL will have an additional EAL interview
 
Year 10: 
The closing date for 2022 entry is 26th October when candidates must be registered and submit a personal statement (around 500 words) and school reports.  References will be sought from the candidate’s school.

Year 10 candidates will sit the online CAT4 on Thursday 4th November and then our entrance exams and interviews here at the School if possible on Tuesday 9th November.

Assessment:
• CAT4
• Two exams each 30 minutes in duration – English/English as an Additional Language and Mathematics
• Academic and Pastoral Interview
N.B. Those with EAL will have an additional EAL interview
 
Year 9:
The closing date for 2022 entry is Monday 3rd January when candidates must be registered and submit school reports.  References will be sought from the candidate’s school.

Year 9 candidates will sit the online CAT4 on a date to be confirmed with entrance exams and interviews here at the School if possible on Tuesday 18th January 2022. 
Assessment
• CAT4
• Two exams each 30 minutes in duration – English/English as an Additional Language and Mathematics
• Academic and Pastoral Interview
N.B. Those with EAL will have an additional EAL interview"|"20210728152520"|"AA00078"|""|"2022-23"
274|"Accommodation"|"Boarding"|"20130111134042"|""|""|"2013-14"
22|"Admissions Info"|"20211109: Uppingham is happy for students to register for Y9 Sep2024 now even the students have not taken our AA test."|"20211109101925"|"AA00078"|""|"2024-25"
