"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
290|"Year 7"|"English (1hr) [11 Mar 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
291|"Year 11"|""|"20130309110332"|""|""|"2013-14"|""|""|""
291|"Year 9"|"For Sept 2013 Entry:

Oxford Grammar Test (45mins) [15 Oct 2012]
ESOL Writing (45mins) [15 Oct 2012]"|"20130309110323"|""|""|"2013-14"|""|""|""
291|"Year 11"|"2 Compulsory Papers"|"20130513114158"|"AA00028"|"2 Compulsory Papers"|"2013-14"|"20130901"|""|""
291|"Year 9"|"2 Compulsory Papers"|"20130513114223"|"AA00028"|"2 Compulsory Papers"|"2013-14"|"20130901"|""|""
636|"1 Year GCSE"|"English (1hr) [01 Jun 10]
Mathematics (1hr) (Yes-Calculator) [01 Jun 10]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
200|"Year 8"|""|"20131227131037"|"AA00003"|""|"2018-19"|""|""|""
293|"Year 12"|"English Test for Overseas Pupils (3 hrs)"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
623|"Year 10"|"Quick Placement Test(30mins)[18 Nov 09]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
623|"Year 12"|"Quick Placement Test (30mins) with Answer Sheet [04 Mar 11]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
623|"Year 9"|"For Sept 2013 Entry:

Oxford Online Test (According to the website timer) [23 Nov 2012]
English Writing (30mins) [23 Nov 2012]
Mathematics - NO Calculator (1hr) [23 Nov 2012]"|"20130309110324"|""|""|"2013-14"|""|""|""
299|"Year 12"|"For Sept 2012 Entry:

English - NO Dictionary (1hr) [30 Sep 2011]
Mathematics - YES Calculator (1hr) [30 Sep 2011]
Physics (1hr) [21 Dec 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
299|"Year 10"|"For Sept 2012 Entry:

English (1hr) [8 Dec 2011]
Maths - YES Calculator (1hr) [8 Dec 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
299|"Year 10"|"2 Compulsory Papers"|"20130513115717"|"AA00028"|"NO NEED to post the original completed exam papers back to the school, scan and email is OK unless they can't read the scanned copies (and the school will let us know)"|"2013-14"|"20130101"|""|""
299|"Year 9"|"English (1hr) (11 June 09)
Maths (1hr) - YES Calculator (11 June 09)"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
299|"Year 7"|"For Sept 2013 Entry:
 
English - NO Dictionary (1hr) [18 Oct 2012]
Mathematics (45mins) - NO Calculator [18 Oct 2012]"|"20130309110323"|""|""|"2013-14"|""|""|""
300|"Year 12"|"English (1hr)[02 Jun 10]
Maths (45 mins) - NO Calculator [24 Oct 08]
Mathematics (scholarship) (30mins) - NO Calculator [02 Jun 10]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
472|"Year 12"|"1 Compulsory Papers"|"20130511183731"|"AA00013"|""|"2013-14"|"20130901"|""|"Computer Science,Media Studies,Photography,Accounting,Animal Management,Film Studies,Psychoiogy,Design Technology,Mandarin,Government and Politics

•Certain students will require support teaching for their special educational needs. This includes the teaching of English to non-native speakers. The school employs fully qualified teachers in these areas and their services result in an extra charge.
•BTEC Sport is a double award (please find the Subject Choices from t diver to get the info)
•Chinese and Mandarin are offered in the timetable for native speakers only."
300|"Year 10"|"English (1hr) [24 Feb 2011]
Mathematics (30mins) - NO Calculator [24 Feb 2011]
Maths (scholarship) (45 mins) - NO Calculator [24 Oct 08]
Skype Interview [12 Mar 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
300|"Year 8"|"English (50 mins)
Maths (scholarship) (45 mins) - NO Calculator [24 Oct 08]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
302|"Year 12"|"All AL subjects plus IELTS 6pts

For Sept 2012 Entry:
(School will send us papers by post, so MUST NOT make copies of the papers ourselves)

Mathematics - YES Calculator, Use black ball pen (2hrs) [12 Nov 2011]
Physics - YES Calculator, Use black ball pen     (45mins)  [12 Nov 2011] 
Chemistry - YES Calculator  (1hr)  [12 Nov 2011]
Biology - YES Calculator, Use black ball pen, NO Tippex and Correction fluid (1hr)  [12 Nov 2011]
Economics (2hrs30mins) [12 Nov 2011]


For Sep 2011 entry:
(School will send papers over, so MUST NOT make copies of the papers ourselves) 

Mathematics - YES Calculator (2hrs) [17 Nov 10]
Physics - YES Calculator  (45mins)  [17 Nov 10] 
Chemistry - YES Calculator  (2hrs)  [17 Nov 10]
Biology - YES Calculator  (45 mins)  [17 Nov 10]
Economics (2hrs30mins) [17 Nov 10]
Geography (2hrs) [18 Jan 2011] 
Computing (1hr15mins) [18 Jan 2011] 
"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
302|"Year 12"|""|"20130513122501"|"AA00028"|""|"2013-14"|"20130901"|""|""
302|"Year 10"|"For Sept 2012 Entry:
(School will send us papers by post, so MUST NOT make copies of the papers ourselves)

English (1hr15mins) [7 Oct 2011]
Mathematics - YES Calculator (1hr15mins) [26 Oct 2011"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
302|"Year 10"|""|"20130513135201"|"AA00028"|"School will send us papers by post, so MUST NOT make copies of the papers ourselves"|"2013-14"|"20130901"|""|""
302|"Year 9"|"For Jan and Sept 2012 Entry:
(School will send us papers by post, so MUST NOT make copies of the papers ourselves)

English Reading & Writing (1hr15mins) [7 Oct 2011]
Maths - YES Calculator (1hr15mins) [7 Oct 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
302|"Year 9"|"2 Compulsory Papers"|"20130513135318"|"AA00028"|""|"2013-14"|"20130901"|""|""
302|"Year 8"|"For Sept 2013 Entry:

English Reading with Reading Booklet & Answer Booklet (50mins = 10mins Reading time & 40mins Test) [1 Mar 2013] *Cannot write anything during 10mins reading time but highlighting is permissible
English Writing (40mins = 5mins planning time & 35mins Test) [1 Mar 2013]
Mathematics - NO Calculator (1hr15mins) [1 Mar 2013]"|"20130309110323"|""|""|"2013-14"|""|""|""
302|"Year 7"|"English Reading (50 mins) [17 Nov 10]
* (10mins Reading & 40 mins Test)
English Writing (40 mins) [17 Nov 10]
* (5mins Reading & 35mins Test)
Mathematics (1hr) (No-Calculator) [17 Nov 10]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
303|"Year 12"|"They are using the same papers as last year at this moment. And the papers will be changed in September 2012.

For Sept 2013 Entry:

English (45 mins) [23 July 2012]
Mathematics - YES Calculator (45 mins) [23 July 2012]
Economics and Business Studies (30 mins) [23 July 2012]
Geography (30 mins) [23 July 2012]
Headed Invigilation Sheet [23 July 2012]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
303|"Year 10"|"For Sept 2012 Entry:

English (50mins) [28 Sep 2011]
Mathematics - NO Calculator (40mins) [28 Sep 2011]
Headed Invigilation Sheet 2012 [28 Sep 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
303|"Year 7"|"For Jan 2013 Entry:

English (45mins) (Print Part 1 & Part 2) [18 July 2012]
Mathematics - NO Calculator (50mins) [18 July 2012]
Headed Invigilation Sheet 2012 [18 July 2012]
"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
53|"Year 10"|""|"20131227123207"|"AA00003"|""|"2016-17"|""|""|""
303|"Year 9"|"For Sept 2012 Entry:

English (45mins) (Print Part 1 & Part 2) [9 Dec 2011]
Mathematics - NO Calculator (40mins) [9 Dec 2011]
Headed Invigilation Sheet 2012 [9 Dec 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
634|"3 Years AL"|"For Sept 2012 Entry:

English Placement Test - NO Dictionary (45mins) [19 May 2012]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
634|"Year 10"|"For Sept 2012 Entry:

English Placement Test - NO Dictionary (45mins) [19 Dec 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
634|"Year 12"|"For Sept 2012 Entry:

English Placement Test - NO Dictionary (45mins) [21 Dec 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
634|"Year 7"|""|"20130309110342"|""|""|"2013-14"|""|""|""
634|"Year 8"|""|"20130309110342"|""|""|"2013-14"|""|""|""
634|"Year 9"|"For Sept 2012 Entry:

English Placement Test - NO Dictionary (45mins) [19 Dec 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
634|"Year 7"|""|"20130513142327"|"AA00028"|""|"2013-14"|"20130901"|""|""
634|"Year 8"|""|"20130513142335"|"AA00028"|""|"2013-14"|"20130901"|""|""
634|"Year 9"|""|"20130513142345"|"AA00028"|""|"2013-14"|"20130901"|""|""
634|"Year 10"|""|"20130513142306"|"AA00028"|""|"2013-14"|"20130901"|""|""
304|"Year 12"|"We are not supposed to keep any exam papers of this school, so we MUST wait for the arrival of test papers from the school itself !!! (16 Jan 09)

For Sept 2012 Entry:

English EAL - No Dictionary (1hr) [12 Oct 2011]
Mathematics - YES Calculator (1hr) [3 Oct 2011]
Chemistry - YES Calculator (45mins) [3 Oct 2011]
Physics - Use Pencil (45mins) [3 Oct 2011]
Economics (1hr) [3 Oct 2011]
Biology (1hr) [13 Oct 2011]
Geography (1hr) [14 Oct 2011]


For Sept 2011 Entry:

EAL (Upper School Test 2) [1hr] (21 Sept 10)
or  EAL (Upper school Test 4) [1hr] (21 Sept 10)
or EAL (IB AS-level) [1hr] (09 Feb 11)
Mathematics Test A (YES Calculator) [1hr] (21 Sept 10)
or Mathematics Test B (YES Calculator) [1hr] (21 Sept 10)
Chemistry (YES Calculator) [45mins] (21 Sept 10)
Economics [1hr] (21 Sept 10)
Geography [1hr] (21 Sept 10)
Philosophy [1hr] (21 Sept 10)
History [1hr] (21 Sept 10)
Business Studies [30mins] (21 Sept 10)
Drama and Theatre Studies [1hr] (21 Sept 10)
Music [1hr] (27 Dec 08)
Physics [45mins] (27 Dec 08)
Biology [1hr] (27 Dec 08)
Politics [1hr] (27 Dec 08)
AS Level Further Maths [1hr] (calculator is allowed) (27 Dec 08)"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
304|"Year 10"|"We are not supposed to keep any exam papers of this school , so we MUST wait for the arrival of test papers from the school itself !!! (16 Jan 09)

For Sept 2012 Entry:

EAL - NO Dictionary (1hr) [20 Oct 2011]
Maths - YES Calculator (30mins) [20 Oct 2011]
Science - YES Calculator (1hr) [20 Oct 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
304|"Year 11"|"We are not supposed to keep any exam papers of this school, so we MUST wait for the arrival of test papers from the school itself !!! (16 Jan 09)

Pre Sixth Form Sept 2012 Entry:

EAL - NO Dictionary (1hr) [30 Nov 2011]
Mathematics - YES Calculator (1hr) [30 Nov 2011]
Science - YES Calculator (1hr) [30 Nov 2011]"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
304|"Year 7"|"We are not supposed to keep any exam papers of this school , so we MUST wait for the arrival of test papers from the school itself !!! (16 Jan 09)"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
327|"Year 8"|"EAL (1 hr)Maths Paper A (30 mins)Maths Paper B (30 mins) (10 May 08)"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
306|"Year 12"|"For Sept 2012 Entry:

For ALL Student: 
Telephone interview & papers [27 Oct 10]
English as an Additional Language 
- The EAL Science papers - NO Dictionary (1hr) [9 Nov 2011] is for those students who only intend to study Maths and Science subjects at A Level.  
- The EAL Humanities paper - NO Dictionary (1hr) [15 Oct 2011] is for those applicants intending to take a humanities subject in addition to science/maths 
i.e including Economics and Business Studies

Plus
1 AS subject paper of student own choice (1hr30mins for ALL) 
 - Mathematics - YES Calculator [15 Oct 2011]
 - Economic [15 Oct 2011]
 - History
 - Chemistry
 - Physics
 - English Literature
 - Biology [16 Oct 2011]
 
If student chooses to take Maths in AL, s/he must do Math as the subject paper.

The EAL Humanities paper should be used for all students with a mix of science and humanities subjects (ie Economics or Business Studies).

The EAL Science paper should be used for those students only taking Maths and Science subjects.
"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
306|"Year 12"|"1 Compulsory Papers and 2 Optional Papers"|"20130513144349"|"AA00028"|""|"2013-14"|"20130901"|""|""
306|"Year 12"|"1 Compulsory Papers and 2 Optional Papers with Invigilation Guidelines"|"20130513144412"|"AA00028"|""|"2013-14"|"20130901"|""|""
306|"Year 10"|"For Sept 2012 Entry:

English EAL - NO Dictionary (40mins) [25 Nov 2011] 
Cognitive Abilities Test (CAT) - Level F - 94 mins
1. Verbal Classification - 8 mins 
2. Sentence Conpletion - 10 mins 
3. Verbal Analogies - 10 mins 
4. Number Analogies -12 mins 
5. Number Series - 10 mins 
6. Equation Building - 14 mins 
7. Figure Classification - 10 mins 
8. Figure Analogies - 10 mins 
9. Figure Analysis - 10 mins [25 Nov 2011] 

Telephone interview & papers [22 Sep 10]
"|"20120806190415"|""|""|"2013-14"|"20130101"|""|""
