"topschool_id"|"school_id"|"lastupdate"|"staffid"|"remarks"|"eventremarks"|"regfee"|"payableto"
27|1|"20250228114848"|"AA00007"|""|"20250228: Y9 Sep2027 - ok to interview first then reg. no need to follow deadline 1 May."|""|""
26|418|"20240828222030"|"AA00082"|"Registration with Rugby School is completed through its website.

Please register with Rugby School via the weblink below:
<a href=""https://apply.rugbyschool.co.uk/user/welcome.php"">RugbyRegistrationLink</a>

The non-refundable Registration Fee is GBP250 and can be paid through the weblink at the time of registration.  

* Please email the online payment record to your consultant-in-charge as the proof of payment. 

** Please also email a colour copy of your child's passport and birth certificate to your consultant-in-charge

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"scholarships do not include fee deduction. only honourary"|"GBP250"|""
25|384|"20231005153900"|"AA00007"|"Your Consultant-In-Charge will email to you separately regarding the application procedure as soon as possible."|"20231005: Y12 exam-no need to fly to the UK in Nov, can do exam in HK, if offer, and accept, encourage to go to the UK for open day in Feb 2024."|""|""
26|3|"20240904232055"|"AA00082"|"Registration with Bromsgrove School is completed through the weblink below:

<a href=""https://apply.bromsgrove-school.co.uk/user/welcome.php"">BromsgroveRegistrationLink</a>

The non-refundable Registration Fee of GBP 200 can be paid through the weblink at the time when you register with the school. **GBP 100 for Day place Registration Fee 

* Please email the online payment record to your consultant-in-charge as the proof of payment. 

** Please also email a colour copy of your child's passport and birth certificate to your consultant-in-charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"-HK age ok"|"GBP200"|""
26|11|"20250109205141"|""|"Please fill in Shrewsbury School Registration Form as soon as possible. 

Please register with Shrewsbury School via the weblink below:   

<ahref=""https://form.jotform.com/shrewsburyschooluk/registration-form"">ShrewsburyRegistrationLink</a>

<ahref=""https://form.jotform.com/shrewsburyschooluk/sixth-form-application-form"">ShrewsburySixth FormRegistrationLink</a> (Entry Deadline: 1st Oct)

The non-refundable Registration Fee of GBP 150 must be paid by bank transfer.  Bank details can be found on their website.

* Please email the payment receipt of the registration fee to your consultant in charge as the proof of payment.

** Please also email a colour copy of your child's passport to your Consultant-In-Charge.

*** If you have formally filled a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"6th form past papers https://www.shrewsbury.org.uk/admissions/sixth-form"|"GBP100"|""
25|2|"20230928231350"|"AA00007"|"Registration with Badminton School is completed through its website.

The non-refundable Registration Fee is GBP150 and can be paid through the web link at the time of registration.  

* Please email the online payment record to your consultant-in-charge as proof of payment. 

** Please also email a colour copy of your child's passport and birth certificate to your consultant-in-charge

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"20230816: day place interview - ok"|"GBP150"|""
26|500|"20240904233029"|"AA00082"|"The result is for your reference. We have sent the Application Procedure to you on Thursday 26 September 2024. If you have any questions, please do not hesitate to contact your Consultant-In-Charge."|""|"GBP350"|""
26|532|"20240831175233"|"AA00100"|"Please register with Junior King’s Canterbury via the weblink below: 

<ahref=""https://www.cognitoforms.com/thekingsschoolcanterbury/registrationform20242025"">JuniorKingsRegistrationLink</a>

The non-refundable Registration Fee of GBP100 is payable through the weblink at the time of registration.

* You are required to upload a clear copy of your child’s passport (if available), birth certificate and latest school reports at registration.

** Please email the online registration payment record to your consultant-in-charge as the proof of payment.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"Interview stop at 17.00 on sat 21 Sep."|"GBP100"|""
25|9|"20230929112836"|"AA00007"|"You are adivsed to formally register with the school as soon as possible.

Please register with Lancing College via the weblink below:   

<a href=""https://www.lancingcollege.co.uk/lancing-college/admissions/register-your-child"">LancingRegistrationLink</a>

The non-refundable Registration Fee of GBP200 must be paid by bank transfer.  Bank details can be found on their website.

* Please email the payment receipt of the registration fee to your consultant in charge as the proof of payment.

** Please also email a colour copy of your child's passport to your Consultant-In-Charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP200"|""
26|22|"20240831180314"|"AA00100"|"Registration with Uppingham School is completed through its website.

Please register with Uppingham School via the weblink below:
<ahref=""https://admissions.uppingham.co.uk/user/welcome.php"">UppinghamRegistrationLink</a>

The non-refundable Registration Fee is GBP200 and can be paid through the weblink at the time of registration.  

* Please email the online payment record to your consultant-in-charge as the proof of payment. 

** Please also email a colour copy of your child's passport and birth certificate to your consultant-in-charge

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP200"|""
25|418|"20230929112922"|"AA00007"|"Registration with Rugby School is completed through its website.

Please register with Rugby School via the weblink below:
<a href=""https://apply.rugbyschool.co.uk/user/welcome.php"">RugbyRegistrationLink</a>

The non-refundable Registration Fee is GBP250 and can be paid through the weblink at the time of registration.  

* Please email the online payment record to your consultant-in-charge as the proof of payment. 

** Please also email a colour copy of your child's passport and birth certificate to your consultant-in-charge

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"20230830: 13+ process;

Entrance tests for non CE (Common Entrance) applicants take place in October/November of Year 8. Year 9, 2025 candidates will not need to take the entrance tests until Year 8 (ie October 2024). If there are any potential music scholars, who are existing Year 8 candidates they could take our entrance tests on 15 October, plus any Year 9 2024 candidates. The tests will comprise of English and Maths, written papers, an hour each. We would send these to you shortly beforehand and would ask that you return them straight afterwards so that we may get them marked by our Heads of Maths and English."|"GBP250"|""
26|103|"20240928164106"|"AA00082"|"Registration with Caterham School is completed through the weblink below:

<a href=""https://caterham.openapply.eu/apply/forms/65210"">CaterhamRegistrationLink</a>

The non-refundable Registration Fee is GBP 225, and can be paid through the weblink at the time of registration.  

At the time of registration, you will be asked to upload student's recent school reports and passport copy. We recommend you to upload the latest 2 years school reports. 

* Please email the online payment record to your consultant in charge as the proof of payment.

** Please also email a colour copy of your child's passport to your consultant-in-charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"OK to interview day place applicants in TS for Y9, Y10 & Y12
Deadline of the exam is 9 Nov

Usual process of applying music scholarship by reviewing digital auditions"|"GBP295"|""
25|6|"20231006004456"|"AA00007"|"The result is for your reference. The Application Procedure has been completed over the last few days. Good Luck to your exam this Sunday."|"2023: all candidates need to submit a handwritten CV form 
- Age: Jun-Aug are acceptable
20231006: overaged or underaged students-pls ask school consent before arranging interview"|"GBP350"|"Harrow School General Fund"
26|1|"20240828213955"|"AA00082"|"Registration with Abingdon School is completed through the web link below:

<a href=""https://my.abingdon.org.uk/register"">Abingdon Registration Link</a>

The non-refundable Registration Fee is payable through the web link at the time of registration.  The fee list is as follows:

Applying for Year 7 - 8: GBP 250
Applying for Year 9 - 12: GBP 300

* Please email the online payment record to your consultant-in-charge as proof of payment. 

** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"can interview Y9 Sep2025 at TS if the students are very very strong as their waiting list is already very long"|"GBP250(Year 7-8)/GBP300 (Year 9-12)"|""
25|1|"20230929111304"|"AA00007"|"Registration with Abingdon School is completed through the web link below:

<a href=""https://my.abingdon.org.uk/register"">Abingdon Registration Link</a>

The non-refundable Registration Fee is payable through the web link at the time of registration.  The fee list is as follows:

Applying for Year 7 - 8: GBP 250
Applying for Year 9 - 12: GBP 300

* Please email the online payment record to your consultant-in-charge as proof of payment. 

** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"25/9 monday only can interview 3-6pm"|"GBP250(Year 7-8)/GBP300 (Year 9-12)"|""
25|22|"20230929113101"|"AA00007"|"Registration with Uppingham School is completed through its website.

Please register with Uppingham School via the weblink below:
<a href=""https://admissions.uppingham.co.uk/user/welcome.php"">UppinghamRegistrationLink</a>

The non-refundable Registration Fee is GBP200 and can be paid through the weblink at the time of registration.  

* Please email the online payment record to your consultant-in-charge as the proof of payment. 

** Please also email a colour copy of your child's passport and birth certificate to your consultant-in-charge

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP200"|""
25|3|"20230929112316"|"AA00007"|"Registration with Bromsgrove School is completed through the weblink below:

<a href=""https://apply.bromsgrove-school.co.uk/user/welcome.php"">BromsgroveRegistrationLink</a>

The non-refundable Registration Fee of GBP 200 can be paid through the weblink at the time when you register with the school.  

* Please email the online payment record to your consultant-in-charge as the proof of payment. 

** Please also email a colour copy of your child's passport and birth certificate to your consultant-in-charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"- HK age ok
- AA note: Bromsgrove does not pay commission on day places, enourage students to apply directly for day place and use us as exam centre"|"GBP200"|""
25|103|"20230929112402"|"AA00007"|"Registration with Caterham School is completed through the weblink below:

<a href=""https://caterham.openapply.eu/apply/forms/65210"">CaterhamRegistrationLink</a>

The non-refundable Registration Fee is GBP 225, and can be paid through the weblink at the time of registration.  

At the time of registration, you will be asked to upload student's recent school reports and passport copy. We recommend you to upload the latest 2 years school reports. 

* Please email the online payment record to your consultant in charge as the proof of payment.

** Please also email a colour copy of your child's passport to your consultant-in-charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"20230816: day place interview - only interview Y12 day place students."|"GBP225"|""
26|9|"20240831171852"|"AA00100"|"You are adivsed to formally register with the school as soon as possible.

Please register with Lancing College via the weblink below:   

<ahref=""https://applyonline.lancingcollege.co.uk/user/welcome.php"">LancingRegistrationLink</a>

The non-refundable Registration Fee of GBP200 must be paid by bank transfer.  Bank details can be found on their website.

* Please email the payment receipt of the registration fee to your consultant in charge as the proof of payment.

** Please also email a colour copy of your child's passport to your Consultant-In-Charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP200"|""
25|7|"20230929112522"|"AA00007"|"Please register with Headington School via the weblink below:

<a href=""https://apply.headington.org/user/welcome.php"">HeadingtonRegistrationLink</a>

The non-refundable Registration Fee of GBP250 must be paid by bank transfer.  Please find below the school bank details and use the following reference format for the payment:

Daughters Surname, Forename and Place applied for, for example: ChanAnnaY9

Bank Name : Barclays Bank Plc
Bank Account No: 70480924
Address : Leicester, United Kingdom, LE87 2BB
Swift : BARCGB22
Account Name: Headington School Oxford Ltd
Sort Code : 20-65-26
IBAN No : GB31BARC20652670480924

* Please email the payment receipt of the registration fee to your consultant in charge as the proof of payment.

** Please also email a colour copy of your child's passport to your consultant-in-charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP250"|"Headington School Oxford Ltd"
26|12|"20240828223233"|"AA00082"|"Please register with Tonbridge School via the weblink below:   

<a href=""https://tonbridge.openapply.com/apply"">TonbridgeRegistrationLink</a>

The non-refundable Registration Fee of GBP250 is payable at the time of registration. 

Please prepare the documents below before you register: 

- A passport style photograph of your son, head and shoulders only
- A passport OR birth certificate

After the online registration, please email the online payment acknowledgement to your consultant-in-charge for follow-up."|""|"GBP250"|""
26|4|"20240831165354"|"AA00100"|"The result is for your reference. We have sent the Application Procedure to you on Wednesday 25 September 2024. If you have any questions, please do not hesitate to contact your Consultant-In-Charge."|""|"GBP350"|""
25|532|"20230929112629"|"AA00007"|"Please register with Junior King’s Canterbury via the weblink below: 

<a href=""https://www.cognitoforms.com/thekingsschoolcanterbury/registrationform20232024"">JuniorKingsRegistrationLink</a>

The non-refundable Registration Fee of GBP100 is payable through the weblink at the time of registration.

* You are required to upload a clear copy of your child’s passport (if available), birth certificate and latest school reports at registration.

** Please email the online registration payment record to your consultant-in-charge as the proof of payment.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again.

The non-refundable Registration Fee of GBP100 is payable through the weblink at the time of registration.

* You are required to upload a clear copy of your child’s passport (if available), birth certificate and latest school reports at registration.

** Please email the online registration payment record to your consultant-in-charge as the proof of payment.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP100"|""
26|611|"20240831175210"|"AA00100"|"Please register with St. Edward's Oxford via the weblink below: 

<ahref=""https://www.stedwardsoxford.org/admissions/registration/"">StEdwardsOxfordRegistrationLink</a>

The non-refundable Registration Fee of GBP 200 is payable through the weblink at the time of registration.

* You are required to upload a clear copy of your child’s passport (if available), birth certificate and latest school reports at registration.

** Please email the online registration payment record to your consultant-in-charge as the proof of payment.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP 200"|""
26|21|"20241001004324"|"AA00084"|"Registration with Brighton College is completed through its website.

<a href=""https://www.brightoncollege.org.uk/academic-asia-registration"">BrightonRegistrationLink</a>

The non-refundable Registration Fee is GBP390 and can be paid through the weblink at the time of registration.  

* Please email the online payment record to your consultant-in-charge as proof of payment. 

** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"- HK age ok"|"GBP390"|""
25|30056|"20230929112711"|"AA00007"|"Please register with King's High Warwick via the weblink below: 

<a href=""https://www.kingshighwarwick.co.uk/_site/data/files/users/2023/1243F260628280B187FB626F536AE902.pdf"">KingsHighWarwickRegLink</a>

The non-refundable Registration Fee of GBP175 is payable by bank transfer.  Please see below bank details and quote your daughter's full name as reference.   Applicants are responsible for bank transfer charges for both parties.

Warwick Independent Schools Foundation Bank Details:
Account Name:  Warwick School Fees Account
Bank:  Lloyds Bank
Sort Code:  30-99-15
Account Number:  00734106
IBAN:  GB57 LOYD 3099 1500 7341 06
Swift Code:  LOYDGB21285

** After the online registration, please email the following to your consultant-in-charge (i) online registration acknowledgement, and (ii) bank payment advice as the proof of payment, for follow up.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP175"|""
25|500|"20230928122532"|"AA00082"|"The result is for your reference. We have sent the Application Procedure to you on Wednesday 27 September 2023 already. If you have any questions, please do not hesitate to contact your Consultant-In-Charge."|"Happy to interview Y9 Sep2025 applicants
For Y12, if students cannot have UKiset before TS interview, it is not a problem, do interview first then UKiset by 30 Sep"|""|""
25|533|"20230929112751"|"AA00007"|"Please register with The King's School, Canterbury (Year 9- 12) via the weblink below:   

<a href=""https://www.kings-school.co.uk/flywire/"">KingsCanterburyRegLink</a>

The non-refundable Registration Fee of GBP200 is payable at the time of registration. 

* After the online registration, please email the online payment acknowledgement to your consultant-in-charge for follow up.

** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"202304:
King’s : James will stop being Registrar, Edward Gibson from Sevenoaks summer will become Director of Admissions. Bev is now the contact person

Deadline to submit Exam form : 1 December 2023"|"GBP200"|""
26|533|"20240828221207"|"AA00082"|"Please register with The King's School, Canterbury (Year 9- 12) via the weblink below:   

<a href=""https://www.kings-school.co.uk/admissions/senior-kings/registration/"">KingsCanterburyRegLink</a>

The non-refundable Registration Fee of GBP200 is payable at the time of registration. 

* After the online registration, please email the online payment acknowledgement to your consultant-in-charge for follow up.

** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"Interview stop at 17.00 on sat 21 Sep.
Ed will not come to TS, but Senior Deputy Head, Mr Alex Patton
Will Bersey will also be there from a musical perspective and our Director of Development, Jenny Grant, too."|"GBP200"|""
26|2|"20240829173945"|"AA00082"|"Registration with Badminton School is completed through its website.

The non-refundable Registration Fee is GBP150 and can be paid through the web link at the time of registration.  

* Please email the online payment record to your consultant-in-charge as proof of payment. 

** Please also email a colour copy of your child's passport and birth certificate to your consultant-in-charge

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"We would be interested in meeting prospective day girls for the Prep School and would be happy to meet families for 2026 if you think they are keen."|"GBP150"|""
26|6|"20240831165455"|"AA00100"|"The result is for your reference. Good Luck to your exam this Sunday."|""|"GBP375"|""
26|7|"20240829174007"|"AA00082"|"Please register with Headington School via the weblink below:

<a href=""https://apply.headington.org/user/welcome.php"">HeadingtonRegistrationLink</a>

The non-refundable Registration Fee of GBP250 must be paid by bank transfer.  Please find below the school bank details and use the following reference format for the payment:

Daughters Surname, Forename and Place applied for, for example: ChanAnnaY9

Bank Name : Barclays Bank Plc
Bank Account No: 70480924
Address : Leicester, United Kingdom, LE87 2BB
Swift : BARCGB22
Account Name: Headington School Oxford Ltd
Sort Code : 20-65-26
IBAN No : GB31BARC20652670480924

* Please email the payment receipt of the registration fee to your consultant in charge as the proof of payment.

** Please also email a colour copy of your child's passport to your consultant-in-charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"We are happy to meet with families for both 2025 or 2026. 
If you get anyone interested in applying after the deadline, school can put them on a waiting list for a second round should places become available.
The 11+ co-curricular scholarships will be different this year. When 11+ pupils receive their offers in December, they will be given a link to apply for a co-curricular scholarship and the assessments for those will be in January. 

Prospective pupils who want to apply for a 13+ or 16+ co-curricular scholarship will need to do so by 11 October and that process will be the same as in previous years.
The academic scholarship assessments will be on the following days: 
•	16+ & 13+ will be on 18/19 November 
•	11+ will be on 3 December"|"GBP250"|""
37|12|"20240920123546"|"AA00082"|""|""|"GBP250"|""
23|103|"20230925110300"|"AA00084"|"Registration with Caterham School is completed through the weblink below:

https://caterham.openapply.eu/apply/forms/65210

The non-refundable Registration Fee is GBP 225, and can be paid through the weblink at the time of registration.  

At the time of registration, you will be asked to upload student's recent school reports and passport copy. We recommend you to upload the latest 2 years school reports. 

* Please email the online payment record to your consultant in charge as the proof of payment.

** Please also email a colour copy of your child's passport to your consultant-in-charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|"202206: It is not usual practice for overseas boarding students to make a deferred entry application and therefore in order to make a Year 9 2024 boarding application, the family will need to make a standard boarding application in 2023.  Deferred Entry is primarily for students studying in a UK school as we no longer offer a standard Year 9 entry for day places.  Day applicants make their deferred Year 9 application in Year 6, therefore our next admissions cycle will be the deferred entry process for 2025 entry.  

- will interview Day applicants (Y9,10,12)"|"GBP225"|""
25|4|"20230928232733"|"AA00007"|"The result is for your reference. We have sent the Application Procedure to you on Wednesday 28 September 2023 already. If you have any questions, please do not hesitate to contact your Consultant-In-Charge"|"20230817: For mainland applicants interested in Charterhouse, pls arrange them to do AA test (online) and oral.
If pass benchmark, then we arrange them to attend online interview at TS. 
Charterhouse can meet Y9,10, 12 Sep 2024
But Y9 is mainly for musicians or super capable students"|"GBP300"|""
26|60|"20240912111246"|"AA00098"|""|""|""|""
25|13|"20230929112813"|"AA00109"|"Please register with Warwick School via the weblink below: 


<a href=""https://www.warwickschool.org/online-application-form"">Warwick Registration Link</a>

The non-refundable Registration Fee of GBP175 is payable by bank transfer.  Please see below bank details and quote your son's full name as reference.   Applicants are responsible for bank transfer charges for both parties.

Warwick Independent Schools Foundation Bank Details:
Account Name:  Warwick School Fees Account
Bank:  Lloyds Bank
Sort Code:  30-99-15
Account Number:  00734106
IBAN:  GB57 LOYD 3099 1500 7341 06
Swift Code:  LOYDGB21285

* Please upload your son's birth certificate at the time of registration and his most recent school report. 

** After the online registration, please email the following to your consultant-in-charge (i) online registration acknowledgement, (ii) bank payment advice as the proof of payment, and (iii) a colour copy of your child's birth certificate, for follow up.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP175"|""
25|11|"20230928124145"|"AA00084"|"Please complete the below forms and return them to your Consultant-In-Charge by email together with the Payment Receipt of the Registration Fee. There is no need to submit the original forms.

(i)  Registration Form
(ii) Examination Form

Please pay the non-refundable registration fee of GBP 100 via bank transfer.  Bank details are as follows:

Bank Name: Barclays Bank Plc
Bank Account No: 10979880
Account Name: Shrewsbury School 
Sort Code: 20 78 01
Swift/BIC Code: BARC GB22 
IBAN Code: GB91 BARC 2078 0110 9798 80

Remark : Please quote your child's full name as reference.  Applicants are responsible for bank transfer charges for both parties.

* Please be aware that 30 Sep, 1 Oct and 2 Oct are public holidays, we suggest you to complete the application form and make the bank transfer payment as soon as possible, as it is sometimes quite difficult to make bank transfers at the bank on public holidays.

** Please also email a colour copy of your child's passport to your Consultant-In-Charge.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP100"|""
25|12|"20230929113034"|"AA00007"|"Please register with Tonbridge School via the weblink below:   

<a href=""https://tonbridge.openapply.com/apply"">TonbridgeRegistrationLink</a>

The non-refundable Registration Fee of GBP250 is payable at the time of registration. 

Please prepare the documents below before you register: 

- A passport style photograph of your son, head and shoulders only
- A passport OR birth certificate

After the online registration, please email the online payment acknowledgement to your consultant-in-charge for follow-up."|""|"GBP250"|""
26|30056|"20240831171259"|"AA00100"|"Please register with King's High Warwick via the weblink below: 

<a href=""https://www.kingshighwarwick.co.uk/attachments/download.asp?file=3195&type=pdf"">KingsHighWarwickRegLink</a>

The non-refundable Registration Fee of GBP175 is payable by bank transfer.  Please see below bank details and quote your daughter's full name as reference.   Applicants are responsible for bank transfer charges for both parties.

Warwick Independent Schools Foundation Bank Details:
Account Name: King’s High Fees Account for Warwick Schools Foundation 
Bank: Lloyds Bank
Sort Code: 30-99-15
Account Number: 00732006
IBAN: GB12LOYD30991500732006
SWIFT Code: LOYDGB21285

** After the online registration, please email the following to your consultant-in-charge (i) online registration acknowledgement, and (ii) bank payment advice as the proof of payment, for follow up.

*** If you have formally filed a registration and made the registration fee payment to the school before the Top Schools Event, you are not required to register again."|""|"GBP175"|""
27|418|"20250503230517"|"AA00007"|""|""|""|""
27|11|"20250616122833"|"AA00007"|""|""|""|""
27|2|"20250616122842"|"AA00007"|""|""|""|""
27|3|"20250616122851"|"AA00007"|""|""|""|""
27|4|"20250616122902"|"AA00007"|""|""|""|""
27|6|"20250616122922"|"AA00007"|""|""|""|""
27|7|"20250616122931"|"AA00007"|""|""|""|""
27|22|"20250616122946"|"AA00007"|""|""|""|""
27|500|"20250616122955"|"AA00007"|""|""|""|""
27|384|"20250616123009"|"AA00007"|""|""|""|""
27|533|"20250616123032"|"AA00007"|""|""|""|""
27|611|"20250616123048"|"AA00007"|""|""|""|""
27|532|"20250616123231"|"AA00007"|""|""|""|""
27|60|"20250704224044"|"AA00007"|""|""|""|""
27|13|"20250704224135"|"AA00007"|""|""|""|""
27|9|"20250704224159"|"AA00007"|""|""|""|""
27|103|"20250705181500"|"AA00007"|""|"https://www.caterhamschool.co.uk/admissions/boarding-admissions/"|""|""
27|12|"20250707132315"|"AA00007"|""|"20250707: may split dates for Y9,10 & 12 exam, cfmed Y12 - 1 Nov, pending Y9,10
20250312: will not consider students out of year in age."|""|""
