"aa_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"
"S040635"|"Relatives / Friends act as Guardian in UK"|"Yes,"|"20201030181731"|"AA00011"|""
"S040643"|"English Standard"|"above average"|"20201031174129"|"AA00011"|""
"S040643"|"Relatives / Friends act as Guardian in UK"|"Yes,"|"20201031174235"|"AA00011"|""
"S040668"|"Character"|"SOCIABLE, OUTGOING, CONSCIENTIOUS, DETERMINED"|"20201104112533"|"AA00011"|""
"S040668"|"Guardian in UK"|"GRANDMOTHER"|"20201104112533"|"AA00011"|""
"S040668"|"Interests / Hobbies"|"SWIMMING, READING, WALKING, ART,"|"20201104112533"|"AA00011"|""
"S040668"|"Reasons to Study in UK"|"DAD BRITISH.  FAMILY IN THE UK."|"20201104112533"|"AA00011"|""
"S040668"|"School Preferred"|"BADMINTON, SHERBORNE, CHELTENHAM, BROMSGROVE, UPPINGHAM"|"20201104112533"|"AA00011"|""
"S040669"|"Religion Requirement"|"preferably christian"|"20201107144831"|"AA00011"|""
"S040655"|"Learning Difficulties"|"Yes"|"20201104102653"|"AA00011"|""
"S040686"|"Relatives / Friends Studying in UK"|"Yes"|"20201112101300"|"AA00011"|""
"S040686"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20201112101307"|"AA00011"|""
"S040691"|"School Preferred"|"Cardiff Sixth Form College,
Oxford International College,  
Concord College"|"20201110100559"|"AA00088"|""
"S040691"|"School Preferred"|"Cardiff Sixth Form College,
Oxford International College,  
Concord College"|"20201114101334"|"AA00088"|""
"S040707"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20201118102941"|"AA00011"|""
"S040708"|"Relatives / Friends act as Guardian in UK"|"Yes,"|"20201118122802"|"AA00011"|""
"S040709"|"Character"|"optimistic, friendly, outgoing樂觀，主動，友善，外向"|"20201120101120"|"AA00011"|""
"S040712"|"Interests / Hobbies"|"average"|"20201120115917"|"AA00011"|""
"S040733"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20201123112612"|"AA00011"|""
"S040747"|"Reasons to Study in UK"|"family emmigration"|"20201126101250"|"AA00088"|""
"S040746"|"Reasons to Study in UK"|"Family Emigration"|"20201126100113"|"AA00088"|""
"S040741"|"Location Preference"|"nearly London"|"20201126163709"|"AA00088"|""
"S040744"|"Relatives / Friends act as Guardian in UK"|"yes"|"20201127122928"|"AA00088"|""
"S040744"|"Relatives / Friends act as Guardian in UK"|"yes His older brother is completing upper six"|"20201127123023"|"AA00088"|""
"S040758"|"Special Talents"|"outgoing, pleasant,"|"20201130174751"|"AA00011"|""
"S040758"|"Character"|"outgoing, pleasant,"|"20201130174837"|"AA00011"|""
"S040795"|"Interests / Hobbies"|"fencing, tennis, equestrian"|"20201212170736"|"AA00011"|""
"S040799"|"Relatives / Friends Studying in UK"|"yes"|"20201215105118"|"AA00088"|""
"S040851"|"School Applied Before"|"Downe House, CLC-register & paid Y7/2022"|"20201217103231"|"AA00088"|""
"S040831"|"English Standard"|"EXCELLENT"|"20201219114934"|"AA00011"|""
"S040831"|"Location Preference"|"SURREY, Colindale Barnet"|"20201219114934"|"AA00011"|""
"S040831"|"School Preferred"|"HEADINGTON SCHOOL, OR ANY OTHER RECOMMENDED SCHOOLS"|"20201219114934"|"AA00011"|""
"S040706"|"Character"|"Cheerful positive"|"20201117165246"|"AA00088"|""
"S040829"|"Guardian in UK"|"Aunt"|"20201228143420"|"AA00011"|""
"S040838"|"Character"|"POSITIVE,FUNNY"|"20201230104348"|"AA00011"|""
"S040838"|"Interests / Hobbies"|"READING"|"20201230104348"|"AA00011"|""
"S040838"|"Location Preference"|"KENT"|"20201230104348"|"AA00011"|""
"S040838"|"Reasons to Study in UK"|"BETTER ENVIRONMENT FOR STUDYING."|"20201230104348"|"AA00011"|""
"S040838"|"School Preferred"|"CRANBROOK SCHOOL"|"20201230104348"|"AA00011"|""
"S040838"|"Special Talents"|"SPORTS"|"20201230104348"|"AA00011"|""
"S040840"|"School Preferred"|"concord college, badminton, ruthin"|"20201230142354"|"AA00011"|""
"S040829"|"Religion Requirement"|"None"|"20201228143420"|"AA00011"|""
"S040829"|"Preferred School Type"|"CO-ED"|"20201228143420"|"AA00011"|""
"S040829"|"Location Preference"|"Not too far from London"|"20201228143420"|"AA00011"|""
"S040829"|"Location Preference"|"Not too far from London It is our understanding that schools South of London have a broad mix of students. More so than areas further away from central London."|"20210104145139"|"AA00088"|""
"S040829"|"Other Requirement"|"We feel that a school which offers an IB diploma, in addition to the traditional A levels, is a more forward thinking school."|"20210104145856"|"AA00088"|""
"S040853"|"Character"|"INTROVERTED"|"20210106161011"|"AA00011"|""
"S040853"|"Interests / Hobbies"|"SWIMMING"|"20210106161011"|"AA00011"|""
"S040853"|"Other Requirement"|"ACTIVE GUIDANCE ON STUDY AND MONITORING ON PROGRESS"|"20210106161011"|"AA00011"|""
"S040853"|"Religion Requirement"|"CHRISTIANITY"|"20210106161011"|"AA00011"|""
"S040862"|"Relatives / Friends Studying in UK"|"yes"|"20210111122052"|"AA00088"|""
"S041151"|"Special Talents"|"沒有"|"20210415115055"|"AA00011"|""
"S040862"|"Character"|"KIND HEARTED, POSITIVE-THINKING, TEAM PLAYER, CREATIVE, INDEPENDENT, FRIENDLY"|"20210111122030"|"AA00088"|""
"S040862"|"Interests / Hobbies"|"BASKETBALL, DRAWINGS"|"20210111122019"|"AA00088"|""
"S040862"|"Reasons to Study in UK"|"BOARDING EXPERIENCE, STRONGER ACADEMIC ATMOSPHERE"|"20210111122201"|"AA00088"|""
"S040862"|"Relatives / Friends Studying in UK"|"yes. SUBJECT TO RE-CONFIRMATION WITH FAMILY FRIEND.  IF SO, FAMILY FRIEND RESIDES IN WINDSOR"|"20210111122244"|"AA00088"|""
"S040868"|"Interests / Hobbies"|"Soccer, Squash, trumpet, reading, video gaming"|"20210113113048"|"AA00011"|""
"S040868"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210113113200"|"AA00011"|""
"S040893"|"Character"|"CHEERFUL, POSITIVE"|"20210120122317"|"AA00011"|""
"S040893"|"Interests / Hobbies"|"READING, SINGING, GOLFING, SWIMMING"|"20210120122317"|"AA00011"|""
"S040893"|"Other Requirement"|"BOARDING SCHOOL"|"20210120122317"|"AA00011"|""
"S040893"|"School Preferred"|"CONCORD COLLEGE"|"20210120122317"|"AA00011"|""
"S040893"|"Reasons to Study in UK"|"TO HAVE BETTER EDUCATION, BE MORE INTERNATIONAL"|"20210120122317"|"AA00011"|""
"S040882"|"Relatives / Friends Studying in UK"|"Yes"|"20210122175422"|"AA00011"|""
"S040879"|"Work in Government"|"N"|"20210116101403"|"AA00088"|""
"S040889"|"Special Talents"|"She did a WISC-V IQ scores and got 139 marks with exceptionally high in her Verbal Comprehensive Index (148 marks, top 0.1%, highly gifted) and Processing Speed Index (PSI) (142 marks, top 0.3%).  ***  Please note that I haven't told Ching Lam"|"20210126143537"|"AA00088"|""
"S040891"|"Relatives / Friends Studying in UK"|"Yes"|"20210127120229"|"AA00011"|""
"S040382"|"Relatives / Friends Studying in UK"|"Yes"|"20210204103234"|"AA00011"|""
"S040382"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210204103242"|"AA00011"|""
"S040905"|"Relatives / Friends Studying in UK"|"Yes"|"20210204120427"|"AA00011"|""
"S040905"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210204120439"|"AA00011"|""
"S040906"|"Relatives / Friends Studying in UK"|"Yes"|"20210204142549"|"AA00011"|""
"S040935"|"Relatives / Friends Studying in UK"|"Yes"|"20210218122328"|"AA00011"|""
"S040910"|"Preferred School Type"|"NO PREFERENCE"|"20210203151126"|"AA00011"|""
"S040910"|"Other Requirement"|"boarding"|"20210203151126"|"AA00011"|""
"S040993"|"Interests / Hobbies"|"STEM LEGO，TAEKWONDO"|"20210224102722"|"AA00011"|""
"S040950"|"Interests / Hobbies"|"above average"|"20210224162138"|"AA00011"|""
"S040952"|"Interests / Hobbies"|"weak"|"20210225102102"|"AA00011"|""
"S040995"|"Interests / Hobbies"|"Drama, swimming, badminton, reading"|"20210305171734"|"AA00011"|""
"S040995"|"Interests / Hobbies"|"Drama, swimming, badminton, reading"|"20210305171751"|"AA00011"|""
"S040995"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210305171842"|"AA00011"|""
"S041009"|"Max Budget per Term"|"No Maximum budget!"|"20210310135414"|"AA00011"|""
"S041009"|"Max Budget per Term"|"No Maximum budget"|"20210310135620"|"AA00011"|""
"S041015"|"Relatives / Friends Studying in UK"|"Yes"|"20210312162524"|"AA00011"|""
"S041015"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210312162531"|"AA00011"|""
"S041167"|"Location Preference"|"LONDON, SOUTHERN ENGLAND"|"20210315120425"|"AA00011"|""
"S041167"|"Reasons to Study in UK"|"TO OBTAIN BETTER EDUCATION"|"20210315120425"|"AA00011"|""
"S041021"|"Relatives / Friends Studying in UK"|"Yes"|"20210315121821"|"AA00011"|""
"S041021"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210315121851"|"AA00011"|""
"S041022"|"English Standard"|"excellent"|"20210315122627"|"AA00011"|""
"S041022"|"Learning Difficulties"|"Yes"|"20210315122747"|"AA00011"|""
"S041022"|"Learning Difficulties"|"Yes, high Functioning Autism"|"20210315122858"|"AA00011"|""
"S041022"|"Relatives / Friends Studying in UK"|"Yes"|"20210315122738"|"AA00011"|""
"S041022"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210315122756"|"AA00011"|""
"S041032"|"Max Budget per Term"|"40000-50000"|"20210317121007"|"AA00011"|""
"S041043"|"Relatives / Friends Studying in UK"|"Yes"|"20210322103554"|"AA00011"|""
"S041038"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210322170239"|"AA00011"|""
"S041045"|"Character"|"Cheerful, proactive and out-spoken"|"20210322175003"|"AA00011"|""
"S041045"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210322175100"|"AA00011"|""
"S041057"|"Relatives / Friends Studying in UK"|"Yes"|"20210325161623"|"AA00011"|""
"S041057"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210325161630"|"AA00011"|""
"S041054"|"Special Talents"|"outgoing, active, like to try new things"|"20210327173726"|"AA00011"|""
"S041054"|"Relatives / Friends act as Guardian in UK"|"Yes, Kent, Wlaton-on-Thames, Birmingham"|"20210327174428"|"AA00011"|""
"S041067"|"Interests / Hobbies"|"Playing the piano, learning French, making pottery, playing ice-hockey"|"20210331113337"|"AA00011"|""
"S041067"|"Relatives / Friends Studying in UK"|"Yes"|"20210331113418"|"AA00011"|""
"S041071"|"Relatives / Friends Studying in UK"|"Yes"|"20210331174146"|"AA00011"|""
"S041141"|"Reasons to Study in UK"|"BETTER EDUCATION"|"20210408181050"|"AA00011"|""
"S041114"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210409111353"|"AA00011"|""
"S041115"|"Relatives / Friends act as Guardian in UK"|"Yes,"|"20210409112152"|"AA00011"|""
"S041111"|"Interests / Hobbies"|"Dancing, reading, playing netball, kayaking"|"20210409101304"|"AA00011"|""
"S041093"|"School Preferred"|"Concord College, Wellington College, Badminton School Bristol, Benenden School, Headington"|"20210410150811"|"AA00011"|""
"S041131"|"Interests / Hobbies"|"above average"|"20210410170418"|"AA00011"|""
"S041131"|"Character"|"Medical science, animal rescue, help at orphanage, dance, playing guitar, singing, TaeKwonDo, football, and Kendo."|"20210410170441"|"AA00011"|""
"S041146"|"School Preferred"|"Brighton College, Oundle College etc"|"20210414155834"|"AA00011"|""
"S041146"|"School Preferred"|"Brighton College, Oundle College, Sevenoaks etc"|"20210415110855"|"AA00088"|""
"S041151"|"Interests / Hobbies"|"Swimming, 跆拳道"|"20210415115055"|"AA00011"|""
"S041151"|"Character"|"pleasant, clever"|"20210415115233"|"AA00011"|""
"S041153"|"Location Preference"|"London"|"20210415161746"|"AA00088"|""
"S041162"|"Interests / Hobbies"|"please refer to details sent via email"|"20210416104609"|"AA00088"|""
"S041162"|"Character"|"please refer to details sent via email"|"20210416104609"|"AA00088"|""
"S041163"|"Interests / Hobbies"|"please refer to details sent via email"|"20210416104942"|"AA00088"|""
"S041163"|"Character"|"please refer to details sent via email"|"20210416104942"|"AA00088"|""
"S041163"|"Character"|"keen on kayaking (with 3 Star Award), windsurfing (Intermediate Level), Outward Bound, ice skating and dancing; currently working on / nearly complete the Duke of Edinburgh’s Silver Award; also active member of the school’s Art Club"|"20210416105039"|"AA00088"|""
"S041171"|"Interests / Hobbies"|"piano, tennis, table tennis, unning, bouldering, chess, debate club"|"20210417135436"|"AA00011"|""
"S041185"|"Relatives / Friends Studying in UK"|"yes"|"20210420111238"|"AA00088"|""
"S041193"|"Relatives / Friends Studying in UK"|"Yes"|"20210422113628"|"AA00011"|""
"S041214"|"Relatives / Friends act as Guardian in UK"|"YES"|"20210426160202"|"AA00088"|""
"S041216"|"Relatives / Friends Studying in UK"|"yes"|"20210426161525"|"AA00088"|""
"S041224"|"School Preferred"|"Clarendon School"|"20210428123427"|"AA00011"|""
"S041226"|"Relatives / Friends Studying in UK"|"Yes"|"20210429142343"|"AA00011"|""
"S041228"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210429150549"|"AA00011"|""
"S041233"|"Relatives / Friends act as Guardian in UK"|"Timothy Ng and Tiffany Ng currently studying in UK under the arrangement by Academic Asia"|"20210430160207"|"AA00088"|""
"S041282"|"Special Talents"|"cheerful, hardworking"|"20210512160949"|"AA00011"|""
"S041282"|"Learning Difficulties"|"oboe playing"|"20210512161108"|"AA00011"|""
"S041282"|"Location Preference"|"near London"|"20210512161121"|"AA00011"|""
"S041387"|"School Preferred"|"Charterhouse and Epsom in Surrey"|"20210525101347"|"AA00088"|""
"S041338"|"Relatives / Friends Studying in UK"|"Yes"|"20210526135722"|"AA00011"|""
"S041338"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210526135730"|"AA00011"|""
"S041341"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210526170304"|"AA00011"|""
"S041347"|"Location Preference"|"boys / co-ed"|"20210528174429"|"AA00011"|""
"S041347"|"Max Budget per Term"|"balance between budget and quality of school"|"20210528174514"|"AA00011"|""
"S041362"|"Relatives / Friends Studying in UK"|"Yes"|"20210531111834"|"AA00011"|""
"S041362"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210531111840"|"AA00011"|""
"S041395"|"Relatives / Friends act as Guardian in UK"|"YES"|"20210608120533"|"AA00088"|""
"S041395"|"Relatives / Friends Studying in UK"|"YES"|"20210608120527"|"AA00088"|""
"S041395"|"Relatives / Friends act as Guardian in UK"|"YES Elder sister is currently studying at Wycombe Abbey."|"20210608120712"|"AA00088"|""
"S041395"|"Relatives / Friends Studying in UK"|"YES, Guardian of elder sister will also act as Oscar's guardian."|"20210608120723"|"AA00088"|""
"S041398"|"Relatives / Friends Studying in UK"|"Yes"|"20210609102804"|"AA00011"|""
"S041399"|"Learning Difficulties"|"Yes"|"20210609105920"|"AA00011"|""
"S041399"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210609110007"|"AA00011"|""
"S041403"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210609173412"|"AA00011"|""
"S041403"|"Relatives / Friends Studying in UK"|"Yes"|"20210609173406"|"AA00011"|""
"S041404"|"Relatives / Friends Studying in UK"|"Yes"|"20210609182350"|"AA00011"|""
"S041434"|"Relatives / Friends Studying in UK"|"Yes"|"20210618140627"|"AA00011"|""
"S041439"|"Reasons to Study in UK"|"develop"|"20210619102840"|"AA00088"|""
"S041439"|"Special Talents"|"piano"|"20210619102808"|"AA00088"|""
"S041441"|"Relatives / Friends Studying in UK"|"Yes"|"20210619121256"|"AA00011"|""
"S041443"|"Character"|"silent, calm,"|"20210619151130"|"AA00011"|""
"S041444"|"Character"|"outging, humourous"|"20210619152247"|"AA00011"|""
"S041513"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210703182653"|"AA00011"|""
"S041516"|"Relatives / Friends Studying in UK"|"Yes"|"20210705151958"|"AA00011"|""
"S041516"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210705152004"|"AA00011"|""
"S041524"|"Interests / Hobbies"|"Fishing, play cello, play badmin"|"20210706101334"|"AA00088"|""
"S041541"|"English Standard"|"EXCELLENT"|"20210708161901"|"AA00088"|""
"S041541"|"Interests / Hobbies"|"Organizing activities, Drama"|"20210708161909"|"AA00088"|""
"S041545"|"Relatives / Friends Studying in UK"|"Yes"|"20210709110612"|"AA00011"|""
"S041558"|"Interests / Hobbies"|"coding, computer science"|"20210712150305"|"AA00088"|""
"S041572"|"Relatives / Friends Studying in UK"|"Yes"|"20210715103746"|"AA00011"|""
"S041572"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210715103753"|"AA00011"|""
"S041573"|"Relatives / Friends Studying in UK"|"London"|"20210715104443"|"AA00088"|""
"S041584"|"Relatives / Friends Studying in UK"|"Yes"|"20210716135218"|"AA00011"|""
"S041584"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210716135225"|"AA00011"|""
"S041590"|"Character"|"quite, helpful, cheerful, responsible"|"20210717110408"|"AA00088"|""
"S041593"|"Other Requirement"|"Different teaching style"|"20210717140351"|"AA00011"|""
"S041595"|"Interests / Hobbies"|"piano, ballet"|"20210717151318"|"AA00011"|""
"S041622"|"Relatives / Friends Studying in UK"|"Yes"|"20210723105646"|"AA00011"|""
"S041624"|"Character"|"cheerful, sincere and positive"|"20210724102834"|"AA00088"|""
"S041626"|"Location Preference"|"open, but terd to be near London"|"20210724111455"|"AA00088"|""
"S041635"|"Character"|"introvert,"|"20210726151950"|"AA00011"|""
"S044325"|"Character"|"EXTROVERT"|"20231115102652"|"AA00011"|""
"S041640"|"Interests / Hobbies"|"music, singing, badmintion"|"20210727114808"|"AA00088"|""
"S041642"|"Interests / Hobbies"|"ARTS AND CRAFT, CYCLING, WRITING"|"20210728100003"|"AA00011"|""
"S041642"|"Character"|"OUTSPOKEN, EXPRESSIVE"|"20210728100003"|"AA00011"|""
"S041642"|"Reasons to Study in UK"|"RELATIVELY WEAK AT CHINESE"|"20210728100003"|"AA00011"|""
"S041537"|"Special Talents"|"she will take performance diploma in harp in coming September"|"20210729101025"|"AA00088"|""
"S041649"|"Relatives / Friends Studying in UK"|"Yes"|"20210729175842"|"AA00011"|""
"S041649"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210729175829"|"AA00011"|""
"S041650"|"Special Talents"|"VIOLIN GRADE 8, PIANO GRADE 5"|"20210729180731"|"AA00011"|""
"S041650"|"Relatives / Friends Studying in UK"|"Yes"|"20210729180821"|"AA00011"|""
"S041661"|"Interests / Hobbies"|"music( trummpet)swimming, biology, pet"|"20210731113221"|"AA00088"|""
"S041661"|"Location Preference"|"around London, reading"|"20210731113336"|"AA00088"|""
"S041755"|"Character"|"OUTGOING"|"20210802170241"|"AA00011"|""
"S041755"|"Interests / Hobbies"|"MATHS, CHESS"|"20210802170241"|"AA00011"|""
"S041677"|"Relatives / Friends act as Guardian in UK"|"My cousin"|"20210803153156"|"AA00088"|""
"S041677"|"Relatives / Friends Studying in UK"|"His elder brother will be taking Sixth Form in UK this Sep, West Sussex"|"20210803153143"|"AA00088"|""
"S041671"|"Relatives / Friends act as Guardian in UK"|"My cousin"|"20210803153311"|"AA00088"|""
"S041671"|"Relatives / Friends Studying in UK"|"His elder brother will be taking Sixth Form in UK this Sep, West Sussex"|"20210803153259"|"AA00088"|""
"S041682"|"English Standard"|"EXCELLENT"|"20210804111414"|"AA00011"|""
"S041682"|"Guardian in UK"|"PATERNAL AUNT"|"20210804110850"|"AA00011"|""
"S041682"|"Interests / Hobbies"|"BALLET, PIANO"|"20210804111414"|"AA00011"|""
"S041682"|"Location Preference"|"OXFORD, CHELTENHAM"|"20210804110850"|"AA00011"|""
"S041682"|"Preferred School Type"|"GIRLS"|"20210804110850"|"AA00011"|""
"S041682"|"Reasons to Study in UK"|"FOR QUALITY EDUCATION"|"20210804110850"|"AA00011"|""
"S041682"|"School Preferred"|"HEADINGTON PREPARATORY SCHOOL"|"20210804110850"|"AA00011"|""
"S041684"|"Character"|"quite queit and reserved"|"20210804143646"|"AA00011"|""
"S041684"|"Relatives / Friends Studying in UK"|"Yes, both Canterbury, Kingston. Edinburgh, not sure yet"|"20210804143755"|"AA00011"|""
"S041689"|"Relatives / Friends Studying in UK"|"Yes"|"20210804174405"|"AA00078"|""
"S041689"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210804174415"|"AA00078"|""
"S041696"|"Interests / Hobbies"|"RUGBY, SWIMMING, TENNIS, GUITAR"|"20210128101022"|"AA00088"|""
"S041712"|"Relatives / Friends Studying in UK"|"Yes"|"20210807111846"|"AA00011"|""
"S041747"|"English Standard"|"excel\lent"|"20210812141219"|"AA00011"|""
"S041768"|"Learning Difficulties"|"Yes, need to put on"|"20210816145211"|"AA00011"|""
"S041769"|"Interests / Hobbies"|"average"|"20210816150339"|"AA00011"|""
"S041769"|"English Standard"|"average"|"20210816150405"|"AA00011"|""
"S041769"|"Interests / Hobbies"|"cooking, crafting"|"20210816150412"|"AA00011"|""
"S041800"|"Relatives / Friends Studying in UK"|"Yes"|"20210819183245"|"AA00011"|""
"S041772"|"Relatives / Friends Studying in UK"|"YES, cousin @ Seaford College"|"20210817114447"|"AA00088"|""
"S041811"|"Relatives / Friends Studying in UK"|"Yes"|"20210821164446"|"AA00011"|""
"S041834"|"Location Preference"|"near London、Surrey、Hertfordshire"|"20210826121557"|"AA00011"|""
"S041854"|"Interests / Hobbies"|"socer, handball, swimming"|"20210831115452"|"AA00088"|""
"S041860"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210901151029"|"AA00011"|""
"S042047"|"School Applied Before"|"Ongoing:"|"20210908103633"|"AA00011"|""
"S042047"|"School Applied Before"|"Ongoing: Bootham School York,"|"20210908103656"|"AA00011"|""
"S041946"|"Learning Difficulties"|"Yes"|"20210913143248"|"AA00011"|""
"S041956"|"Relatives / Friends Studying in UK"|"Yes"|"20210915151446"|"AA00011"|""
"S041956"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210915151452"|"AA00011"|""
"S041964"|"Interests / Hobbies"|"Music and Art"|"20210918103557"|"AA00088"|""
"S041970"|"School Preferred"|"St Catherine's School, Bramley"|"20210920145651"|"AA00011"|""
"S041970"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210920145549"|"AA00011"|""
"S041978"|"Interests / Hobbies"|"above average"|"20210922141616"|"AA00011"|""
"S041991"|"School Preferred"|"St. Mary"|"20210925103811"|"AA00088"|""
"S042008"|"Relatives / Friends Studying in UK"|"Yes"|"20210927102653"|"AA00011"|""
"S042010"|"Max Budget per Term"|"20000"|"20210927112452"|"AA00011"|""
"S042200"|"School Preferred"|"Eton, Brighton, Charterhouse or any top schools that you recommend."|"20211005145900"|"AA00088"|""
"S042059"|"Preferred School Type"|"GIRLS"|"20211010112151"|"AA00011"|""
"S042078"|"Relatives / Friends Studying in UK"|"Yes"|"20211013135121"|"AA00011"|""
"S042089"|"Relatives / Friends Studying in UK"|"Yes"|"20211015150654"|"AA00011"|""
"S042089"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20211015150701"|"AA00011"|""
"S042134"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20211028144542"|"AA00011"|""
"S042171"|"Character"|"Cheerful"|"20211105182758"|"AA00011"|""
"S041975"|"School Applied Before"|"Westminister School"|"20211108102307"|"AA00088"|""
"S042211"|"Relatives / Friends Studying in UK"|"Yes"|"20211119102120"|"AA00011"|""
"S042211"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20211119102128"|"AA00011"|""
"S042227"|"Relatives / Friends Studying in UK"|"Yes"|"20211125095451"|"AA00011"|""
"S042244"|"Max Budget per Term"|"50000"|"20211201140411"|"AA00011"|""
"S042253"|"Character"|"easy going, extaverted"|"20211203162657"|"AA00011"|""
"S042293"|"Interests / Hobbies"|"music, art, calligraphy"|"20211220104410"|"AA00088"|""
"S042309"|"Interests / Hobbies"|"Rowing / Cricket / Taekwondo / wide range of interests"|"20211228144414"|"AA00088"|""
"S042309"|"Character"|"Inquisitive, friendly, gentlemanly"|"20211228144440"|"AA00088"|""
"S042180"|"Other Requirement"|"prefer same school with sister Wycombe Abby School"|"20211106170008"|"AA00088"|""
"S042180"|"School Preferred"|"Wycombe Abby School, Goddphin andThe Latymer School,  Guildford high school, Brighton College, St. Mary School"|"20211106170156"|"AA00088"|""
"S042330"|"School Preferred"|"The Harrow School"|"20220107134146"|"AA00011"|""
"S042349"|"Location Preference"|"near London"|"20220118104607"|"AA00088"|""
"S042349"|"Relatives / Friends Studying in UK"|"yes"|"20220118104540"|"AA00088"|""
"S042349"|"Relatives / Friends act as Guardian in UK"|"yes"|"20220118104558"|"AA00088"|""
"S042376"|"Special Talents"|"DRAWING"|"20220126101032"|"AA00011"|""
"S042376"|"Studying in UK School"|"RAILEY CHAN"|"20220126101032"|"AA00011"|""
"S042423"|"Interests / Hobbies"|"EXCELLENT"|"20220215110838"|"AA00088"|""
"S042424"|"Relatives / Friends act as Guardian in UK"|"Oxford"|"20220215144740"|"AA00088"|""
"S042482"|"Relatives / Friends Studying in UK"|"Yes"|"20220304142553"|"AA00011"|""
"S042501"|"Relatives / Friends Studying in UK"|"Yes"|"20220312103116"|"AA00011"|""
"S042501"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220312103134"|"AA00011"|""
"S042508"|"Character"|"CHEERFUL  AND OUTGOING"|"20220314134834"|"AA00011"|""
"S042516"|"School Preferred"|"Dulwich College, Tonbridge School, Brighton College, Abingdon School"|"20200221113103"|"AA00088"|""
"S042516"|"Max Budget per Term"|"15,000"|"20200221113103"|"AA00088"|""
"S042516"|"Reasons to Study in UK"|"To pursuit quality education"|"20200221113103"|"AA00088"|""
"S042536"|"Relatives / Friends Studying in UK"|"Yes"|"20220321135428"|"AA00011"|""
"S042540"|"Relatives / Friends act as Guardian in UK"|"YES"|"20220322110931"|"AA00088"|""
"S042595"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220404181905"|"AA00011"|""
"S042597"|"Location Preference"|"COMMUTABLE TO LONDON WITHIN 2 HOURS"|"20220406121021"|"AA00011"|""
"S042597"|"Other Requirement"|"DAY SCHOOL"|"20220406121021"|"AA00011"|""
"S042597"|"Special Talents"|"WEIQI (2 DAN), OLYMPIAD MATHEMATICS (CHAMPION)"|"20220406121021"|"AA00011"|""
"S042621"|"Relatives / Friends Studying in UK"|"Yes"|"20220411122954"|"AA00011"|""
"S042621"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20220411123753"|"AA00011"|""
"S041800"|"Relatives / Friends Studying in UK"|"Yes, Brother to start year 1 this September at King's College London"|"20210819183514"|"AA00011"|""
"S041560"|"Interests / Hobbies"|"piano, computer"|"20210821102924"|"AA00088"|""
"S041415"|"School Preferred"|"Cardiff Sixth Form College"|"20210826103628"|"AA00088"|""
"S040526"|"School Applied Before"|"Abington School, Tonbridge School, Trinity"|"20210828151107"|"AA00088"|""
"S041857"|"Religion Requirement"|"first Catholic"|"20210831153406"|"AA00088"|""
"S041857"|"Religion Requirement"|"Catholic"|"20210831153410"|"AA00088"|""
"S041884"|"Interests / Hobbies"|"dancing, guitar, drama"|"20210904173210"|"AA00011"|""
"S041923"|"Relatives / Friends Studying in UK"|"Yes"|"20210910164342"|"AA00011"|""
"S041923"|"Relatives / Friends act as Guardian in UK"|"Yes"|"20210910164348"|"AA00011"|""
"S041955"|"Preferred School Type"|"co-ed"|"20210915143857"|"AA00011"|""
