"aa_id"|"consultant"|"priority"|"lastupdate"|"staffid"|"remarks"
"S010066"|"AA00036"|"4"|"20130723130101"|""|""
"S010068"|"AA00036"|"4"|"20130723130101"|""|""
"S010071"|"AA00036"|"4"|"20130723130101"|""|""
"S010075"|"AA00036"|"4"|"20130723130101"|""|""
"S012266"|"AA00036"|"4"|"20130723130101"|""|""
"S010078"|"AA00036"|"4"|"20130723130101"|""|""
"S008097"|"AA00036"|"4"|"20130723130101"|""|""
"S010088"|"AA00036"|"4"|"20130723130101"|""|""
"S008065"|"AA00036"|"4"|"20130723130101"|""|""
"S033240"|"AA00071"|"2"|"20170708133050"|"AA00069"|""
"S032808"|"AA00007"|"3"|"20150307153310"|"AA00057"|""
"S035606"|"AA00042"|"1"|"20170308145605"|"AA00011"|""
"S010110"|"AA00036"|"4"|"20130723130101"|""|""
"S032808"|"AA00029"|"6"|"20150307153325"|"AA00057"|""
"S008057"|"AA00036"|"4"|"20130723130101"|""|""
"S012380"|"AA00036"|"4"|"20130723130101"|""|""
"S007894"|"AA00036"|"4"|"20130723130101"|""|""
"S033834"|"AA00042"|"3"|"20151202155717"|"AA00044"|""
"S009047"|"AA00036"|"4"|"20130723130101"|""|""
"S009361"|"AA00036"|"4"|"20130723130101"|""|""
"S008639"|"AA00036"|"4"|"20130723130101"|""|""
"S009371"|"AA00036"|"4"|"20130723130101"|""|""
"S009377"|"AA00036"|"4"|"20130723130101"|""|""
"S009038"|"AA00036"|"4"|"20130723130101"|""|""
"S009388"|"AA00036"|"4"|"20130723130101"|""|""
"S034865"|"AA00029"|"7"|"20160918160427"|"AA00011"|""
"S032696"|"AA00029"|"5"|"20150228182903"|"AA00011"|""
"S033249"|"AA00007"|"4"|"20150709101510"|"AA00011"|""
"S032696"|"AA00049"|"6"|"20150228182912"|"AA00011"|""
"S009412"|"AA00036"|"4"|"20130723130101"|""|""
"S034790"|"AA00054"|"1"|"20160829160627"|"AA00069"|""
"S034788"|"AA00066"|"6"|"20160830112848"|"AA00069"|""
"S032807"|"AA00042"|"4"|"20150307151215"|"AA00057"|""
"S033390"|"AA00007"|"1"|"20150817100111"|"AA00011"|""
"S009433"|"AA00036"|"4"|"20130723130101"|""|""
"S012398"|"AA00036"|"4"|"20130723130101"|""|""
"S009441"|"AA00036"|"4"|"20130723130101"|""|""
"S009032"|"AA00036"|"4"|"20130723130101"|""|""
"S009450"|"AA00036"|"4"|"20130723130101"|""|""
"S009454"|"AA00036"|"4"|"20130723130101"|""|""
"S031804"|"AA00029"|"5"|"20140728095128"|"AA00011"|""
"S009023"|"AA00036"|"4"|"20130723130101"|""|""
"S032807"|"AA00049"|"6"|"20150307151225"|"AA00057"|""
"S009000"|"AA00036"|"4"|"20130723130101"|""|""
"S037307"|"AA00007"|"2"|"20180721105146"|"AA00069"|""
"S032105"|"AA00019"|"5"|"20140922155021"|"AA00011"|""
"S012399"|"AA00036"|"4"|"20130723130101"|""|""
"S008587"|"AA00036"|"4"|"20130723130101"|""|""
"S009492"|"AA00036"|"4"|"20130723130101"|""|""
"S009495"|"AA00036"|"4"|"20130723130101"|""|""
"S009501"|"AA00036"|"4"|"20130723130101"|""|""
"S008707"|"AA00036"|"4"|"20130723130101"|""|""
"S032826"|"AA00054"|"6"|"20150314141223"|"AA00044"|""
"S007100"|"AA00054"|"2"|"20150204125517"|"AA00027"|""
"S009517"|"AA00036"|"4"|"20130723130101"|""|""
"S008967"|"AA00036"|"4"|"20130723130101"|""|""
"S009529"|"AA00036"|"4"|"20130723130101"|""|""
"S008949"|"AA00036"|"4"|"20130723130101"|""|""
"S009546"|"AA00036"|"4"|"20130723130101"|""|""
"S009557"|"AA00036"|"4"|"20130723130101"|""|""
"S009558"|"AA00036"|"4"|"20130723130101"|""|""
"S034174"|"AA00054"|"4"|"20160305122847"|"AA00011"|""
"S032808"|"AA00042"|"1"|"20150307153302"|"AA00057"|""
"S008919"|"AA00036"|"4"|"20130723130101"|""|""
"S008557"|"AA00036"|"4"|"20130723130101"|""|""
"S009574"|"AA00036"|"4"|"20130723130101"|""|""
"S032615"|"AA00049"|"5"|"20150123163044"|"AA00011"|""
"S009595"|"AA00036"|"4"|"20130723130101"|""|""
"S008883"|"AA00036"|"4"|"20130723130101"|""|""
"S008878"|"AA00036"|"4"|"20130723130101"|""|""
"S009002"|"AA00007"|"6"|"20150205145911"|"AA00038"|""
"S030410"|"AA00029"|"1"|"20130923175436"|"AA00011"|""
"S008939"|"AA00007"|"3"|"20140728104728"|"AA00011"|""
"S009612"|"AA00036"|"4"|"20130723130101"|""|""
"S009620"|"AA00036"|"4"|"20130723130101"|""|""
"S008709"|"AA00036"|"4"|"20130723130101"|""|""
"S009632"|"AA00036"|"4"|"20130723130101"|""|""
"S009648"|"AA00036"|"4"|"20130723130101"|""|""
"S009650"|"AA00036"|"4"|"20130723130101"|""|""
"S008735"|"AA00036"|"4"|"20130723130101"|""|""
"S012405"|"AA00036"|"4"|"20130723130101"|""|""
"S009661"|"AA00036"|"4"|"20130723130101"|""|""
"S009667"|"AA00036"|"4"|"20130723130101"|""|""
"S009678"|"AA00036"|"4"|"20130723130101"|""|""
"S009681"|"AA00036"|"4"|"20130723130101"|""|""
"S033249"|"AA00029"|"5"|"20150709101517"|"AA00011"|""
"S008806"|"AA00036"|"4"|"20130723130101"|""|""
"S034634"|"AA00039"|"3"|"20160723141333"|"AA00011"|""
"S012408"|"AA00036"|"4"|"20130723130101"|""|""
"S008742"|"AA00036"|"4"|"20130723130101"|""|""
"S009699"|"AA00036"|"4"|"20130723130101"|""|""
"S008421"|"AA00036"|"4"|"20130723130101"|""|""
"S009703"|"AA00036"|"4"|"20130723130101"|""|""
"S008410"|"AA00036"|"4"|"20130723130101"|""|""
"S009721"|"AA00036"|"4"|"20130723130101"|""|""
"S009732"|"AA00036"|"4"|"20130723130101"|""|""
"S010053"|"AA00036"|"4"|"20130723130101"|""|""
"S010043"|"AA00036"|"4"|"20130723130101"|""|""
"S010013"|"AA00036"|"4"|"20130723130101"|""|""
"S010010"|"AA00036"|"4"|"20130723130101"|""|""
"S010004"|"AA00036"|"4"|"20130723130101"|""|""
"S009995"|"AA00036"|"4"|"20130723130101"|""|""
"S009992"|"AA00036"|"4"|"20130723130101"|""|""
"S008150"|"AA00036"|"4"|"20130723130101"|""|""
"S008156"|"AA00036"|"4"|"20130723130101"|""|""
"S031621"|"AA00007"|"3"|"20140623181710"|"AA00011"|""
"S009974"|"AA00036"|"4"|"20130723130101"|""|""
"S031621"|"AA00042"|"4"|"20140623181718"|"AA00011"|""
"S008175"|"AA00036"|"4"|"20130723130101"|""|""
"S031621"|"AA00029"|"5"|"20140623181727"|"AA00011"|""
"S009969"|"AA00036"|"4"|"20130723130101"|""|""
"S030874"|"AA00039"|"2"|"20140628141538"|"AA00011"|""
"S009947"|"AA00036"|"4"|"20130723130101"|""|""
"S009912"|"AA00036"|"4"|"20130723130101"|""|""
"S009911"|"AA00036"|"4"|"20130723130101"|""|""
"S009908"|"AA00036"|"4"|"20130723130101"|""|""
"S009903"|"AA00036"|"4"|"20130723130101"|""|""
"S031668"|"AA00039"|"5"|"20140704151834"|"AA00011"|""
"S009886"|"AA00036"|"4"|"20130723130101"|""|""
"S009878"|"AA00036"|"4"|"20130723130101"|""|""
"S009871"|"AA00036"|"4"|"20130723130101"|""|""
"S009851"|"AA00036"|"4"|"20130723130101"|""|""
"S009813"|"AA00036"|"4"|"20130723130101"|""|""
"S009807"|"AA00036"|"4"|"20130723130101"|""|""
"S009799"|"AA00036"|"4"|"20130723130101"|""|""
"S008381"|"AA00036"|"4"|"20130723130101"|""|""
"S002273"|"AA00036"|"4"|"20130723130101"|""|""
"S009794"|"AA00036"|"4"|"20130723130101"|""|""
"S009749"|"AA00036"|"4"|"20130723130101"|""|""
"S009735"|"AA00036"|"4"|"20130723130101"|""|""
"S008409"|"AA00036"|"4"|"20130723130101"|""|""
"S009719"|"AA00036"|"4"|"20130723130101"|""|""
"S009685"|"AA00036"|"4"|"20130723130101"|""|""
"S008455"|"AA00036"|"4"|"20130723130101"|""|""
"S009668"|"AA00036"|"4"|"20130723130101"|""|""
"S008487"|"AA00036"|"4"|"20130723130101"|""|""
"S009664"|"AA00036"|"4"|"20130723130101"|""|""
"S012581"|"AA00007"|"1"|"20151026092913"|"AA00011"|""
"S036855"|"AA00042"|"5"|"20180303095549"|"AA00011"|""
"S009630"|"AA00036"|"4"|"20130723130101"|""|""
"S030313"|"AA00019"|"2"|"20140530110817"|"AA00040"|""
"S009621"|"AA00036"|"4"|"20130723130101"|""|""
"S031804"|"AA00039"|"4"|"20140728095121"|"AA00011"|""
"S009605"|"AA00036"|"4"|"20130723130101"|""|""
"S032474"|"AA00007"|"6"|"20141202160348"|"AA00038"|""
"S030313"|"AA00029"|"3"|"20140530110821"|"AA00040"|""
"S038464"|"AA00082"|"2"|"20190816123345"|"AA00069"|"minor"
"S012329"|"AA00036"|"4"|"20130723130101"|""|""
"S008544"|"AA00036"|"4"|"20130723130101"|""|""
"S035824"|"AA00071"|"5"|"20170520094343"|"AA00069"|""
"S040818"|"AA00084"|"1"|"20201228102645"|"AA00011"|""
"S030313"|"AA00007"|"1"|"20140530110833"|"AA00040"|""
"S009559"|"AA00036"|"4"|"20130723130101"|""|""
"S035800"|"AA00054"|"1"|"20170512135143"|"AA00011"|""
"S009550"|"AA00036"|"4"|"20130723130101"|""|""
"S006662"|"AA00036"|"4"|"20130723130101"|""|""
"S033576"|"AA00054"|"3"|"20151017152326"|"AA00038"|""
"T000408"|"AA00036"|"4"|"20130723130101"|""|""
"S033747"|"AA00054"|"3"|"20151103102329"|"AA00038"|""
"S032615"|"AA00019"|"4"|"20150123163032"|"AA00011"|""
"S031261"|"AA00049"|"1"|"20150124163108"|"AA00011"|""
"S005869"|"AA00036"|"4"|"20130723130101"|""|""
"S009227"|"AA00036"|"4"|"20130723130101"|""|""
"S033331"|"AA00039"|"2"|"20150801103831"|"AA00011"|""
"S033106"|"AA00058"|"2"|"20150527160244"|"AA00011"|""
"S031261"|"AA00042"|"3"|"20150124163122"|"AA00011"|""
"S009108"|"AA00036"|"4"|"20130723130101"|""|""
"S009272"|"AA00036"|"4"|"20130723130101"|""|""
"S008678"|"AA00036"|"4"|"20130723130101"|""|""
"S030362"|"AA00020"|"3"|"20130912163332"|"AA00011"|""
"S008653"|"AA00036"|"4"|"20130723130101"|""|""
"S009314"|"AA00036"|"4"|"20130723130101"|""|""
"S035121"|"AA00042"|"1"|"20161116122818"|"AA00069"|""
"S001892"|"AA00036"|"4"|"20130723130101"|""|""
"S008648"|"AA00036"|"4"|"20130723130101"|""|""
"S009327"|"AA00036"|"4"|"20130723130101"|""|""
"S009073"|"AA00036"|"4"|"20130723130101"|""|""
"S009972"|"AA00042"|"1"|"20140605164232"|"AA00011"|""
"S011052"|"AA00036"|"4"|"20130723130101"|""|""
"S011049"|"AA00036"|"4"|"20130723130101"|""|""
"S007394"|"AA00036"|"4"|"20130723130101"|""|""
"S011048"|"AA00036"|"4"|"20130723130101"|""|""
"S007409"|"AA00036"|"4"|"20130723130101"|""|""
"S009972"|"AA00007"|"3"|"20140605164241"|"AA00011"|""
"S011042"|"AA00036"|"4"|"20130723130101"|""|""
"S011039"|"AA00036"|"4"|"20130723130101"|""|""
"S031868"|"AA00029"|"1"|"20140809094830"|"AA00011"|""
"S011034"|"AA00036"|"4"|"20130723130101"|""|""
"S033339"|"AA00029"|"5"|"20150801095030"|"AA00038"|""
"S007465"|"AA00036"|"4"|"20130723130101"|""|""
"S011031"|"AA00036"|"4"|"20130723130101"|""|""
"S009601"|"AA00036"|"4"|"20130723130101"|""|""
"S007488"|"AA00036"|"4"|"20130723130101"|""|""
"S030680"|"AA00042"|"4"|"20150824115331"|"AA00011"|""
"S011030"|"AA00036"|"4"|"20130723130101"|""|""
"S031868"|"AA00007"|"3"|"20140809094843"|"AA00011"|""
"S007851"|"AA00042"|"5"|"20140813101531"|"AA00011"|""
"S011026"|"AA00036"|"4"|"20130723130101"|""|""
"S011022"|"AA00036"|"4"|"20130723130101"|""|""
"S032909"|"AA00042"|"1"|"20150408095943"|"AA00011"|""
"S010997"|"AA00036"|"4"|"20130723130101"|""|""
"S010995"|"AA00036"|"4"|"20130723130101"|""|""
"S009972"|"AA00039"|"5"|"20140605164256"|"AA00011"|""
"S010981"|"AA00036"|"4"|"20130723130101"|""|""
"S010979"|"AA00036"|"4"|"20130723130101"|""|""
"S032105"|"AA00042"|"4"|"20140922155010"|"AA00011"|""
"S010975"|"AA00036"|"4"|"20130723130101"|""|""
"S010973"|"AA00036"|"4"|"20130723130101"|""|""
"S010960"|"AA00036"|"4"|"20130723130101"|""|""
"S007640"|"AA00036"|"4"|"20130723130101"|""|""
"S035953"|"AA00029"|"5"|"20170705095601"|"AA00011"|""
"S011650"|"AA00029"|"1"|"20140618133041"|"AA00044"|""
"S010953"|"AA00036"|"4"|"20130723130101"|""|""
"S010952"|"AA00036"|"4"|"20130723130101"|""|""
"S010937"|"AA00036"|"4"|"20130723130101"|""|""
"S007744"|"AA00036"|"4"|"20130723130101"|""|""
"S010936"|"AA00036"|"4"|"20130723130101"|""|""
"S010917"|"AA00036"|"4"|"20130723130101"|""|""
"S007794"|"AA00036"|"4"|"20130723130101"|""|""
"S011098"|"AA00029"|"3"|"20140530110712"|"AA00040"|""
"S010916"|"AA00036"|"4"|"20130723130101"|""|""
"S007813"|"AA00036"|"4"|"20130723130101"|""|""
"S010915"|"AA00036"|"4"|"20130723130101"|""|""
"S010903"|"AA00036"|"4"|"20130723130101"|""|""
"S010901"|"AA00036"|"4"|"20130723130101"|""|""
"S010896"|"AA00036"|"4"|"20130723130101"|""|""
"S007852"|"AA00036"|"4"|"20130723130101"|""|""
"S010886"|"AA00036"|"4"|"20130723130101"|""|""
"S007865"|"AA00036"|"4"|"20130723130101"|""|""
"S010858"|"AA00036"|"4"|"20130723130101"|""|""
"S010854"|"AA00036"|"4"|"20130723130101"|""|""
"S010853"|"AA00036"|"4"|"20130723130101"|""|""
"S010845"|"AA00036"|"4"|"20130723130101"|""|""
"S010839"|"AA00036"|"4"|"20130723130101"|""|""
"S010833"|"AA00036"|"4"|"20130723130101"|""|""
"S010276"|"AA00036"|"4"|"20130723130101"|""|""
"S010258"|"AA00036"|"4"|"20130723130101"|""|""
"S010256"|"AA00036"|"4"|"20130723130101"|""|""
"S010244"|"AA00036"|"4"|"20130723130101"|""|""
"S010238"|"AA00036"|"4"|"20130723130101"|""|""
"S009972"|"AA00029"|"4"|"20140605164249"|"AA00011"|""
"S010207"|"AA00036"|"4"|"20130723130101"|""|""
"S010202"|"AA00036"|"4"|"20130723130101"|""|""
"S010196"|"AA00036"|"4"|"20130723130101"|""|""
"S010175"|"AA00036"|"4"|"20130723130101"|""|""
"S007995"|"AA00036"|"4"|"20130723130101"|""|""
"S011650"|"AA00007"|"2"|"20140618133118"|"AA00044"|""
"S010166"|"AA00036"|"4"|"20130723130101"|""|""
"S010160"|"AA00036"|"4"|"20130723130101"|""|""
"S010148"|"AA00036"|"4"|"20130723130101"|""|""
"S010143"|"AA00036"|"4"|"20130723130101"|""|""
"S011650"|"AA00039"|"3"|"20140618133127"|"AA00044"|""
"S032105"|"AA00007"|"3"|"20140922155001"|"AA00011"|""
"S010125"|"AA00036"|"4"|"20130723130101"|""|""
"S010114"|"AA00036"|"4"|"20130723130101"|""|""
"S031802"|"AA00042"|"4"|"20140922180402"|"AA00011"|""
"S010095"|"AA00036"|"4"|"20130723130101"|""|""
"S031802"|"AA00049"|"6"|"20140922180416"|"AA00011"|""
"S010083"|"AA00036"|"4"|"20130723130101"|""|""
"S008096"|"AA00036"|"4"|"20130723130101"|""|""
"S010081"|"AA00036"|"4"|"20130723130101"|""|""
"S010073"|"AA00036"|"4"|"20130723130101"|""|""
"S006591"|"AA00036"|"4"|"20130723130101"|""|""
"S011507"|"AA00036"|"4"|"20130723130101"|""|""
"S006603"|"AA00036"|"4"|"20130723130101"|""|""
"S009918"|"AA00007"|"1"|"20140530145941"|"AA00040"|""
"S006625"|"AA00036"|"4"|"20130723130101"|""|""
"S009918"|"AA00029"|"3"|"20140530145944"|"AA00040"|""
"S006657"|"AA00036"|"4"|"20130723130101"|""|""
"S011492"|"AA00036"|"4"|"20130723130101"|""|""
"S033127"|"AA00066"|"4"|"20170420154448"|"AA00069"|""
"S009918"|"AA00042"|"5"|"20140530150001"|"AA00040"|""
"S031842"|"AA00039"|"4"|"20140804145337"|"AA00011"|""
"S034634"|"AA00029"|"1"|"20160723141114"|"AA00011"|""
"S006721"|"AA00036"|"4"|"20130723130101"|""|""
"S011434"|"AA00036"|"4"|"20130723130101"|""|""
"S006727"|"AA00036"|"4"|"20130723130101"|""|""
"S006790"|"AA00036"|"4"|"20130723130101"|""|""
"S031621"|"AA00019"|"1"|"20140618120704"|"AA00019"|""
"S006807"|"AA00036"|"4"|"20130723130101"|""|""
"S012370"|"AA00036"|"4"|"20130723130101"|""|""
"S011432"|"AA00036"|"4"|"20130723130101"|""|""
"S006844"|"AA00036"|"4"|"20130723130101"|""|""
"S011419"|"AA00036"|"4"|"20130723130101"|""|""
"S031621"|"AA00039"|"2"|"20140623181703"|"AA00011"|""
"S011370"|"AA00036"|"4"|"20130723130101"|""|""
"S011369"|"AA00036"|"4"|"20130723130101"|""|""
"S011364"|"AA00036"|"4"|"20130723130101"|""|""
"S030418"|"AA00033"|"3"|"20130928145441"|"AA00011"|""
"S033265"|"AA00029"|"4"|"20150715160058"|"AA00011"|""
"S011341"|"AA00036"|"4"|"20130723130101"|""|""
"S006929"|"AA00036"|"4"|"20130723130101"|""|""
"S011340"|"AA00036"|"4"|"20130723130101"|""|""
"S011332"|"AA00036"|"4"|"20130723130101"|""|""
"S011329"|"AA00036"|"4"|"20130723130101"|""|""
"S002030"|"AA00036"|"4"|"20130723130101"|""|""
"S032947"|"AA00039"|"3"|"20150415140807"|"AA00057"|""
"S006965"|"AA00036"|"4"|"20130723130101"|""|""
"S006966"|"AA00036"|"4"|"20130723130101"|""|""
"S011321"|"AA00036"|"4"|"20130723130101"|""|""
"S031420"|"AA00029"|"3"|"20140530110642"|"AA00040"|""
"S011305"|"AA00036"|"4"|"20130723130101"|""|""
"S011295"|"AA00036"|"4"|"20130723130101"|""|""
"S032105"|"AA00039"|"2"|"20140922154955"|"AA00011"|""
"S031804"|"AA00007"|"2"|"20140728095106"|"AA00011"|""
"S011281"|"AA00036"|"4"|"20130723130101"|""|""
"S011280"|"AA00036"|"4"|"20130723130101"|""|""
"S007065"|"AA00036"|"4"|"20130723130101"|""|""
"S011276"|"AA00036"|"4"|"20130723130101"|""|""
"S011272"|"AA00036"|"4"|"20130723130101"|""|""
"S007124"|"AA00036"|"4"|"20130723130101"|""|""
"S011262"|"AA00036"|"4"|"20130723130101"|""|""
"S011255"|"AA00036"|"4"|"20130723130101"|""|""
"S011251"|"AA00036"|"4"|"20130723130101"|""|""
"S011231"|"AA00036"|"4"|"20130723130101"|""|""
"S011230"|"AA00036"|"4"|"20130723130101"|""|""
"S011219"|"AA00036"|"4"|"20130723130101"|""|""
"S007161"|"AA00036"|"4"|"20130723130101"|""|""
"S011642"|"AA00029"|"3"|"20140530145922"|"AA00040"|""
"S011192"|"AA00036"|"4"|"20130723130101"|""|""
"S011182"|"AA00036"|"4"|"20130723130101"|""|""
"S011181"|"AA00036"|"4"|"20130723130101"|""|""
"S007197"|"AA00036"|"4"|"20130723130101"|""|""
"S011170"|"AA00036"|"4"|"20130723130101"|""|""
"S011164"|"AA00036"|"4"|"20130723130101"|""|""
"S011149"|"AA00036"|"4"|"20130723130101"|""|""
"S011642"|"AA00042"|"5"|"20140530145926"|"AA00040"|""
"S007241"|"AA00036"|"4"|"20130723130101"|""|""
"S011131"|"AA00036"|"4"|"20130723130101"|""|""
"S012369"|"AA00036"|"4"|"20130723130101"|""|""
"S011124"|"AA00036"|"4"|"20130723130101"|""|""
"S007259"|"AA00036"|"4"|"20130723130101"|""|""
"S007260"|"AA00036"|"4"|"20130723130101"|""|""
"S011114"|"AA00036"|"4"|"20130723130101"|""|""
"S011110"|"AA00036"|"4"|"20130723130101"|""|""
"S007296"|"AA00036"|"4"|"20130723130101"|""|""
"S007305"|"AA00036"|"4"|"20130723130101"|""|""
"S011107"|"AA00036"|"4"|"20130723130101"|""|""
"S011102"|"AA00036"|"4"|"20130723130101"|""|""
"S011101"|"AA00036"|"4"|"20130723130101"|""|""
"S012366"|"AA00036"|"4"|"20130723130101"|""|""
"S037189"|"AA00080"|"3"|"20181124140706"|"AA00011"|""
"S033651"|"AA00054"|"5"|"20151026094102"|"AA00011"|""
"S011075"|"AA00036"|"4"|"20130723130101"|""|""
"S031842"|"AA00029"|"5"|"20140804145344"|"AA00011"|""
"S012401"|"AA00036"|"4"|"20130723130101"|""|""
"S012484"|"AA00042"|"3"|"20140623172857"|"AA00011"|""
"S009369"|"AA00036"|"4"|"20130723130101"|""|""
"S006500"|"AA00036"|"4"|"20130723130101"|""|""
"S012484"|"AA00019"|"5"|"20140623172905"|"AA00011"|""
"S031649"|"AA00007"|"5"|"20140628134853"|"AA00038"|""
"S010085"|"AA00036"|"4"|"20130723130101"|""|""
"S034050"|"AA00039"|"2"|"20160217181704"|"AA00011"|""
"S009809"|"AA00036"|"4"|"20130723130101"|""|""
"S032615"|"AA00042"|"3"|"20150123163025"|"AA00011"|""
"S031668"|"AA00007"|"2"|"20140704151810"|"AA00011"|""
"S031668"|"AA00019"|"4"|"20140704151826"|"AA00011"|""
"S004049"|"AA00036"|"4"|"20130723130101"|""|""
"S005839"|"AA00036"|"4"|"20130723130101"|""|""
"S031714"|"AA00007"|"5"|"20140712162736"|"AA00044"|""
"S011821"|"AA00036"|"4"|"20130723130101"|""|""
"S011808"|"AA00036"|"4"|"20130723130101"|""|""
"S011803"|"AA00036"|"4"|"20130723130101"|""|""
"S032511"|"AA00007"|"6"|"20141216133319"|"AA00011"|""
"S031729"|"AA00042"|"4"|"20140716120901"|"AA00044"|""
"S011791"|"AA00036"|"4"|"20130723130101"|""|""
"S005954"|"AA00036"|"4"|"20130723130101"|""|""
"S005973"|"AA00036"|"4"|"20130723130101"|""|""
"S011788"|"AA00036"|"4"|"20130723130101"|""|""
"S031729"|"AA00007"|"5"|"20140716120908"|"AA00044"|""
"S006009"|"AA00036"|"4"|"20130723130101"|""|""
"S031749"|"AA00029"|"4"|"20140718153700"|"AA00044"|""
"S001853"|"AA00036"|"4"|"20130723130101"|""|""
"S031974"|"AA00007"|"1"|"20140808181855"|"AA00011"|""
"S011769"|"AA00036"|"4"|"20130723130101"|""|""
"S031749"|"AA00007"|"5"|"20140718153709"|"AA00044"|""
"S011759"|"AA00036"|"4"|"20130723130101"|""|""
"S011755"|"AA00036"|"4"|"20130723130101"|""|""
"S011754"|"AA00036"|"4"|"20130723130101"|""|""
"S006103"|"AA00036"|"4"|"20130723130101"|""|""
"S011745"|"AA00036"|"4"|"20130723130101"|""|""
"S011743"|"AA00036"|"4"|"20130723130101"|""|""
"S031420"|"AA00007"|"1"|"20140530110638"|"AA00040"|""
"S006114"|"AA00036"|"4"|"20130723130101"|""|""
"S031420"|"AA00039"|"4"|"20140530110645"|"AA00040"|""
"S011736"|"AA00036"|"4"|"20130723130101"|""|""
"S032105"|"AA00029"|"1"|"20140922154949"|"AA00011"|""
"S011729"|"AA00036"|"4"|"20130723130101"|""|""
"S031804"|"AA00019"|"1"|"20140728095100"|"AA00011"|""
"S011712"|"AA00036"|"4"|"20130723130101"|""|""
"S011698"|"AA00036"|"4"|"20130723130101"|""|""
"S031420"|"AA00042"|"5"|"20140530110649"|"AA00040"|""
"S031804"|"AA00042"|"3"|"20140728095113"|"AA00011"|""
"S011098"|"AA00007"|"1"|"20140530110708"|"AA00040"|""
"S011690"|"AA00036"|"4"|"20130723130101"|""|""
"S011098"|"AA00039"|"4"|"20140530110717"|"AA00040"|""
"S031842"|"AA00007"|"2"|"20140804145319"|"AA00011"|""
"S005253"|"AA00042"|"21"|"20141217102331"|"AA00038"|""
"S006302"|"AA00036"|"4"|"20130723130101"|""|""
"S011679"|"AA00036"|"4"|"20130723130101"|""|""
"S011098"|"AA00042"|"5"|"20140530110719"|"AA00040"|""
"S011669"|"AA00036"|"4"|"20130723130101"|""|""
"S012379"|"AA00036"|"4"|"20130723130101"|""|""
"S011663"|"AA00036"|"4"|"20130723130101"|""|""
"S011657"|"AA00036"|"4"|"20130723130101"|""|""
"S031842"|"AA00019"|"3"|"20140804145326"|"AA00011"|""
"S011639"|"AA00036"|"4"|"20130723130101"|""|""
"S011631"|"AA00036"|"4"|"20130723130101"|""|""
"S011623"|"AA00036"|"4"|"20130723130101"|""|""
"S033269"|"AA00029"|"4"|"20150715111802"|"AA00011"|""
"S011621"|"AA00036"|"4"|"20130723130101"|""|""
"S011614"|"AA00036"|"4"|"20130723130101"|""|""
"S011613"|"AA00036"|"4"|"20130723130101"|""|""
"S011603"|"AA00036"|"4"|"20130723130101"|""|""
"S035799"|"AA00029"|"6"|"20170512100421"|"AA00011"|""
"S011598"|"AA00036"|"4"|"20130723130101"|""|""
"S011592"|"AA00036"|"4"|"20130723130101"|""|""
"S006490"|"AA00036"|"4"|"20130723130101"|""|""
"S032993"|"AA00042"|"3"|"20150425100331"|"AA00011"|""
"S011642"|"AA00007"|"1"|"20140530145908"|"AA00040"|""
"S011558"|"AA00036"|"4"|"20130723130101"|""|""
"T004876"|"AA00007"|"7"|"20160829160550"|"AA00069"|""
"S011554"|"AA00036"|"4"|"20130723130101"|""|""
"S011642"|"AA00039"|"4"|"20140530145913"|"AA00040"|""
"S035579"|"AA00029"|"1"|"20170304095344"|"AA00011"|""
"S012145"|"AA00036"|"4"|"20130723130101"|""|""
"S033025"|"AA00029"|"5"|"20150504122304"|"AA00038"|""
"S012136"|"AA00036"|"4"|"20130723130101"|""|""
"S012127"|"AA00036"|"4"|"20130723130101"|""|""
"S032374"|"AA00039"|"1"|"20140922150857"|"AA00039"|""
"S003902"|"AA00036"|"4"|"20130723130101"|""|""
"S012124"|"AA00036"|"4"|"20130723130101"|""|""
"S012121"|"AA00036"|"4"|"20130723130101"|""|""
"S012114"|"AA00036"|"4"|"20130723130101"|""|""
"S003987"|"AA00036"|"4"|"20130723130101"|""|""
"S012110"|"AA00036"|"4"|"20130723130101"|""|""
"S012450"|"AA00036"|"4"|"20130723130101"|""|""
"S031649"|"AA00039"|"3"|"20140628134841"|"AA00038"|""
"S009294"|"AA00036"|"4"|"20130723130101"|""|""
"S031649"|"AA00042"|"4"|"20140628134847"|"AA00038"|""
"S031668"|"AA00029"|"1"|"20140704151805"|"AA00011"|""
"S031668"|"AA00042"|"3"|"20140704151817"|"AA00011"|""
"S012089"|"AA00036"|"4"|"20130723130101"|""|""
"S012076"|"AA00036"|"4"|"20130723130101"|""|""
"S031802"|"AA00007"|"1"|"20140726171358"|""|""
"S012449"|"AA00036"|"4"|"20130723130101"|""|""
"S012063"|"AA00036"|"4"|"20130723130101"|""|""
"S004320"|"AA00036"|"4"|"20130723130101"|""|""
"S004337"|"AA00036"|"4"|"20130723130101"|""|""
"S012059"|"AA00036"|"4"|"20130723130101"|""|""
"S012054"|"AA00036"|"4"|"20130723130101"|""|""
"S004475"|"AA00036"|"4"|"20130723130101"|""|""
"S031689"|"AA00029"|"5"|"20140709142903"|"AA00011"|""
"S031714"|"AA00042"|"3"|"20140712162719"|"AA00044"|""
"S012041"|"AA00036"|"4"|"20130723130101"|""|""
"S012039"|"AA00036"|"4"|"20130723130101"|""|""
"S012032"|"AA00036"|"4"|"20130723130101"|""|""
"S031714"|"AA00039"|"4"|"20140712162729"|"AA00044"|""
